horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)60.500 TL,2.)24.200 TL,3.)12.100 TL,4.)6.050 TL,1.)17.394 TL,2.)6.958 TL,3.)3.479 TL,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
1,TUMBUL GÜNTAY KG DB SK,3y k  e,GÜNTAY,57,S.KAPLAN,REŞİT TUMBUL,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
2,HEDEFİM KG,3y k  e,KARAÜZÜM,55 +0.50,H.ALTUNDAĞ AP,ALİ IŞIK DENİZ,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
3,ŞİMŞEKDİZDAR KG K,3y a  e,ŞİMŞEĞİNOĞLU,57,C.TEPE,GÜNAYDIN SAÇAN,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
4,ÇERKEZ SKG SK,3y a  e,ANADOLU ATEŞİ,57,H.ALTUNKILIÇ,MUHAMMED YILDIZ,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
5,BABA BALIKHAN KG DB SK,3y k  e,BALIKHAN,57 +0.10,N.ALTIN,REŞİT TUMBUL,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
6,MİZANHAN KG K DB,3y a  e,AHTER,53,S.ALTAY AP,YILMAZ TEKİNALP,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
7,DELİ ENGİN KG DB,3y k  e,AKTAŞOĞLU,57,İ.AKYAVUZ,SABRİ AKTAŞ,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
8,MUKADES TUMBUL KG K,3y a  d,UÇANBEY,51 +1.50,B.SARIDAL AP,NECDET TURAN,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
9,FARİZİ DB SKG SK,3y k  e,BATURŞAH,54 +1.30,S.ULUTAŞ AP,M.FATİH ÖZKAN,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
10,KARAKEÇİLİ GÜREKE KG K DB,3y k  e,ŞİMŞEĞİNOĞLU,55 +1.00,Y.CENGİZ AP,MEHMET AKDEMİR,﻿Elazığ,2022-08-08,1,,Kum,English,Monday
1.)54.500 TL,2.)21.800 TL,3.)10.900 TL,4.)5.450 TL,1.)9.401 TL,2.)3.761 TL,3.)1.880 TL,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
1,ROMANS BLUE SKG SK,3y d  e,STROMWOLF,60,N.ALTIN,M.HANEFİ ŞAHİN,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
2,CALL ME CHAMP DB SKG SK,3y d  e,SCARFACE,"54,5 +1.70",M.A.AKTÜRK,REFİK ÇEVİK,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
3,THE PERFECT RIVER KG K,3y d  e,CORINTHIAN (USA),56 +0.20,B.BEKTAŞ,ALİ ŞEKER,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
4,EMİN AMCA K,3y d  e,NEARLY GREEN,"60,5",H.ALTUNDAĞ AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
5,DARABİSMARA DB SK,3y d  e,TALIP HAN (IRE),54 +2.00,MEH.TAŞKAYA,AYDIN AYDOĞDU,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
6,DAI HARD KG DB SK,3y a  e,DAI JIN (GB),54 +2.00,A.ÇANKAYA AP,SEMİH YARDIMCI,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
7,INTERCEPTOR DB SKG SK,3y d  e,STROMWOLF,"51,5 +0.80",C.TEPE,HÜSEYİN ŞİMŞEK,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
8,YARBAŞI DB SK,3y d  e,BUSHRANGER (IRE),"58,5",F.YARDIMCI,MEHMET CANLIKA,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
9,ARTICULO MORTIS DB SKG SK,3y d  e,BOSPORUS (IRE),55 +1.00,Y.CENGİZ AP,MAHİR TEKİNALP,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
10,PAMUKKALE KG DB SK,3y a  e,KULOĞLU,54 +0.70,İ.AKYAVUZ,AHMET GÖKHAN ERKOÇ,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
11,SAHRA DAĞI KG SK,3y d  d,PAPA CLEM (USA),"56,5",E.ÇİZİK AP,OSMAN KARAYAĞIZ,﻿Elazığ,2022-08-08,2,,Kum,English,Monday
1.)60.500 TL,2.)24.200 TL,3.)12.100 TL,4.)6.050 TL,1.)17.394 TL,2.)6.958 TL,3.)3.479 TL,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
1,SENTOR KG SK,3y k  e,BERKSOY,57,İ.AKYAVUZ,MEHMET TURAN,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
2,OKAN AĞA KG SK,3y k  e,ŞİMŞEĞİNOĞLU,57 +0.10,H.ALTUNKILIÇ,YAHYA İŞIK,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
3,BARGIRAN K,3y a  e,SARUS,57,N.ALTIN,YAKUP KAYA,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
4,KORKUTAN KG K,3y a  e,SARRAF,55 +1.00,Y.CENGİZ AP,KUTBETTİN SAÇAN,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
5,KÜÇÜK SIRABENDE K,3y a  e,AKARÇAY,57,S.KAPLAN,SİNAN SUNKAR,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
6,BEKİRABİ KG SK,3y a  e,BAYHAN,55 +0.60,H.ALTUNDAĞ AP,MAHMUT KARAKEÇİLİ,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
7,MİRHATCAN KG,3y a  e,EFEM,54 +2.00,A.ÇANKAYA AP,AHMET ÇELİK,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
8,ÜMİDİM SENSİN KG DB SK,3y a  e,BERKAY EFE,53,B.SARIDAL AP,ABDULVAHİT SUNKAR,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
9,MİRKANCAN SKG SK,3y k  e,AKARÇAY,55 +2.00,İ.KATAR AP,İ.ETHEM AKIL,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
10,ŞAHİN KIZI KG SK,3y a  d,BAYHAN,51,E.ÇİZİK AP,SİNAN KORKMAZ,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
11,GÜREKEBEY K,3y k  e,EFEM,54,İ.GÜREKE AP,KASIM AKDEMİR,﻿Elazığ,2022-08-08,3,,Kum,English,Monday
1.)54.500 TL,2.)21.800 TL,3.)10.900 TL,4.)5.450 TL,1.)15.669 TL,2.)6.268 TL,3.)3.134 TL,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
1,LEGENDRUNNER DB SKG SK,2y a  e,CUVEE (USA),57,A.ÇANKAYA AP,SELÇUK YONTÜRK,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
2,DAY OF LOVE DB SK,2y k  d,GENERAL QUARTERS (USA),57,N.ALTIN,BAKIR FELHAN,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
3,BABOŞ ALPER KG SK,2y d  e,YAVUZSEL,60,MEH.TAŞKAYA,MUZAFFER NECEF,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
4,MEYDANIN ERİ KG SK,2y a  e,CUVEE (USA),57,H.ALTUNDAĞ AP,ERKUT ŞAHİN,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
5,MISS MYERS KG SK,2y d  d,NATIVE KHAN (FR),55,C.TEPE,MEHMET KAYA,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
6,HIZLI ZELİŞ KG K DB,2y d  d,BOSPORUS (IRE),55 +2.00,İ.KATAR AP,HÜSEYİN BECENE,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
7,KARA ABJAR KG K DB SGKR,2y d  e,ABJAR ACADEMY,59,F.YARDIMCI,ONUR YEŞİLYAPRAK,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
8,CLASS FIRE KG K,2y d  d,ÖZARAR,55 +2.00,M.DOĞAN,MEHMET FESİH ÇİZİK,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
9,VINALES SKG SK,2y d  e,MENDIP (USA),51 +1.20,S.ALTAY AP,İLHAN KAPUSIZ,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
10,BERTİKIZI DB SK,2y d  d,PERFECTO,54 +2.00,Y.CENGİZ AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-08-08,4,,Kum,English,Monday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)7.676 TL,2.)3.071 TL,3.)1.535 TL,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
1,GÖKYILDIZ DB SK,3y d  e,EL CORREDOR (USA),55 +1.00,A.ÇANKAYA AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
2,DELİ ENGİN DB SKG SK,3y d  e,SERHAS,56 +0.50,F.YARDIMCI,ÖMER YARDIMCI,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
3,MARİPOSA KG SK,3y d  d,VICTORY GALLOP (CAN),59,İ.AKYAVUZ,SEYDİ AKYILDIRIM,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
4,OĞLUM GARİP K YP,3y d  e,KANEKO,58,H.ALTUNKILIÇ,RECEP KÜÇÜKÇAY,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
5,TAWANNA K DB,3y d  d,CAPTAIN RIO (GB),59,MEH.TAŞKAYA,SELAMİ NURAL,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
6,SMYRNA STORM KG DB SK,3y d  e,PAPA CLEM (USA),60,N.ALTIN,NECMETTİN YILDIZ,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
7,BABA BÜLENT DB SK,3y d  e,KANEKO,54,B.SARIDAL AP,M.HANEFİ ŞAHİN,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
8,SKYHAN ROSE DB SK,3y d  e,ASTORYA,55,C.TEPE,M. BURAK TINAZ,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
9,KOCA METEHAN SK,3y d  e,BAY ÇİFTÇİOĞLU,52 +0.20,E.ÇİZİK AP,MEHMET KAYA,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
10,ROCKY GIRL SK,3y d  d,KAFKASLI,57,Y.CENGİZ AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-08-08,5,,Kum,English,Monday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
1,CEYDACANIM KG SK,3y k  d,EFEM,55 +0.50,H.ALTUNDAĞ AP,MEHMET ALİ ÇELİK,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
2,GÖMEÇ SK,3y a  d,DEMİRDÖVEN,56,A.ÇANKAYA AP,MEHMET CANLIKA,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
3,BİTİRİM SEDA SK,3y a  d,BİTİRİMKARINCA,"54,5",N.ALTIN,MEHMET TURAN,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
4,KAMIŞLI ŞİMŞEĞİ DB SK,3y a  d,ŞİMŞEĞİNOĞLU,"53,5 +1.70",Y.CENGİZ AP,CEVHER CANLIKA,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
5,ATIŞINKIZI KG K,3y k  d,EFEM,54 +0.60,İ.AKYAVUZ,YAKUP ÇELİK,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
6,TİLGEN SU KG K DB,3y d  d,SARRAF,"56,5 +0.60",İ.KATAR AP,HÜSEYİN BECENE,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
7,ŞEWAT KG SK,3y d  d,SARRAF,"53,5 +2.00",M.A.AKTÜRK,CEMİL ÇİZİK,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
8,SİMANUR KG DB SK,3y k  d,BERKCAN,"53,5 +2.00",B.BEKTAŞ,E.KAYHAN ERGİN,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
9,BOZTEPEKIZI KG DB SK,3y a  d,BATURŞAH,55 +2.00,M.DOĞAN,İBRAHİM CANLIKA,﻿Elazığ,2022-08-08,6,,Kum,English,Monday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)7.676 TL,2.)3.071 TL,3.)1.535 TL,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
1,ATİKBEY KIZI SKG SK,5y k k,ATİKBEY,62,M.CANPOLAT,İSMAİL SANCAR,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
2,UĞURGÜLÜ DB SKG SK,6y a k,ŞİMŞEĞİNOĞLU,57,S.ALTAY,İSMAİL SANCAR,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
3,ROJHAT KIZI KG SK,9y k k,GOBAKBEY,60,B.SARIDAL,MEHMET NUR BECENE,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
4,ÖZLATİKA K,6y k k,ÖZGÜNHAN,62,F.ÇETİNBAŞ,MEHMET S. MELİK,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
5,DÜLUCAN KG K DB,6y k k,ŞİMŞEĞİNOĞLU,57,İ.GÜREKE,İSMAİL GÜRLER,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
6,AYDERLİM K DB,4y a k,GELİBOLU,"54,5",A.H.BAYAR,GÖRKEM GEDİKOĞLU,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
7,BİR MART SK,5y a k,KIRIMHAN,63,S.ULUTAŞ,HÜSEYİN BECENE,﻿Elazığ,2022-08-08,7,,Kum,English,Monday
1.)60.500 TL,2.)24.200 TL,3.)12.100 TL,4.)6.050 TL,1.)17.394 TL,2.)6.958 TL,3.)3.479 TL,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
1,YARAMAZ SALİH KG SK,3y k  e,AKARÇAY,57,N.ALTIN,EMRAH CANPOLAT,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
2,ŞİMŞEK OĞLU KG K,3y k  e,ŞİMŞEĞİNOĞLU,57,F.YARDIMCI,NAİF KARAKEÇİ,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
3,BAD BOY,3y k  e,UÇARLIM,57 +0.10,H.ALTUNKILIÇ,YAHYA İŞIK,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
4,O BİR EFEM KG DB SK,3y a  e,EFEM,57,S.KAPLAN,ENGİN YILDIZ,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
5,TOPRAKOĞLU SKG SK,3y k  e,BOZOK,57 +0.30,M.DOĞAN,EMRAH CANPOLAT,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
6,KARASU AĞASI K,3y k  e,BERKAY EFE,54 +1.30,S.ULUTAŞ AP,MEHMET UÇAR,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
7,ÖZ SAKAR KG K,3y k  d,SAKARBAŞI,55,İ.AKYAVUZ,ÖMER DOĞAN,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
8,BAVERİN OĞLU KG DB SK,3y k  e,SARRAF,55 +2.00,İ.KATAR AP,ALİ YÜKSEL,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
9,HASKÖYBEYİ KG SK,3y a  e,BERKCAN,54 +2.00,A.ÇANKAYA AP,CAHİT SEKİN,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
10,PEKBARAN K,3y k  e,HÜSMEN,53,E.ÇİZİK AP,ERKUT ŞAHİN,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
11,KABAHAYDAR ASLANI KG DB SK,3y k  e,ŞİMŞEĞİNOĞLU,55 +0.90,Y.CENGİZ AP,ALİ ŞEŞEN,﻿Elazığ,2022-08-08,8,,Kum,English,Monday
