horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)15.094 TL,2.)6.038 TL,3.)3.019 TL,﻿Adana,2022-06-05,1,,Çim,English,Sunday
1,SEMİH STAR KG K,3y a  e,KAIZBERT (RU),55 +2.00,H.KATI,LAMİ KATI,﻿Adana,2022-06-05,1,,Çim,English,Sunday
2,FAUSTKAYA KG SK,3y a  e,SULTAN DE FAUST (FR),57,E.SİNCAN,HAMZA SAĞLAMER,﻿Adana,2022-06-05,1,,Çim,English,Sunday
3,ÖZKANHAN K,3y k  e,EFEM,57 +0.20,F.YARDIMCI,ZEYNEL ÖZKAN,﻿Adana,2022-06-05,1,,Çim,English,Sunday
4,YAVUZHANIM KG DB SK,3y a  d,KADİRİM,52 +2.00,Y.ARAS AP,SERCAN BAKAL,﻿Adana,2022-06-05,1,,Çim,English,Sunday
5,MİR KARTALI KG SK,3y k  e,SAKARBAŞI,55,İ.AKYAVUZ,ALİ SUSEN,﻿Adana,2022-06-05,1,,Çim,English,Sunday
6,RIZA BEY KG SK,3y k  e,SULTAN DE FAUST (FR),57,N.DEMİR AP,SUPHİ AKPİRİNÇ,﻿Adana,2022-06-05,1,,Çim,English,Sunday
7,AKDAĞ FIRTINASI KG K,3y a  e,ORÇUN,58,E.ÇANKAYA AP,SITKI ŞİMŞEK,﻿Adana,2022-06-05,1,,Çim,English,Sunday
8,DOKTOR ZELİŞ KG DB SK,3y k  d,BAYHAN,52,M.N.SUNKAR AP,İSMAİL GÜRLER,﻿Adana,2022-06-05,1,,Çim,English,Sunday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)19.550 TL,2.)7.820 TL,3.)3.910 TL,﻿Adana,2022-06-05,2,,Çim,English,Sunday
1,JET İSO KG DB SK,2y a  e,GÜNGÖR BABA,57 +0.10,F.YARDIMCI,HALİL YILMAZER,﻿Adana,2022-06-05,2,,Çim,English,Sunday
2,ASLAN KARDEŞLER DB,2y d  e,OUT OF CONTROL,57,E.SİNCAN,RAMAZAN ÖZYİĞİT,﻿Adana,2022-06-05,2,,Çim,English,Sunday
3,TARSUS RÜZGARI KG SK,2y d  d,SMART ROBIN (JPN),53 +1.70,M.G.ARSLAN AP,AHMET ÖZGÜR YAHLİZADE,﻿Adana,2022-06-05,2,,Çim,English,Sunday
4,İNCİOĞLU KG SK,2y d  e,YES OF AFRIKA,57 +1.60,M.ÜNLÜ,FARUK ERDALOĞLU,﻿Adana,2022-06-05,2,,Çim,English,Sunday
5,BELLA TUANA KG K,2y d  d,MEHMET BORA,53 +1.00,N.DEMİR AP,MEHMET TÜRKERİ,﻿Adana,2022-06-05,2,,Çim,English,Sunday
6,NAZLI PRENSES KG SK,2y a  d,GÜNGÖR BABA,53 +1.70,A.AKDEMİR AP,CENGİZ DOĞAN,﻿Adana,2022-06-05,2,,Çim,English,Sunday
7,PRENSES SEVGİ K DB,2y a  d,AGRESIVO (USA),54 +2.00,E.ÇANKAYA AP,RAMAZAN ÖZYİĞİT,﻿Adana,2022-06-05,2,,Çim,English,Sunday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Adana,2022-06-05,3,,Çim,English,Sunday
1,SUKAYA KG DB SK,6y k  a,KOŞANEFE,60,M.G.ARSLAN AP,ATİLLA SERİNER,﻿Adana,2022-06-05,3,,Çim,English,Sunday
2,AŞKABAT KG SK,6y d  a,BOZOK,56,M.ÖZDEMİR AP,MEHMET YILDIZ,﻿Adana,2022-06-05,3,,Çim,English,Sunday
3,BENZENCİ SK,5y a k,KAIZBERT (RU),53 +1.00,N.DEMİR AP,MEHMET YALÇIN,﻿Adana,2022-06-05,3,,Çim,English,Sunday
4,GÜNPINAR KG K,6y k  a,KARA YAĞIZ,60,M.S.ÇELİK,AHMET KILIÇCIOĞLU,﻿Adana,2022-06-05,3,,Çim,English,Sunday
5,ŞEKERSULTAN SKG SK,8y a k,İZBATUR,54,E.SİNCAN,ZEKİ DOĞAN,﻿Adana,2022-06-05,3,,Çim,English,Sunday
6,STARBİR KG,8y d  a,DEHA,57,A.AKDEMİR AP,ABDULKADİR ELĞAÇ,﻿Adana,2022-06-05,3,,Çim,English,Sunday
7,YAMAÇBEYİ KG DB SK,5y k  a,UÇANBEY,58,E.ÇANKAYA AP,BİLAL CAMUZ,﻿Adana,2022-06-05,3,,Çim,English,Sunday
