horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,WAITING ALL NIGHT,2y d e,RAJASINGHE (IRE),"60,5",JAMES DOYLE,PHIL CUNNINGHAM,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
2,CONFEDERATION,2y k e,BRAZEN BEAU (AUS),"60,5",L MORRİS,MR NASER BURESLİ,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
3,GLOBAL EFFORT (IRE),2y a e,GLENEAGLES (IRE),"60,5",S DE SOUSA,DR JOHNNY HON,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
4,THE THAMES BOATMAN,2y d e,HAVANA GREY,"60,5",P DOBBS,NİGEL SCANDRETT & SH,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
5,APPROACH GLORY (IRE),2y a d,COTAI GLORY,58,DAYVERSON DE BARROS,MR D DE SOUZA,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
6,LAKE MARIE (FR),2y d d,PEDRO THE GREAT (USA),58,P-L JAMIN,NICK BRADLEY RACING,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
7,CLEAR TO LAND (IRE),2y a d,DRAGON PULSE (IRE),58,S OSBORNE,NICK BRADLEY RACING,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
8,NORDIC STAR,2y d e,KUROSHIO (AUS),"60,5",A BEECH,MR DAVİD BOTTERİLL &,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
9,LA MIA DUTCHESSA (IRE),2y d d,KUROSHIO (AUS),58,D MUSCUTT,THE MANY SAİNTS,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
10,TALAMANCA,2y a e,RAJASINGHE (IRE),"60,5",E J WALSH,PHIL CUNNINGHAM,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
11,KNOWWHATIMEANHARRY,2y k e,HAVANA GREY,"60,5",L BROWNE,SOUTHWEST PLANT & MA,﻿Wolverhampton Birleşik Krallık,2022-05-09,1,,,English,Monday
1,YOU'RE COOL KG,10y d g,EXCEED AND EXCEL (AUS),"55,5",ROSE DAWES,MR D BICHAN,﻿Wolverhampton Birleşik Krallık,2022-05-09,2,,,English,Monday
2,JUMIRA BRIDGE,8y d g,INVINCIBLE SPIRIT (IRE),"52,5",J HAYNES,MR NIGEL FRANKLIN,﻿Wolverhampton Birleşik Krallık,2022-05-09,2,,,English,Monday
3,POP DANCER (IRE),5y d g,KODIAC,60,L MORRIS,MR B J MILLEN,﻿Wolverhampton Birleşik Krallık,2022-05-09,2,,,English,Monday
4,STREET LIFE YP,5y a g,HOT STREAK (IRE),61,J PEATE,DR MARWAN KOUKASH,﻿Wolverhampton Birleşik Krallık,2022-05-09,2,,,English,Monday
5,QAARAAT KG,7y d g,ACCLAMATION,"52,5",C HARDIE,MR ANTONY BRITTAIN,﻿Wolverhampton Birleşik Krallık,2022-05-09,2,,,English,Monday
