horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)106.500 TL,2.)42.600 TL,3.)21.300 TL,4.)10.650 TL,1.)24.495 TL,2.)9.798 TL,3.)4.899 TL,﻿İzmir,2022-02-11,1,,Kum,English,Friday
1,GURME KG DB SK BB,4y d  a,SMART ROBIN (JPN),"54,5 +0.50",M.M.BİLGİN,NİHAT VERESKALA,﻿İzmir,2022-02-11,1,,Kum,English,Friday
2,DÖKERBOSS DB SKG SK,4y d  a,BOSPORUS (IRE),50 +2.00,G.ÖZÇELİK AP,MURAT DÖKER,﻿İzmir,2022-02-11,1,,Kum,English,Friday
3,BEST FRIEND KG DB SK,4y a  a,LION HEART (USA),"58,5",Ö.YILDIRIM,İHSAN GERMAN,﻿İzmir,2022-02-11,1,,Kum,English,Friday
4,LUCKY JUSTEN DB SKG SK,4y a  a,JUSTENUFFHUMOR (USA),"61,5",M.KAYA,YALÇIN TÜRE,﻿İzmir,2022-02-11,1,,Kum,English,Friday
5,BLACKBALL DB SK,6y d  a,LION HEART (USA),"60,5",GÖKH.GÖKÇE,İLKAN ÖZSÜ,﻿İzmir,2022-02-11,1,,Kum,English,Friday
6,CONGENIAL SON,7y d  a,ZANJERO (USA),"56,5",N.AVCİ,ÖMER PEYNİRCİ,﻿İzmir,2022-02-11,1,,Kum,English,Friday
7,TURGAYBAŞKAN KG DB SK,6y a  a,LION HEART (USA),60,H.KAPLAN,LÜTFİ TURAN,﻿İzmir,2022-02-11,1,,Kum,English,Friday
8,YAHYAHAN KG K DB,6y a  a,BUENOS AIRES,"53,5 +1.00",MUH.OK AP,TALAT ÜSTÜNER,﻿İzmir,2022-02-11,1,,Kum,English,Friday
9,AKSAKALLI KG K DB,7y d  a,INTENSE FOCUS (USA),63,M.ÇİÇEK,TALAT ÜSTÜNER,﻿İzmir,2022-02-11,1,,Kum,English,Friday
1.)56.500 TL,2.)22.600 TL,3.)11.300 TL,4.)5.650 TL,1.)9.746 TL,2.)3.899 TL,3.)1.949 TL,﻿İzmir,2022-02-11,2,,Kum,English,Friday
1,FOUR STROKE SKG SK,3y d  e,SMART ROBIN (JPN),56,MUH.OK AP,ENGİN ATEŞLER,﻿İzmir,2022-02-11,2,,Kum,English,Friday
2,KORDELYA KG DB SK,3y d  d,PAPA CLEM (USA),53 +2.00,M.M.BİLGİN,SABAHATTİN YAVUZ,﻿İzmir,2022-02-11,2,,Kum,English,Friday
3,BE STRONG KG DB SK,3y d  e,SCARFACE,56,N.AVCİ,NACİ GİRŞEN,﻿İzmir,2022-02-11,2,,Kum,English,Friday
4,KIZIM NAZ KG K DB,3y a  d,KING ALP (USA),56 +1.30,F.AVCI,SABAHATTİN YAVUZ,﻿İzmir,2022-02-11,2,,Kum,English,Friday
5,SİYAHGÖZ DB ÖG,3y d  e,WIENER WALZER (GER),52 +0.90,A.KÜRÜNDÜK,ADEM ERDÖLEK,﻿İzmir,2022-02-11,2,,Kum,English,Friday
6,ANADOLUKAYA KG SK,3y d  e,CASH AKÇE,53 +0.40,A.C.DAĞDEVİREN,BEŞİR KAYA,﻿İzmir,2022-02-11,2,,Kum,English,Friday
7,TENEKECİALİ KG DB SK,3y d  e,HIZEL BEYİ,58,O.KIZILDAŞ AP,FIRAT KARACA,﻿İzmir,2022-02-11,2,,Kum,English,Friday
8,GÖK KRALİÇE SK,3y d  d,YILDIRIMBEY,56,G.ÖZÇELİK AP,NASİBİN ÖZÇILNAK,﻿İzmir,2022-02-11,2,,Kum,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿İzmir,2022-02-11,3,,Kum,English,Friday
1,SKY BIRD KG DB SK,3y a  e,LION HEART (USA),"51,5 +0.80",G.ÖZÇELİK AP,ŞÜKRÜYE ADIŞEN,﻿İzmir,2022-02-11,3,,Kum,English,Friday
2,MAYBE MOR KG DB SK,3y d  e,BARUDİ,52 +0.60,N.AVCİ,YAVUZ AYDOĞAN,﻿İzmir,2022-02-11,3,,Kum,English,Friday
3,ATLAS EFE SK,3y d  e,LION HEART (USA),"56,5 +0.70",S.ÖZEN,NURETTİN BOZKURT,﻿İzmir,2022-02-11,3,,Kum,English,Friday
4,KUPA ONLUSU KG K,3y d  e,CORINTHIAN (USA),55 +0.60,GÖKH.GÖKÇE,MEHMET NURETTİN ÇEKE,﻿İzmir,2022-02-11,3,,Kum,English,Friday
5,MYTHMAKER KG SK,3y d  e,MENDIP (USA),58,MUH.OK AP,SEHİBE KEÇELİ,﻿İzmir,2022-02-11,3,,Kum,English,Friday
6,TAŞON DB SK,3y d  e,PACO BOY (IRE),"53,5 +1.80",M.M.BİLGİN,HALE HÜLYA ILGAZLI,﻿İzmir,2022-02-11,3,,Kum,English,Friday
7,FERMUZ KG,3y a  e,SON OF SUN,57,Ö.YILDIRIM,MAHMUT AKİBÜN YÜZÜCÜ,﻿İzmir,2022-02-11,3,,Kum,English,Friday
8,BOJACK K (Koşmaz),3y d  e,WIN RIVER WIN (USA),59,İ.SOYAD,ÖMERCAN EROĞLU,﻿İzmir,2022-02-11,3,,Kum,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿İzmir,2022-02-11,4,,Kum,English,Friday
1,GÖKÇESTAR KG K DB,5y k  a,KAIZBERT (RU),56,GÖKH.GÖKÇE,SEZGİN GÖKÇE,﻿İzmir,2022-02-11,4,,Kum,English,Friday
2,ATİK ATİK KG SK,6y a  a,ÖZGÜNHAN,56 +1.70,M.KAYA,DİDEM ARTIK TUTAŞER,﻿İzmir,2022-02-11,4,,Kum,English,Friday
