horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Bursa,2021-12-20,1,,Kum,English,Monday
1,KIZIM MELİSSA DB,3y k  d,TURBO,57,MER.ÇELİK,ÖZGÜR DEMİR,﻿Bursa,2021-12-20,1,,Kum,English,Monday
2,DİLSU KG SK,3y k  d,TURBO,57,M.ÇİÇEK,KEREM ERENSOY,﻿Bursa,2021-12-20,1,,Kum,English,Monday
3,NİZİPLİ GÜZEL KG,3y d  d,BABA MEVLÜT,57 +0.20,N.ŞEN,MUSTAFA İBRAHİM DENİZ,﻿Bursa,2021-12-20,1,,Kum,English,Monday
4,NURGÜLCAN DB SK,3y k  d,YAKUPBEY,56,C.PASO AP,A.HAKKI TÜRKMEN,﻿Bursa,2021-12-20,1,,Kum,English,Monday
5,MELTEMOVA KG SK,3y a  d,KAIZBERT (RU),53,K.YILMAZ AP,MERT ÇELİK,﻿Bursa,2021-12-20,1,,Kum,English,Monday
6,GÜLNİSACAN KG DB SK,3y k  d,TURBO,57,MAHMUT TURAN,MUZAFFER CAN,﻿Bursa,2021-12-20,1,,Kum,English,Monday
7,LARENDE KG SK,3y a  d,BİLGİN,54 +0.10,Z.KARABULUT AP,SELİN İZEM DİKENCİK,﻿Bursa,2021-12-20,1,,Kum,English,Monday
8,CEMİLEM KIZ KG K,3y a  d,KARABEDİR,53,E.D.ÖKTEN AP,KAYA KAYA,﻿Bursa,2021-12-20,1,,Kum,English,Monday
9,RENGÜL SULTAN DB,3y k  d,TURBO,53,C.ALTUN AP,KAYA KAYA,﻿Bursa,2021-12-20,1,,Kum,English,Monday
10,SÜTLÜ NURİYE K,3y a  d,UÇANOĞLU,57 +0.70,O.GÖKÇE,M. FATİH DURAN,﻿Bursa,2021-12-20,1,,Kum,English,Monday
11,UMUT SENSİN DB SKG SK,3y k  d,BALIKHAN,57,İ.DİNAR,BURCU KUTLU,﻿Bursa,2021-12-20,1,,Kum,English,Monday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)13.081 TL,2.)5.233 TL,3.)2.616 TL,﻿Bursa,2021-12-20,2,,Kum,English,Monday
1,TEKTAŞ SOY K DB,3y a  e,BERKSOY,56,K.YILMAZ AP,YASİN TEKTAŞ,﻿Bursa,2021-12-20,2,,Kum,English,Monday
2,AKDENİZ KG DB,3y a  e,GÖKTUNA,60 +0.30,İ.H.KETME,ULAŞ YILDIZ,﻿Bursa,2021-12-20,2,,Kum,English,Monday
3,ÜÇ OĞUL KG K DB,3y k  e,AĞA KARACA,60,N.AVCİ,VOLKAN YOZGATLI,﻿Bursa,2021-12-20,2,,Kum,English,Monday
4,KIRIM RÜZGARI KG DB SK,3y d  e,SİLAH,57,H.KAPLAN,GÜNSEN SOYUPAK,﻿Bursa,2021-12-20,2,,Kum,English,Monday
