horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)14.519 TL,2.)5.808 TL,3.)2.904 TL,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
1,RECEBİN CEYLANI KG SK,3y k  d,ŞİMŞEĞİNOĞLU,55 +1.20,B.BEKTAŞ,İSMAİL SANCAR,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
2,BİTİRİM SEDA KG SK,3y a  d,BİTİRİMKARINCA,53 +2.00,M.E.DOĞAN AP,MEHMET TURAN,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
3,BİRŞİMŞEK SKG SK,3y k  e,ŞİMŞEĞİNOĞLU,57 +0.30,M.AVŞAR,MUSTAFA ÇEÇAN,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
4,CANEFECAN DB SKG SK,3y k  e,EFEM,55 +1.10,Y.CENGİZ AP,ÖMER YARDIMCI,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
5,TOPRAKOĞLU KG K DB,3y k  e,BOZOK,57,M.DOĞAN,EMRAH CANPOLAT,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
6,BAKIMLI KG SK,3y d  d,BABA MEVLÜT,54 +2.00,F.ÇETİNBAŞ AP,HALİL YILDIZ,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
7,DEMİR ESRANUR KG K,3y d  d,SARRAF,54 +2.00,A.ÇANKAYA AP,SABRİ DEMİR,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
8,SERHANŞAH KG SK,3y k  e,BATURŞAH,57,M.A.AKTÜRK,SABRİ DEMİR,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
9,EFELER GÜZELİ DB SK,3y a  d,EFEM,53 +1.80,Y.ÇELİKBAŞ AP,MUZAFFER ÇİZİK,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
10,O BİR EFEM KG SK,3y a  e,EFEM,57 +2.00,V.KIZMAZ,ENGİN YILDIZ,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
11,OĞLUM ARAS KG K DB,3y k  e,ŞİMŞEĞİNOĞLU,55 +2.00,M.CANPOLAT AP,İLHAN GÜRLER,﻿Elazığ,2022-06-15,1,,Kum,English,Wednesday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)10.638 TL,2.)4.255 TL,3.)2.128 TL,﻿Elazığ,2022-06-15,2,,Kum,English,Wednesday
1,BAVERAĞA KG K,3y a  e,BERKSOY,55 +1.40,İ.KATAR AP,ADİL YARDIMCI,﻿Elazığ,2022-06-15,2,,Kum,English,Wednesday
2,GÖBEKLİTEPE AĞASI KG SK,3y k  e,ŞİMŞEĞİNOĞLU,59,B.BEKTAŞ,MEHMET ALİ ÇEÇAN,﻿Elazığ,2022-06-15,2,,Kum,English,Wednesday
3,BERKAY FIRTINASI KG K,3y k  e,BERKAY EFE,58,M.E.DOĞAN AP,MEHMET ALİ ÇEÇAN,﻿Elazığ,2022-06-15,2,,Kum,English,Wednesday
4,TUMBUL SANCAR KG SK,3y k  e,ŞİMŞEĞİNOĞLU,57,H.ALTUNKILIÇ,İSMAİL SANCAR,﻿Elazığ,2022-06-15,2,,Kum,English,Wednesday
5,UÇAN NEHİR KG DB SK,3y a  d,UÇANBEY,54 +2.00,F.ÇETİNBAŞ AP,FERİDUN YUVARLAK,﻿Elazığ,2022-06-15,2,,Kum,English,Wednesday
