horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)81.500 TL,2.)32.600 TL,3.)16.300 TL,4.)8.150 TL,1.)23.431 TL,2.)9.373 TL,3.)4.686 TL,﻿Bursa,2022-08-01,1,,Çim,English,Monday
1,ZERTAS DB SKG SK,2y d  e,TALIP HAN (IRE),57,M.M.BİLGİN,SUZANA MAMEDOVA,﻿Bursa,2022-08-01,1,,Çim,English,Monday
2,GREYARROW KG K DB,2y d  e,LION HEART (USA),53,C.ALTUN AP,MUKADDES BOZKURT,﻿Bursa,2022-08-01,1,,Çim,English,Monday
3,SELANİK PRENSESİ K DB,2y d  d,KANEKO,55 +0.50,MER.ÇELİK,BARIŞ DURDAĞ,﻿Bursa,2022-08-01,1,,Çim,English,Monday
4,BOSSY BOY  KG DB SK,2y d  e,RENK,53,E.KADİRLER AP,ENDER COŞGUNSU,﻿Bursa,2022-08-01,1,,Çim,English,Monday
5,HAYRAT HANIM K DB,2y d  d,VICTORY GALLOP (CAN),55 +0.40,H.KAPLAN,VOLKAN YOZGATLI,﻿Bursa,2022-08-01,1,,Çim,English,Monday
6,GREY LEGEND KG K,2y k  e,GREY CORAL,57,O.YILDIZ,HALİT KEKİK,﻿Bursa,2022-08-01,1,,Çim,English,Monday
7,WINTER SONG KG DB,2y d  e,MUCHO MACHO MAN (USA),57,M.ÇİÇEK,GÜNSEN SOYUPAK,﻿Bursa,2022-08-01,1,,Çim,English,Monday
8,BAYZEKİ KG K DB,2y a  e,BOSPORUS (IRE),57 +0.40,O.GÖKÇE,İSMET TURAN,﻿Bursa,2022-08-01,1,,Çim,English,Monday
1.)74.500 TL,2.)29.800 TL,3.)14.900 TL,4.)7.450 TL,1.)12.851 TL,2.)5.141 TL,3.)2.570 TL,﻿Bursa,2022-08-01,2,,Kum,English,Monday
1,DOSTBAĞI KG DB SK,5y a  a,KAIZBERT (RU),62,İ.BAGUÇ,ŞEMSETTİN TOYDEMİR,﻿Bursa,2022-08-01,2,,Kum,English,Monday
2,SANCAKTAR K DB,6y a  a,TURBO,56,A.YILDIZ,EMİNE KAYA,﻿Bursa,2022-08-01,2,,Kum,English,Monday
3,SURŞAHİNİ KG DB SK,7y k  a,BİLGİN,60,C.ALTUN,HALİL ASLAN,﻿Bursa,2022-08-01,2,,Kum,English,Monday
4,OLGUNALP KG DB SK,5y d  a,ONURKAAN,60,E.KADİRLER,MEHMET Ş. DİNÇ,﻿Bursa,2022-08-01,2,,Kum,English,Monday
5,KUTLUŞAHIM KG DB,7y k  a,FAROTAY,58,M.G.SEZGİN,FATMA NİLGÜN KUTLU,﻿Bursa,2022-08-01,2,,Kum,English,Monday
6,BATINHAN DB SKG SK,9y d  a,EMAEL (PL),56,E.D.ÖKTEN,HARUN DELİGÖZ,﻿Bursa,2022-08-01,2,,Kum,English,Monday
7,KARDEŞ KAYA KG,4y k  a,ALPAK,"59,5 +0.50",AYTEK DÜLGER,EMİNE KAYA,﻿Bursa,2022-08-01,2,,Kum,English,Monday
1.)74.500 TL,2.)29.800 TL,3.)14.900 TL,4.)7.450 TL,1.)12.851 TL,2.)5.141 TL,3.)2.570 TL,﻿Bursa,2022-08-01,3,,Çim,English,Monday
1,REACH OF VICTORY DB SKG SK,3y d  e,LUXOR,58,N.AVCİ,GÖRKEM GEDİKOĞLU,﻿Bursa,2022-08-01,3,,Çim,English,Monday
2,BRAVE CAPTAIN KG SK,3y a  e,CAPTAIN RIO (GB),61,H.ŞİMŞEK,HAKAN SANER,﻿Bursa,2022-08-01,3,,Çim,English,Monday
3,SHINING GLORY K,3y d  d,TOROK (IRE),56 +0.50,M.ÇİÇEK,ENGİN ATEŞLER,﻿Bursa,2022-08-01,3,,Çim,English,Monday
4,WHITE DARKNESS KG DB SK,3y d  e,KANEKO,58,MER.ÇELİK,TÜRKAN KASIM,﻿Bursa,2022-08-01,3,,Çim,English,Monday
