horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)217.000 TL,2.)86.800 TL,3.)43.400 TL,4.)21.700 TL,1.)49.910 TL,2.)19.964 TL,3.)9.982 TL,﻿İstanbul,2024-02-10,1,,,English,Saturday
1,COLLECTER DB SKG SK,3y a  e,DAREDEVIL (USA),58,G.ÖZÇELİK,ELİF AKIN,﻿İstanbul,2024-02-10,1,,,English,Saturday
2,THUNDER BULL DB SK,3y k  e,NATIVE KHAN (FR),58,A.SÖZEN,AHMET KAVRAN,﻿İstanbul,2024-02-10,1,,,English,Saturday
3,LIFEGUARD KG K DB,3y d  e,DAREDEVIL (USA),58,A.ÇELİK,MERT BAYIR,﻿İstanbul,2024-02-10,1,,,English,Saturday
4,COOL BREEZE,3y d  e,LUXOR,58,Ö.YILDIRIM,MUAMMER KİTAPÇI,﻿İstanbul,2024-02-10,1,,,English,Saturday
5,AUTHORITY,3y d  e,AUTHORIZED (IRE),58 +0.60,M.KAYA,HÜLYA GÖDEK,﻿İstanbul,2024-02-10,1,,,English,Saturday
6,ATOMIC POWER KG SK,3y d  e,GÜNGÖR BABA,58,N.AVCİ,FEVZİYE EYİGÜN,﻿İstanbul,2024-02-10,1,,,English,Saturday
7,SERBEST HAN SKG SK,3y d  e,TOROK (IRE),58,H.ŞİMŞEK,HAKAN SERBEST,﻿İstanbul,2024-02-10,1,,,English,Saturday
8,LENKA SKG SK,3y d  d,TOURIST (USA),56,A.YILDIZ,YASİN MIZRAK,﻿İstanbul,2024-02-10,1,,,English,Saturday
9,NAKAMA SK,3y a  d,BLUEGRASS CAT (USA),56,E.AKTUĞ,KEREM BAŞKOÇ,﻿İstanbul,2024-02-10,1,,,English,Saturday
1.)192.000 TL,2.)76.800 TL,3.)38.400 TL,4.)19.200 TL,1.)33.120 TL,2.)13.248 TL,3.)6.624 TL,﻿İstanbul,2024-02-10,2,,,English,Saturday
1,AVCITOKOÇİN,4y k  a,ARTOS,56 +0.30,G.ÖZÇELİK,TOLGA TOKOÇİN,﻿İstanbul,2024-02-10,2,,,English,Saturday
2,ALKANLI KG DB SK,4y a  a,KAIZBERT (RU),60,A.ÇELİK,TOYGAR AKDİKMEN,﻿İstanbul,2024-02-10,2,,,English,Saturday
3,MÜTTEFİK KG DB SK BB,4y k  a,TURBO,54 +1.00,N.AVCİ,YÜKSEL GÖKTÜRK,﻿İstanbul,2024-02-10,2,,,English,Saturday
4,TUNÇYILMAZ KG DB SK GKR,4y a  a,UÇANBEY,52 +1.50,E.BOZDAĞ AP,MURAT BAYAR,﻿İstanbul,2024-02-10,2,,,English,Saturday
5,ÇELİK MURAT KG K DB GKR,4y k  a,KAIZBERT (RU),52 +1.60,B.ÇIĞLA AP,CİMŞİT YILDIZ,﻿İstanbul,2024-02-10,2,,,English,Saturday
6,MANDAR ABBAS KG,4y k  a,TAMERİNOĞLU,54,A.CEYLAN AP,A.ENGİN GICIR,﻿İstanbul,2024-02-10,2,,,English,Saturday
7,KOÇAKALP KG K (Koşmaz),4y a  a,ATEŞTOPU,58,O.YILDIZ,VAHİT ARI,﻿İstanbul,2024-02-10,2,,,English,Saturday
1.)177.000 TL,2.)70.800 TL,3.)35.400 TL,4.)17.700 TL,1.)30.533 TL,2.)12.213 TL,3.)6.107 TL,﻿İstanbul,2024-02-10,3,,,English,Saturday
1,KAİHO KG DB SK BB,5y d  a,WIN RIVER WIN (USA),55,N.AVCİ,TOLGA ŞAHİN,﻿İstanbul,2024-02-10,3,,,English,Saturday
2,ÇAKIRLAR DB SK,5y d  a,VICTORY GALLOP (CAN),50 +2.00,M.BAYIR,HAYRETTİN AKDUMAN,﻿İstanbul,2024-02-10,3,,,English,Saturday
3,BAĞ BOZUMU KG SK,5y d  a,CAPTAIN RIO (GB),58,G.ÖZÇELİK,HAKAN S. ÖZCAN,﻿İstanbul,2024-02-10,3,,,English,Saturday
4,MİRA LİNDA K,4y d k,ROCKMASTER (IRE),56,MER.ÇELİK,ADNAN SERBEST,﻿İstanbul,2024-02-10,3,,,English,Saturday
5,MAKE WAY K,4y d k,MENDIP (USA),56,E.AKTUĞ,SERDAR ZABUN,﻿İstanbul,2024-02-10,3,,,English,Saturday
6,MURODJON SK,4y d  a,FAST 'N' FAMOUS (AUS),53 +1.90,O.YILDIZ,MURAT GÖLELİ,﻿İstanbul,2024-02-10,3,,,English,Saturday
7,ASCOT KG DB SK,5y d  a,MENDIP (USA),60,A.YILDIZ,ŞAKİR DURDAĞ,﻿İstanbul,2024-02-10,3,,,English,Saturday
8,ZERTAS DB SKG SK,4y d  a,TALIP HAN (IRE),55,E.BOZDAĞ AP,SUZANA MAMEDOVA,﻿İstanbul,2024-02-10,3,,,English,Saturday
9,HARD FLOOD KG K DB,7y d  a,HAKEEM (USA),57,O.EREN,SIDDIK KAYA,﻿İstanbul,2024-02-10,3,,,English,Saturday
10,MAHAKALİ KG K,4y a k,WIENER WALZER (GER),56 +0.70,T.YILDIZ,SELMAN ERDEMİRCİ,﻿İstanbul,2024-02-10,3,,,English,Saturday
1.)274.000 TL,2.)109.600 TL,3.)54.800 TL,4.)27.400 TL,1.)63.020 TL,2.)25.208 TL,3.)12.604 TL,﻿İstanbul,2024-02-10,4,,,English,Saturday
1,GRACİAS SİNYOR SK,4y k  a,NATIVE KHAN (FR),"58,5",M.KAYA,SERCAN KAVUŞAN,﻿İstanbul,2024-02-10,4,,,English,Saturday
2,SOPHIANEA DB SK,4y d k,BUSHRANGER (IRE),"54,5",E.AKTUĞ,BORA ÇAPKIN,﻿İstanbul,2024-02-10,4,,,English,Saturday
3,JUDGMENT DB SK BB,5y d  a,SCARFACE,"57,5",G.ÖZÇELİK,SEDAT DEMİR,﻿İstanbul,2024-02-10,4,,,English,Saturday
4,JACK SPARROW KG DB SK,8y d  a,MENDIP (USA),60,A.CEYLAN AP,VOLKAN YONCAAĞAÇ,﻿İstanbul,2024-02-10,4,,,English,Saturday
5,THE BEAUTIFUL ECE KG SK,5y a k,MAVİ KUMSAL,59,N.AVCİ,BİHTERCAN ATAÇ,﻿İstanbul,2024-02-10,4,,,English,Saturday
6,PRINCE OF DARKNESS KG K DB,4y d  a,BRAZEN BEAU (AUS),57,Ö.YILDIRIM,ALİ RIZA ÇELİKOĞLU,﻿İstanbul,2024-02-10,4,,,English,Saturday
7,PELIGROSA DB SK,5y d k,YILDIRIMBEY,53 +2.00,A.SÖZEN,BERKAN AKÇAM,﻿İstanbul,2024-02-10,4,,,English,Saturday
8,GONZALO KG K,4y d  a,BELARDO (IRE),50 +2.00,M.BAYIR,ABDULLAH YAZICI,﻿İstanbul,2024-02-10,4,,,English,Saturday
9,WOLF POLAT KG,7y d  a,LUXOR,"58,5",MER.ÇELİK,FATMA KURT,﻿İstanbul,2024-02-10,4,,,English,Saturday
1.)217.000 TL,2.)86.800 TL,3.)43.400 TL,4.)21.700 TL,1.)49.910 TL,2.)19.964 TL,3.)9.982 TL,﻿İstanbul,2024-02-10,5,,,English,Saturday
1,LAST TANGO KG SK,3y d  e,TOROK (IRE),58 +0.30,M.KAYA,AYDIN ÜSTÜNDAĞ,﻿İstanbul,2024-02-10,5,,,English,Saturday
2,SANDUHAN KG SK,3y d  g,TRAPPE SHOT (USA),58,E.AKTUĞ,ZELİHA ÖZDEMİR,﻿İstanbul,2024-02-10,5,,,English,Saturday
3,MAGNETIC STORM DB SK,3y d  e,TIZWAY (USA),58,M.ÇİÇEK,NİMET ARİF KURTEL,﻿İstanbul,2024-02-10,5,,,English,Saturday
4,FONZARELLI KG DB SK,3y a  d,TRAPPE SHOT (USA),56,MER.ÇELİK,OĞUZHAN TEKCAN,﻿İstanbul,2024-02-10,5,,,English,Saturday
5,MACKENZIE KG K,3y d  d,MARCAVELLY (USA),56,A.YILDIZ,YASİN YILDIZ,﻿İstanbul,2024-02-10,5,,,English,Saturday
6,THE NIGHTMARE KG K DB,3y d  e,AUTHORIZED (IRE),58,G.ÖZÇELİK,HAKAN S. ÖZCAN,﻿İstanbul,2024-02-10,5,,,English,Saturday
7,RUFFIAN BOY KG SK,3y d  e,PACO BOY (IRE),58,GÖK.BEKTAŞ,A.SELÇUK LOKLAR,﻿İstanbul,2024-02-10,5,,,English,Saturday
8,BLAZE MY BOY KG,3y d  e,MYBOYCHARLIE (IRE),58,A.ÇELİK,ENİS EMRE GELGİN,﻿İstanbul,2024-02-10,5,,,English,Saturday
9,ASPAVATİ KG K,3y a  e,DAREDEVIL (USA),58,N.AVCİ,BURAK ÇELİK,﻿İstanbul,2024-02-10,5,,,English,Saturday
10,TULKAS DB SK,3y d  e,ÇAKAL CARLOS,58,A.SÖZEN,KEREM TOKCAN,﻿İstanbul,2024-02-10,5,,,English,Saturday
1.)192.000 TL,2.)76.800 TL,3.)38.400 TL,4.)19.200 TL,1.)33.120 TL,2.)13.248 TL,3.)6.624 TL,﻿İstanbul,2024-02-10,6,,,English,Saturday
1,ATTALOS KG K DB,3y d  e,APPROVE (IRE),"54,5 +0.20",A.YILDIZ,ARMAĞAN TURHAN,﻿İstanbul,2024-02-10,6,,,English,Saturday
2,BAHRAIN KG K,3y d  e,FAST 'N' FAMOUS (AUS),"58,5",M.KAYA,MURAT ÖZENÇ,﻿İstanbul,2024-02-10,6,,,English,Saturday
3,CADDEBOSTAN,3y a  e,TU BRUTUS (CHI),"55,5 +0.20",MER.ÇELİK,ADEM KOCADAĞ,﻿İstanbul,2024-02-10,6,,,English,Saturday
4,KÖRFEZ ÇOCUĞU DB SK,3y d  e,LUXOR,54 +2.00,A.ÇELİK,BARIŞ DURDAĞ,﻿İstanbul,2024-02-10,6,,,English,Saturday
5,FILIUS VENTUS K DB,3y d  e,TOROK (IRE),"58,5",G.ÖZÇELİK,OĞUZ YILMAZ,﻿İstanbul,2024-02-10,6,,,English,Saturday
6,WHISTLE ARROW KG K DB GKR,3y d  e,GRAYSTORM,57,BERK.GÖKÇE AP,MURAT ÖZENÇ,﻿İstanbul,2024-02-10,6,,,English,Saturday
