horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)8.711 TL,2.)3.485 TL,3.)1.742 TL,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
1,DUMRUL KG DB SK,4y k  a,ŞİMŞEĞİNOĞLU,55,Y.CENGİZ AP,MEHMET DEMİRKAPI,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
2,HEDBE KG SK,4y a  a,BERKSOY,57 +0.20,A.ÇANKAYA AP,HÜSEYİN ÇELİK,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
3,İLKAYOĞLU KG SK,4y a  a,YAVUZŞAH,57,A.ŞENBAHAR AP,EMRAH CANPOLAT,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
4,İBİŞBEY KG,4y k  a,SERDARHAN,59,M.E.DOĞAN AP,MEHMET DOĞAN,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
5,DİKME AĞASI KG SK,4y k  a,ONURKAAN,58,B.BEKTAŞ,FERİDUN YUVARLAK,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
6,PEKKURT BEYİ KG DB SK,4y a  a,ATİKBEY,58,F.FELHAN AP,SUPHİ AKPİRİNÇ,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
7,HANDASSA KG K,4y a  a,UÇANBEY,58,İ.AKYAVUZ,SUPHİ TOYDEMİR,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
8,YİĞİT LAMİH KG DB SK,4y k  a,KIRIMHAN,58,F.YARDIMCI,HİKMET ÖYLÜ,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
9,MEMOCANDIR KG DB,4y k  a,MİNİFHAT OĞLU,58 +0.20,N.ALTIN,ENVER TOYDEMİR,﻿Şanlıurfa,2021-11-25,1,,Kum,English,Thursday
1.)23.000 TL,2.)9.200 TL,3.)4.600 TL,4.)2.300 TL,1.)6.613 TL,2.)2.645 TL,3.)1.323 TL,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
1,AZAD KG SK,3y a  e,ŞİMŞEĞİNOĞLU,"58,5",İ.AKYAVUZ,M.BAHADDİN GÖNCÜ,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
2,OĞLUM TUNA KG K,3y a  e,BOLKAR,57 +0.50,B.BEKTAŞ,BEKİR AKYAVUZ,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
3,CLASS KG K,3y d  e,LİDERTAY,56 +0.20,H.ALTUNDAĞ AP,ÖZKAN BAYRAKTAR,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
4,MUSTİCAN SK,3y k  e,SON MARTI,59,F.YARDIMCI,ÖMER YARDIMCI,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
5,TUMBUL UÇARLIM KG SK,3y a  e,UÇARLIM,"57,5",M.AVŞAR,MUZAFER BAKİ,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
6,BARBAR ÇOCUK DB SK,3y a  e,TOŞUR,55 +0.20,F.ÇETİNBAŞ AP,MURAT ARSLAN,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
7,PADOK AĞASI KG K DB,3y a  e,ÖZHABER,58 +0.20,N.ALTIN,MÜCAHİT YILDIZHAN,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
8,TARUMAR KG DB SK,3y a  e,USTA,"55,5",A.ŞENBAHAR AP,SEYFİ ALTIN,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
9,SİVEREK GÜLÜ KG DB SK,3y k  d,KILIÇBAYLIM,"57,5 +0.50",M.A.AKTÜRK,MUZAFFER ÇİZİK,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
10,KÜÇÜK SALİH SKG SK,3y k  e,PAYİDARBEY,"55,5",Y.CENGİZ AP,VELİCAN YARDIMCI,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
11,TURNALI REİS SK,3y k  e,KILIÇBAYLIM,"56,5",H.SARIDAL AP,AZİZ ELDEMİR,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
12,AVCIHAN K,3y k  d,YAKUPBEY,54 +2.00,S.KAPLAN,FAİK TURAN,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
13,UÇAN ASYA KG K DB,3y a  d,UÇANBEY,56 +0.10,M.E.DOĞAN AP,MEHMET ALİ BECENE,﻿Şanlıurfa,2021-11-25,2,,Kum,English,Thursday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
1,YAREN HAT KG SK,2y d  d,GÜNGÖR BABA,56,A.ŞENBAHAR AP,SEYİT AHMET KORKMAZ,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
2,SÜPER SITARA KG K DB,2y d  d,TALIP HAN (IRE),57 +0.80,M.A.AKTÜRK,SALİH ÇİZİK,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
3,CREME BRULE SKG SK,2y d  d,TORUK MACTO (IRE),54 +0.70,Y.CENGİZ AP,MUSTAFA CENGİZ,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
4,LABREANNA DB SKG SK,2y a  d,CAPTAIN RIO (GB),57 +0.40,B.BEKTAŞ,MEHMET GARİP BECENE,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
5,SİYAH ADA KG SK,2y d  d,GENERAL QUARTERS (USA),57,İ.AKYAVUZ,İBRAHİM ALTUNBAŞ,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
6,GINZA TOWER KG DB SK,2y d  d,TRIPLE BONUS,57 +2.00,M.ÜNLÜ,HALİT AY,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
7,DÜŞLEM DB SKG SK,2y d  d,MEHMET BORA,54 +1.80,H.ALTUNDAĞ AP,AHMET YEŞİLYAPRAK,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
8,LADY ÇAĞLA KG SK,2y d  d,CHURCH PICTURES (GB),53 +0.50,B.SARIDAL AP,SÜLEYMAN AKBUDAK,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
9,DORUDERE,2y d  d,MEHMET BORA,57,N.ALTIN,MEHMET TOYDEMİR,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
10,YELDÜLDÜL SKG SK,2y d  d,YES OF AFRIKA,53 +0.30,M.ŞAKİR AP,ALİ ÖZDEMİR,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
11,PURPLE FLAG KG SK,2y d  d,ROMAN EMPIRE,57 +0.10,F.YARDIMCI,M.VEYSİ BECENE,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
12,ICE FROZEN DB SKG SK,2y d  d,SIDNEY`S CANDY (USA),57,S.KAPLAN,HAÇIM TURAN,﻿Şanlıurfa,2021-11-25,3,,Kum,English,Thursday
