horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)217.000 TL,2.)86.800 TL,3.)43.400 TL,4.)21.700 TL,1.)49.910 TL,2.)19.964 TL,3.)9.982 TL,﻿İstanbul,2024-04-06,1,,,English,Saturday
1,MAGNETIC STORM KG DB SK,3y d  e,TIZWAY (USA),58,VEDAT ABİŞ,NİMET ARİF KURTEL,﻿İstanbul,2024-04-06,1,,,English,Saturday
2,NO PASARAN KG SK,3y d  e,SIDNEY'S CANDY (USA),58,H.ÇİZİK,HİKMET TERZİ,﻿İstanbul,2024-04-06,1,,,English,Saturday
3,RUN FOR HOPE KG K,3y d  e,YAVUZKAYA,58,A.YILDIZ,ERDAL DAĞIDIR,﻿İstanbul,2024-04-06,1,,,English,Saturday
4,SERBEST HAN SKG SK,3y d  e,TOROK (IRE),61,M.KAYA,HAKAN SERBEST,﻿İstanbul,2024-04-06,1,,,English,Saturday
5,BERKOVİÇ K,3y d  e,MENDIP (USA),58,G.ÖZÇELİK,T. İZZET AKSOY,﻿İstanbul,2024-04-06,1,,,English,Saturday
6,HAGRID,3y a  e,NATIVE KHAN (FR),58,E.AKTUĞ,BARAN D. CEMİLOĞLU,﻿İstanbul,2024-04-06,1,,,English,Saturday
7,AUTHORITY,3y d  e,AUTHORIZED (IRE),58,Ö.YILDIRIM,HÜLYA GÖDEK,﻿İstanbul,2024-04-06,1,,,English,Saturday
8,FLINT KG,3y d  e,CRIMEAN TATAR,55,M.MANAV AP,ANNA CAKMAK,﻿İstanbul,2024-04-06,1,,,English,Saturday
9,BAY LEMİ KG,3y a  e,SİNCLAR,54,R.KETME AP,KAAN ARMAĞAN,﻿İstanbul,2024-04-06,1,,,English,Saturday
1.)192.000 TL,2.)76.800 TL,3.)38.400 TL,4.)19.200 TL,1.)33.120 TL,2.)13.248 TL,3.)6.624 TL,﻿İstanbul,2024-04-06,2,,,English,Saturday
1,EL AUDAZ DB SK,4y a  a,LION HEART (USA),56 +0.10,A.KURŞUN,LALE M. ATMAN,﻿İstanbul,2024-04-06,2,,,English,Saturday
2,PANAGEA DB SK,5y a  a,BANKNOTE (GB),55 +1.70,M.ÇİÇEK,KAMİL KAHYAOĞLU,﻿İstanbul,2024-04-06,2,,,English,Saturday
3,PILOTS BOY KG SK,5y d  a,LION HEART (USA),55 +0.30,VEDAT ABİŞ,HALDUN HAYRİ YALÇIN,﻿İstanbul,2024-04-06,2,,,English,Saturday
4,WHITE KHAN DB SK,4y k  a,NATIVE KHAN (FR),54 +2.00,A.SÖZEN,V.İBRAHİM ARACI,﻿İstanbul,2024-04-06,2,,,English,Saturday
5,JACK SPARROW KG DB SK,8y d  a,MENDIP (USA),57,G.ÖZÇELİK,VOLKAN YONCAAĞAÇ,﻿İstanbul,2024-04-06,2,,,English,Saturday
