horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
1,PERSIAN PRINCE KG DB SK,5y a  a,TOCCET (USA),54 +2.00,A.KURŞUN,SALİM ESİN,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
2,LORD OF THE WINDS,5y a  a,DR FONG (USA),59,İ.SOYAD,ABDULLAH AVCI,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
3,KUANPO SKG SK,5y d  a,VELOCIRAPTOR (GB),58,G.ÖZÇELİK AP,SİNAN KOŞAPINAR,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
4,ZİRKON SK,4y k  a,GENERAL QUARTERS (USA),"54,5 +1.10",K.TOKAÇOĞLU,YENER GİRİŞKEN,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
5,SAILOR MAN K,5y d  a,DR FONG (USA),50 +2.00,Z.KARABULUT AP,SABRİ AVCI,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
6,TLOS K DB,7y d  a,ZANJERO (USA),63,F.YÜKSEL,İSMAİL HAKKI BULUT,﻿Kocaeli,2022-01-07,1,,Kum,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Kocaeli,2022-01-07,2,,Kum,English,Friday
1,BAWIKALIN OĞLU  DB SK,3y a  e,BAWiKAL,58,A.ÇELİK,SEYDİ AKYILDIRIM,﻿Kocaeli,2022-01-07,2,,Kum,English,Friday
2,ANOTHER BREEZE KG DB SK,3y d  e,INVINCIBLE SON (IRE),56,H.ÇİZİK,NİMET ARİF KURTEL,﻿Kocaeli,2022-01-07,2,,Kum,English,Friday
3,LON DONER KG K DB GKR ÖG,3y d  d,MENDIP (USA),54 +1.20,MAHMUT TURAN,İRFAN BABAYİĞİT,﻿Kocaeli,2022-01-07,2,,Kum,English,Friday
4,BONA FIDE KG SK,3y a  d,PRINCE OF KRAKOW,52 +2.00,F.ARSLAN AP,FURKAN ÖZPAY,﻿Kocaeli,2022-01-07,2,,Kum,English,Friday
1.)87.500 TL,2.)35.000 TL,3.)17.500 TL,4.)8.750 TL,1.)20.125 TL,2.)8.050 TL,3.)4.025 TL,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
1,DUMANOĞLU KG DB SK,6y a  a,ONURKAAN,"58,5",O.YILDIZ,ŞEFİK ÇELİK,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
2,ÇARIK AĞASI KG GKR,5y d  a,KURTEL,"53,5 +1.70",A.İNCİ AP,TÜRKAN ALTIN,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
3,SİVEREK HAN KG SK,5y k  a,KIRIMHAN,51 +1.30,A.ASLAN,SELAHATTİN ÇİZİK,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
4,KUTLUŞAHIM KG K DB,7y k  a,FAROTAY,"52,5 +1.70",S.İPEK,FATMA NİLGÜN KUTLU,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
5,KULDOSTU KG DB SK,5y a  a,ÖZDURAN,58,G.ÖZÇELİK AP,İBRAHİM HAKKI BOYRAZ,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
6,ERGÜÇLÜ DB SKG SK,6y a  a,TÜMÖZ BEY,"56,5",F.ARSLAN AP,MUSTAFA DİŞLON,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
7,HEKİMOĞLU KG K DB,5y k  a,KAIZBERT (RU),"56,5 +0.20",İ.SOYAD,OĞUZ YILMAZ,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
8,SUKUT BEY DB SKG SK,5y a  a,ŞÖVALYE,"50,5 +2.00",Z.KARABULUT AP,ERKAN GÜRÇAĞAN,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
9,KÖYAĞASI DEMİR KG K DB,5y a  a,KAIZBERT (RU),61,F.HİM AP,MURAT AKÇA,﻿Kocaeli,2022-01-07,3,,Kum,English,Friday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
1,PERGAMON KG DB SK,4y a  a,KAIZBERT (RU),58,H.ÇİZİK,MEHMET ARSLAN,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
2,KOÇUM KG K DB,4y k  a,TURBO,56,G.ÖZÇELİK AP,KOSTANTİNOS MAKRİ,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
3,KALP ATIŞI DB,4y k  a,ATEŞTOPU,55,Z.KARABULUT AP,MAHİR LAHAM,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
4,ÇİLEK KOKUSU KG SK,4y d k,BİLGİN,54 +1.10,BURAK AKÇAY AP,OZAN TANİYİT,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
5,FİSKAYALI KG SK,4y k  a,BABA MEVLÜT,56,F.ARSLAN AP,EYLEM TANİYİT,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
6,KELEMERLİBEY SKG SK,4y k  a,BERKAY EFE,58,ŞEV.GÖKÇE AP,KAYA KAYA,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
7,GÜHER HAN KG SK,4y a k,GÜNTAY,56 +1.00,T.ÜNLÜTÜRK AP,ADNAN BALKAYA,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
8,DİDOR KG DB SK,4y a k,ÖZGÜNHAN,54 +1.50,A.İNCİ AP,AVNİ GÖKKAN,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
9,YÜCEDAĞLIM KG SK,4y d  a,BABA MEVLÜT,58,U.BARLIK,EYLEM TANİYİT,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
10,CANIMALİ SKG SK,4y d  a,SARRAF,58,A.ASLAN,MAHMUT YARDIMCI,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
11,TUNCERİN OĞLU KG K,4y a  a,PEKSOY,58,MAHMUT TURAN,SEVİLAY TANİYİT,﻿Kocaeli,2022-01-07,4,,Kum,English,Friday
