horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)162.000 TL,2.)64.800 TL,3.)32.400 TL,4.)16.200 TL,1.)46.575 TL,2.)18.630 TL,3.)9.315 TL,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
1,CANIMINÖZÜ KG SK,3y a  d,SERHANTAY,57,A.SÖZEN,MEMDUH ATEŞ,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
2,BİRSUNUR KG DB SK,3y k  d,TAMERİNOĞLU,54,F.HİM AP,ENES DEMİR,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
3,CAVİDAN TAY DB SKG SK,3y a  d,TÜMÖZ BEY,55,C.PASO AP,RAMAZAN KAYA,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
4,DİLÇAĞ KG K DB,3y k  d,TURBO,57,MER.ÇELİK,DİLEK ÖKTEN,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
5,MELİKESULTAN KG DB SK,3y a  d,KARABEDİR,53 +1.40,M.BAĞ AP,KAYA KAYA,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
6,GELİŞİ GÜZEL KG DB SK,3y k  d,EMBİR HAN,57,S.ÇELİK AP,LEVENT ŞENTÜRK,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
7,YÜREK KIZI KG K,3y k  d,KAYAYÜREKLİ,57,S.İPEK,LATİF ARAL ALİŞ,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
8,ORJİNAL KG DB SK,3y a  d,OVA,55,E.ÇİZİK AP,NAİLE YURDAKAN,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
9,KUBİK KIZI KG K,3y k  d,DERHADIR,57,F.ARSLAN,MEHMET ARSLAN,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
10,KAYA HAYAT KG DB SK,3y a  d,KAYAYÜREKLİ,53,G.KAYIP AP,AHMET KAYA,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
11,HINO KG SK,3y k  d,SAKARBAŞI,57,O.YILDIZ,ALİ IŞIK DENİZ,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
12,SERAY HATUN KG K DB,3y k  d,ARASLI,54 +2.00,O.AKEL AP,AYDIN TEKİN,﻿Kocaeli,2023-10-24,1,,Kum,English,Tuesday
1.)180.000 TL,2.)72.000 TL,3.)36.000 TL,4.)18.000 TL,1.)31.050 TL,2.)12.420 TL,3.)6.210 TL,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
1,SİNOPLU MERVE KG,7y k k,BİLGİN,60,E.AKKAYA,H.TARIK DİKENCİK,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
2,SARNIÇKAYA KG DB SK,5y k  a,SULTAN DE FAUST (FR),57,G.KAYIP,AHMET KAYA,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
3,BABAARİF KG K,8y a  a,KAIZBERT (RU),60,BERK.GÖKÇE,ŞAHİN ULUÇ,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
4,SINIR TANIMAZ KG SK,5y a  a,GÜRGÖKÇE,60,M.BAĞ,İSKENDER DEMİRCİ,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
5,ERLİKHAN KG DB,4y k  a,SULTAN DE FAUST (FR),"57,5",K.YILMAZ,AHMET KAYA,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
6,BAŞPARMAK KG DB,6y d  a,KURTEL,60,F.S.M.SANSAR,TARKAN H. ONAR,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
7,HEKİMOĞLU KG DB SK,6y k  a,KAIZBERT (RU),56 +0.10,E.BOZDAĞ,ABDULLAH AVCI,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
8,SON BAŞAK DB SKG SK,5y a k,SONALP,58,İ.BAYAKI,SEVİLAY TANİYİT,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
9,ESTİGEÇTİ KG DB SK,8y a k,ALTAHA,55,HA.GÖKÇE,ŞEYMA B. TANİYİT,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
10,YEŞİLKALE KG DB,7y a  a,ALTAHA,58,O.AKEL,ÖMER ARSLAN,﻿Kocaeli,2023-10-24,2,,Kum,English,Tuesday
1.)145.000 TL,2.)58.000 TL,3.)29.000 TL,4.)14.500 TL,1.)41.688 TL,2.)16.675 TL,3.)8.338 TL,﻿Kocaeli,2023-10-24,3,,Kum,English,Tuesday
1,HALLAND KG SK,2y d  e,PAPA CLEM (USA),"57,5",E.ÇİZİK AP,MEHMET KARAKEÇİ,﻿Kocaeli,2023-10-24,3,,Kum,English,Tuesday
2,SELANİK ESİNTİSİ K,2y d  d,MENDIP (USA),"56,5",MER.ÇELİK,FARUK CANÇEKER,﻿Kocaeli,2023-10-24,3,,Kum,English,Tuesday
3,MISS EMILIA DB SK,2y a  d,TU BRUTUS (CHI),54 +2.00,G.ÖZÇELİK,ÜMİT BARLIK,﻿Kocaeli,2023-10-24,3,,Kum,English,Tuesday
4,NIGHT AND FIRE SKG,2y k  d,CROSS FIRE,50 +1.80,İ.DİNAR,CAHİT KOCAMAN,﻿Kocaeli,2023-10-24,3,,Kum,English,Tuesday
5,BABA İSKENDER DB SKG SK,2y d  e,KIRDEMİRKIR,50 +2.00,C.PASO AP,ABDULKADİR YAZAR,﻿Kocaeli,2023-10-24,3,,Kum,English,Tuesday
