horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)88.000 TL,2.)35.200 TL,3.)17.600 TL,4.)8.800 TL,1.)20.240 TL,2.)8.096 TL,3.)4.048 TL,﻿İstanbul,2021-11-07,1,,,English,Sunday
1,KRALÖMER,5y a  a,ÖZHABER,58,VEDAT ABİŞ,T. İZZET AKSOY,﻿İstanbul,2021-11-07,1,,,English,Sunday
2,YETİM ALİ KG K,5y a  a,BURUKCAN,"56,5 +0.90",M.KAYA,MEHMETAKİF KAYA,﻿İstanbul,2021-11-07,1,,,English,Sunday
3,KARASUN KG,4y a  a,KAIZBERT (RU),57,BURAK AKÇAY AP,EMİN TURAN,﻿İstanbul,2021-11-07,1,,,English,Sunday
4,İŞİNİBİLİR KG SK,5y a  a,KAIZBERT (RU),"53,5 +2.00",T.YILDIZ,ŞEMSETTİN TOYDEMİR,﻿İstanbul,2021-11-07,1,,,English,Sunday
5,MUSLİH AĞA KG SK,4y k  a,SÖNMEZ,55 +1.40,G.KOCAKAYA,HAŞİM TINAS,﻿İstanbul,2021-11-07,1,,,English,Sunday
6,ÜLGENBEY SKG SK YP,4y k  a,KAIZBERT (RU),50 +2.00,B.ÇIĞLA AP,MERT ÇELİK,﻿İstanbul,2021-11-07,1,,,English,Sunday
7,GÜZELÇOCUK KG DB SK,6y d k,TURBO,59,S.BOYRAZ,MUSTAFA BAYDAN,﻿İstanbul,2021-11-07,1,,,English,Sunday
8,YEŞİLKALE KG DB SK,5y a  a,ALTAHA,50 +2.00,GÖK.BEKTAŞ,ÖMER ARSLAN,﻿İstanbul,2021-11-07,1,,,English,Sunday
9,YOLKIRAN KG SK,6y a  a,KAIZBERT (RU),63,K.TOKAÇOĞLU,TAYFUN KARAN,﻿İstanbul,2021-11-07,1,,,English,Sunday
1.)80.500 TL,2.)32.200 TL,3.)16.100 TL,4.)8.050 TL,1.)13.886 TL,2.)5.555 TL,3.)2.777 TL,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
1,ZAFER MEYDANI KG DB SK,4y a  a,UÇBEYİ,61,H.ÇİZİK,ALİ ERKAN YILMAZ,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
2,SANCAR KG K DB,4y k  a,ALTAHA,60,A.ÇELİK,MURAT AKTAŞ,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
3,NAKIŞ KG SK GKR,4y d  a,BATUKAN,58,A.SÖZEN,GÜL NUR SÜMER,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
4,FARANELLİ KG SK,4y a  a,KIZGINLAV,58,A.KURŞUN,TANER KORKUT,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
5,KALEBARAJI KG,4y a  a,UFUKBİR,57,B.ÇIĞLA AP,EKREM AKDUMAN,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
6,BEŞKAZALI KG GKR,4y k  a,ALTAHA,60,O.ÖZTÜRK,MURAT SÖNMEZ,﻿İstanbul,2021-11-07,2,,Çim,English,Sunday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
1,CANIMECE KG K DB,3y a  d,DELİFETO,59,H.ÇİZİK,MEHMET CANLIKA,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
2,BALBANU KG SK,3y a  d,ÖZGÜNHAN,54 +0.20,MUH.OK AP,C.AHMET ÇUKUROVA,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
3,SEMBOL TAY,3y a  d,ÖZGÜNHAN,57 +0.40,M.KAYA,ERHAN AK,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
4,YELKANIM K,3y a  d,TURBO,55,VEDAT ABİŞ,T. İZZET AKSOY,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
5,SON MELEK KG K,3y k  d,YAKUPBEY,51 +2.00,G.ÖZÇELİK AP,HALİL ASLAN,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
6,NİSANER KG K,3y a  d,ÖZHABER,57,İ.SOYAD,SELİN İZEM DİKENCİK,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
7,ROTASIZ KG SK,3y d  d,İSFENDİYAR,57,MER.ÇELİK,RACİ ATLI,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
8,MY LADY KG SK,3y a  d,SARRAF,57,G.KOCAKAYA,GÖKHAN ÖZKAN,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
9,EDAYAP K,3y k  d,UFUKBİR,57,A.ASLAN,NECDET TURAN,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
10,AMANYÜREK KG DB,3y a  d,KAYAYÜREKLİ,57,M.ÇİÇEK,AHMET KAYA,﻿İstanbul,2021-11-07,3,,Çim,English,Sunday
1.)105.500 TL,2.)42.200 TL,3.)21.100 TL,4.)10.550 TL,1.)24.265 TL,2.)9.706 TL,3.)4.853 TL,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
1,GİZMO KG K,5y a  a,SERDARHAN,"62,5",A.SÖZEN,ABDULLAH YALÇIN,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
2,SÜLÜNBİKE KG K,5y a  a,KAIZBERT (RU),"62,5",T.YILDIZ,MEHMET ÇELİK,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
3,NİĞBOLU KG DB,5y k  a,GOBAKBEY,"61,5",Ö.YILDIRIM,CÜNEYT ÇALICIOĞLU,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
4,TUNÇ SİPERİ KG SK,4y d  a,KURTEL,61,MER.ÇELİK,SERKAN TUĞDAŞ,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
5,AFACAN KG K,6y k  a,YAŞARCIK,"59,5",M.ÇİÇEK,N.AREK KUYUMCİYAN,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
6,KAMUS KG DB,5y d  a,GOBAKBEY,"61,5",H.KARATAŞ,DENİZ KURTEL,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
7,ULUBATUR KG DB,6y k  a,AĞA KARACA,"59,5",H.ÇİZİK,Z.MEHMET KARAKOÇ,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
8,EGEBERK KG DB SK,6y k  a,KAFKAS ŞAHI,"57,5",A.KURŞUN,AHMET GÖKHAN ERKOÇ,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
9,UMUTLU KG DB SK,7y a  a,SARUHANAĞA,"59,5",D.KAYA AP,DAVUT ARSLANCA,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
10,GUSTAV KG DB SK,6y k  a,KAIZBERT (RU),"60,5",A.ÇELİK,ŞEMSETTİN TOYDEMİR,﻿İstanbul,2021-11-07,4,,Çim,English,Sunday
1.)84.000 TL,2.)33.600 TL,3.)16.800 TL,4.)8.400 TL,1.)24.150 TL,2.)9.660 TL,3.)4.830 TL,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
1,SEKO BABA K,2y d  e,PACO BOY (IRE),57,G.KOCAKAYA,GÖKHAN ALVEROĞLU,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
2,TWIST AND SHOUT K,2y d  d,SCARFACE,55 +0.30,H.KARATAŞ,LALE M. ATMAN,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
3,ADELAIDE K,2y d  d,TRIPLE BONUS,55 +0.80,A.SÖZEN,AFET ÇAĞRI,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
4,LADY GÖKSU K,2y d  d,VICTORY GALLOP (CAN),55 +1.50,S.BOYRAZ,İBRAHİM H. GÜNELİ,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
5,NATURMORT SK,2y d  d,VICTORY GALLOP (CAN),55 +2.00,M.KAYA,ÖNDER CUMHUR HOŞGÖR,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
6,TYCHE SK,2y d  d,RED GIANT (USA),55 +1.10,F.YÜKSEL,ZERRİN SARAÇOĞLU,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
7,DISCO VOLENTE SK (Koşmaz),2y d  e,KANEKO,57,H.ÇİZİK,A.HALİM CELALOĞLU,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
8,DARK FACE SKG (Koşmaz),2y d  d,SMART ROBIN (JPN),55,VEDAT ABİŞ,ŞENOL ŞEN,﻿İstanbul,2021-11-07,5,,Çim,English,Sunday
1.)105.500 TL,2.)42.200 TL,3.)21.100 TL,4.)10.550 TL,1.)30.331 TL,2.)12.133 TL,3.)6.066 TL,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
1,ANADOLU HARİKASI SKG SK,2y d  d,TORUK MACTO (IRE),53 +0.20,VEDAT ABİŞ,T. İZZET AKSOY,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
2,SECRET POWER K,2y k  d,NATIVE KHAN (FR),57,A.ÇELİK,EMRAH KARAMAZI,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
3,LADYS SECRET DB SK,2y d  d,NATIVE KHAN (FR),55,H.KARATAŞ,ERHUN ETİ,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
4,BELLA AMOURA SK,2y d  d,BAL A BALI (BRZ),55 +1.00,A.KURŞUN,GÜNSEN SOYUPAK,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
5,LUCKY STORM K DB,2y d  d,YILDIRIMBEY,53 +2.00,M.ÇİÇEK,İSMAİL ARSLANCA,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
6,LADY PALPATINE SKG SK,2y d  d,BUSHRANGER (IRE),57,G.KOCAKAYA,HAKAN KEFOĞLU,﻿İstanbul,2021-11-07,6,,Çim,English,Sunday
