horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)88.000 TL,2.)35.200 TL,3.)17.600 TL,4.)8.800 TL,1.)15.180 TL,2.)6.072 TL,3.)3.036 TL,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
1,DAĞ AVCISI KG DB SK,6y a  a,KAIZBERT (RU),63,M.AVŞAR,EMRAH GENÇ,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
2,İSMAİLHANBEY KG DB SK,5y k  a,TURBO,51 +0.80,M.AKDAĞ AP,LÜTFİ TURAN,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
3,DUMRUL KG DB SK,6y k  a,ŞİMŞEĞİNOĞLU,"58,5 +0.10",Y.CENGİZ,BİŞAR DEMİRKAPU,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
4,WINTER FELL KG SK GKR,6y a  a,ŞİMŞEĞİNOĞLU,54 +2.00,A.ÇANKAYA AP,MUSTAFA ÖZKAN,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
5,İLKAYOĞLU KG SK,6y a  a,YAVUZŞAH,61 +0.10,B.BEKTAŞ,EMRAH CANPOLAT,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
6,TAÇAZAD KG,5y k  a,EFEM,55 +2.00,İ.KATAR,NERMİN KOCA,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
7,GAMBİYA SKG SK,7y a  a,KAIZBERT (RU),"50,5 +1.90",A.H.BAYAR AP,ÇETİN ALTIN,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
8,UZAYHAN KG DB,6y k  a,GOBAKBEY,55 +1.50,F.YARDIMCI,YAKUP ELĞAÇ,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
9,UÇAUÇA KG SK,6y a  a,KAIZBERT (RU),50 +2.00,UMUT DEMİR AP,NİHAT KARATOPRAK,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
10,ATİKKIRAN DB,6y a  a,ATİKBEY,57,N.ALTIN,MEHMET YILDIZ,﻿Diyarbakır,2023-05-13,1,,Kum,English,Saturday
1.)45.000 TL,2.)18.000 TL,3.)9.000 TL,4.)4.500 TL,1.)7.763 TL,2.)3.105 TL,3.)1.553 TL,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
1,ALTIN FIRAT KG,4y k  a,HABERKAN,58,B.BEKTAŞ,SABRİ ALTIN,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
2,ŞEŞENSULTANI KG K,4y k  a,ŞİMŞEĞİNOĞLU,61,F.YARDIMCI,EMRAH CANPOLAT,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
3,BAVERAĞA SKG SK,4y a  a,BERKSOY,55 +2.00,A.ÇANKAYA AP,ADİL YARDIMCI,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
4,CANBERİTAN KG SK,4y a k,ŞİMŞEĞİNOĞLU,55 +2.00,İ.KATAR,MUSTAFA POLAT,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
5,SAKARBEYİ KG SK,4y k  a,SAKARBAŞI,55 +2.00,M.AVŞAR,MAHMUT TEKİN,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
6,FOR YOU POYRAZ KG DB,4y k  a,BERKAY EFE,57 +0.10,A.H.BAYAR AP,İBRAHİM HALİL YILDIZ,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
7,MEDET BEY SKG SK,4y k  a,UÇARLIM,60 +0.10,N.ALTIN,BUBO CANPOLAT,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
8,AKALIN RÜZGARI KG SK,4y d  a,OYMAKBEYİ,52 +0.70,UMUT DEMİR AP,EYYÜP AYDINLIKTA,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
9,MERTYİĞİT KG K DB,4y k  a,MERT,55 +0.50,M.B.ÇAKMAK AP,CENGİZ ÇETİN,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
10,ZEYNEP HAT KG DB SK,4y k k,ŞİMŞEĞİNOĞLU,53 +2.00,H.SARIDAL,ERCAN SÖKMEZ,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
11,DAĞA BAKAN KG K,4y k  a,GÖĞEBAKAN,60,Y.CENGİZ,CENGİZ ÇETİN,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
12,DİYARI CÖMERT KG K GKR,4y d  a,GÜNCANHAN,55 +2.00,C.A.MAYDA AP,MEHMET DEMİR,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
13,KIZIM ZELAL KG SK,4y a k,HABERKAN,53 +1.00,E.AKKILIÇ AP,MUSTAFA BAYDAN,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
14,KIRDİDİM SK,4y k  a,KIRDEMİRKIR,58 +0.10,Y.ÇELİKBAŞ AP,HALİL ÜNAL,﻿Diyarbakır,2023-05-13,2,,Kum,English,Saturday
1.)45.000 TL,2.)18.000 TL,3.)9.000 TL,4.)4.500 TL,1.)7.763 TL,2.)3.105 TL,3.)1.553 TL,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
1,KING HESO KG SK,3y d  e,GENERAL QUARTERS (USA),61,F.YARDIMCI,YAKUP ÇELİK,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
2,KOSİ KG K DB,3y d  e,ABBAS YOLCU,55 +2.00,Y.CENGİZ,HÜSEYİN KOLSUZOĞLU,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
3,YARIŞ PRENSİ KG SK,3y d  e,CEMCEM,55 +1.80,M.IŞIK AP,HÜSNÜ ERCAN,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
4,MEYDANIN ERİ KG SK,3y a  e,CUVEE (USA),55 +1.80,H.ALTUNDAĞ,ERKUT ŞAHİN,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
5,OBLOMOV SKG SK,3y d  e,RAMPOLDI,57 +2.00,M.ÜNLÜ,FAİK AY,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
6,ALDOR KG SK,3y d  e,HEMSWORTH (USA),58,N.ALTIN,BAKIR FELHAN,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
7,ASTOR HILL SKG SK,3y d  e,HEMSWORTH (USA),55 +2.00,M.AVŞAR,BİLAL EMİROĞLU,﻿Diyarbakır,2023-05-13,3,,Kum,English,Saturday
1.)71.000 TL,2.)28.400 TL,3.)14.200 TL,4.)7.100 TL,1.)12.248 TL,2.)4.899 TL,3.)2.450 TL,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
1,TATVAN BEYİ DB SK,8y d  a,VICTORY GALLOP (CAN),"56,5 +0.30",M.AVŞAR,HASAN ULUCAN,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
2,ÇOBANOĞLU KG SK,4y a  a,WIN RIVER WIN (USA),55 +1.50,B.BEKTAŞ,ALİ ATAŞ,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
3,HANDSOME MAN DB SK,6y d  a,INVINCIBLE SON (IRE),"56,5 +0.30",F.YARDIMCI,MEHMET KAYA,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
4,AMIGDALA SK,9y d k,VICTORY GALLOP (CAN),"54,5 +2.00",H.ALTUNDAĞ,İ.ETHEM AKIL,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
5,AIRMAN KG DB SK ÖG,6y d  a,SMART ROBIN (JPN),"62,5",İ.KATAR,HİKMET ÇELİK,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
6,INFLUENCER KG SK,5y d  a,DR FONG (USA),"56,5 +0.50",Y.CENGİZ,MÜSLÜM ASLAN,﻿Diyarbakır,2023-05-13,4,,Kum,English,Saturday
1.)71.000 TL,2.)28.400 TL,3.)14.200 TL,4.)7.100 TL,1.)12.248 TL,2.)4.899 TL,3.)2.450 TL,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
1,KELEMER KG DB SK,8y a  a,ONURKAAN,57 +0.10,Y.ÇELİKBAŞ,İBRAHİM HALİL ASLAN,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
2,BUĞRAHAN SK,8y k  a,ARASLI,56,A.H.BAYAR,HÜSEYİN ATAKAYA,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
3,AKDENİZ RÜZGARI KG DB SK,5y a k,ÖZGÜNHAN,58 +0.10,M.B.ÇAKMAK,FUAT CANLIKA,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
4,OĞLUMRECEP SKG SK,8y k  a,GOBAKBEY,58,A.ÇANKAYA,SEDAT SUBAY,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
5,BABAMEDET KG DB SK,7y a  a,KAIZBERT (RU),56 +1.70,C.A.MAYDA,ARKIN ARSLAN,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
6,NESLİNUR,5y a k,ORÇUN,54,M.AKDAĞ,MEHMET DEMİRKAPI,﻿Diyarbakır,2023-05-13,5,,Kum,English,Saturday
1.)80.000 TL,2.)32.000 TL,3.)16.000 TL,4.)8.000 TL,1.)18.400 TL,2.)7.360 TL,3.)3.680 TL,﻿Diyarbakır,2023-05-13,6,,Kum,English,Saturday
1,ARTEMİS GIRL K DB,3y d  d,LILBOURNE LAD (IRE),55 +0.80,M.B.ÇAKMAK AP,EYYÜP ÇİZİK,﻿Diyarbakır,2023-05-13,6,,Kum,English,Saturday
2,ÇİĞDEM ANA DB SKG SK,3y a  d,RED GIANT (USA),60,F.YARDIMCI,REŞİT KARAKEÇİLİ,﻿Diyarbakır,2023-05-13,6,,Kum,English,Saturday
