horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)32.000 TL,2.)12.800 TL,3.)6.400 TL,4.)3.200 TL,1.)9.200 TL,2.)3.680 TL,3.)1.840 TL,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
1,MİLA GOLD KG SK ÖG,2y a  d,EL CORREDOR (USA),53 +2.00,A.ŞENBAHAR AP,SİNAN KORKMAZ,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
2,MAVİ YAZMA KG K ÖG,2y a  d,TALIP HAN (IRE),55,Y.ÇELİKBAŞ AP,MEHMET EMRE HADİOĞLU,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
3,HAVARIN KIZI KG SK,2y d  d,MEHMET BORA,57 +1.80,M.ÜNLÜ,MUSTAFA KORKMAZ,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
4,DÜŞLEM SKG SK,2y d  d,MEHMET BORA,54 +0.40,N.ALTIN,AHMET YEŞİLYAPRAK,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
5,LABREANNA KG DB SK,2y a  d,CAPTAIN RIO (GB),50 +1.50,B.SARIDAL AP,MEHMET GARİP BECENE,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
6,AŞIKLAR DİYARI DB SKG SK,2y d  d,HAKEEM (USA),55 +1.40,B.BEKTAŞ,BİŞAR ÇELİK,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
7,PURPLE FLAG DB SK,2y d  d,ROMAN EMPIRE,54 +2.00,S.KAPLAN,M.VEYSİ BECENE,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
8,THE ESCAPE KG SK,2y d  d,PAPA CLEM (USA),54 +0.80,Y.CENGİZ AP,MEHMET KILIÇ,﻿Şanlıurfa,2021-12-13,1,,Kum,English,Monday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Şanlıurfa,2021-12-13,2,,Kum,English,Monday
1,VARTOGIMGIM KG K,3y d  e,FAZIL AĞA,58,İ.KATAR AP,NURULLAH ASTAN,﻿Şanlıurfa,2021-12-13,2,,Kum,English,Monday
2,UÇAN HALİL KG,3y a  g,UÇANBEY,54 +2.00,H.ALTUNDAĞ AP,BİŞAR ÇELİK,﻿Şanlıurfa,2021-12-13,2,,Kum,English,Monday
3,DOĞAN PENÇESİ SKG SK,3y k  e,YAKUPBEY,53 +2.00,A.ŞENBAHAR AP,MEHMET DOĞAN,﻿Şanlıurfa,2021-12-13,2,,Kum,English,Monday
4,JET HEMO KG K,3y a  e,KAYATUFAN,53,İ.GÜREKE AP,MEHMET AKTAŞ,﻿Şanlıurfa,2021-12-13,2,,Kum,English,Monday
