horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Adana,2022-01-16,1,,Kum,English,Sunday
1,GUİLLOTİNE KG K,3y d  d,MARCAVELLY (USA),56,A.KURŞUN,ERDAL ÖZTÜRK,﻿Adana,2022-01-16,1,,Kum,English,Sunday
2,ATLASIM,3y d  e,KULOĞLU,55,VEDAT ABİŞ,BERİN GÖKTÜRK,﻿Adana,2022-01-16,1,,Kum,English,Sunday
3,DURMAZ RECEP KG K,3y d  e,HAKEEM (USA),58,H.ÇİZİK,MEHMET DURMAZ,﻿Adana,2022-01-16,1,,Kum,English,Sunday
4,CAPTAIN BERSIS KG DB SK,3y d  e,CAPTAIN RIO (GB),57,İS.YILDIRIM AP,TOLGA KARAKARTAL,﻿Adana,2022-01-16,1,,Kum,English,Sunday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Adana,2022-01-16,2,,Kum,English,Sunday
1,OĞLUM GİRAY K DB GKR,4y k  a,SARRAF,56,M.ÖZDEMİR AP,AHMET GÖZÜKÜÇÜK,﻿Adana,2022-01-16,2,,Kum,English,Sunday
2,KESKİN TAY KG K,4y k  a,DOĞANGÜN,58 +0.10,VEDAT ABİŞ,ŞAFAK BATMAZ,﻿Adana,2022-01-16,2,,Kum,English,Sunday
3,KRAL TUNCA KG,4y a  a,ESKİŞEHİRLİ,56,S.ALTAY AP,ENGİN YILDIZ,﻿Adana,2022-01-16,2,,Kum,English,Sunday
4,TARSUS ŞELALESİ KG SK,4y k  a,HEVES,60,B.KILINÇ,TUNCAY YILMAZ,﻿Adana,2022-01-16,2,,Kum,English,Sunday
5,ÇINAR TAY KG DB SK,4y d  a,BABA MEVLÜT,58 +0.20,A.KURŞUN,MEHMET ARSLAN,﻿Adana,2022-01-16,2,,Kum,English,Sunday
6,ŞENATİK,4y k  a,ATİKBEY,56,A.AKDEMİR AP,MEHMET ŞENBAHAR,﻿Adana,2022-01-16,2,,Kum,English,Sunday
7,GALATA KULESİ KG K,4y k  a,TÜMÖZ BEY,56 +0.90,V.DEMİR,MEHMET DİRİK,﻿Adana,2022-01-16,2,,Kum,English,Sunday
8,GÜRSEY KG,4y d  a,KAFKAS ŞAHI,58,M.S.ÇELİK,MEHMET NUR KILINÇ,﻿Adana,2022-01-16,2,,Kum,English,Sunday
9,SEMİHABİ KG DB,4y k  a,KIRIMHAN,54,M.KIYAK AP,MİTHAT KATI,﻿Adana,2022-01-16,2,,Kum,English,Sunday
10,KIZILOK KG DB SK,4y a  a,KAIZBERT (RU),58 +0.20,H.ÇİZİK,ABDULKADİR ŞITIL,﻿Adana,2022-01-16,2,,Kum,English,Sunday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Adana,2022-01-16,3,,Kum,English,Sunday
1,IHLAMUR ÇİÇEĞİ KG,4y a k,ATEŞTOPU,58,V.DEMİR,MEHMET DİRİK,﻿Adana,2022-01-16,3,,Kum,English,Sunday
2,KADERŞAH KIZI KG DB,4y a k,KADERŞAH,54 +0.50,A.AKDEMİR AP,CENGİZ DOĞAN,﻿Adana,2022-01-16,3,,Kum,English,Sunday
3,KIZIL GEYİK KG SK,4y a k,TOŞUR,56,E.ÇANKAYA AP,ŞÜKRÜ POLAT,﻿Adana,2022-01-16,3,,Kum,English,Sunday
4,TOŞURNAZ SKG SK,4y a k,TOŞUR,58,VEDAT ABİŞ,SELAHATTİN AKOL,﻿Adana,2022-01-16,3,,Kum,English,Sunday
5,TATVAN İNCİSİ KG K DB,4y a k,HABERBATUR,62,V.KIZMAZ,CEMİL GÖKHAN,﻿Adana,2022-01-16,3,,Kum,English,Sunday
6,GÜRAKARGÜZELİ KG SK,4y a k,UÇANBEY,54 +1.80,F.ÇETİN AP,MEHMET KÜÇÜKÇAY,﻿Adana,2022-01-16,3,,Kum,English,Sunday
7,SUYUN SESİ KG,4y a k,KAFKAS ŞAHI,58,M.S.ÇELİK,SEVİM KARACA,﻿Adana,2022-01-16,3,,Kum,English,Sunday
8,BEHİN KG SK,4y k k,ODİNHAN,54 +0.80,M.ÖZDEMİR AP,LAMİ KATI,﻿Adana,2022-01-16,3,,Kum,English,Sunday
9,GÜZELDAMLA KG K DB,4y a k,BERKSOY,54,D.KONUK AP,AHMET TADIK,﻿Adana,2022-01-16,3,,Kum,English,Sunday
10,MALKARALI K DB,4y k k,TURBO,54 +0.20,T.BALİ AP,MEHMET FATİH KAYA,﻿Adana,2022-01-16,3,,Kum,English,Sunday
11,NANO KIZI K DB,4y a k,KILIÇBAYLIM,58,M.K.KUMBASAR,İ.HALİL DEMİR,﻿Adana,2022-01-16,3,,Kum,English,Sunday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Adana,2022-01-16,4,,Kum,English,Sunday
1,MEZİTHABER KG DB SK,7y a  a,ÖZHABER,59,VEDAT ABİŞ,D.SERHAN TAŞKIN,﻿Adana,2022-01-16,4,,Kum,English,Sunday
2,GÜVENAĞA K DB SKG SGKR,6y a  a,TURBO,57,F.YARDIMCI,MEHMET BECENE,﻿Adana,2022-01-16,4,,Kum,English,Sunday
3,BAYÇİL KG DB SK,5y a  a,ORÇUN,58,M.ÖZDEMİR AP,MURAT GÜLEN,﻿Adana,2022-01-16,4,,Kum,English,Sunday
4,KÖSEF KG SK,5y a  a,SONALP,56 +1.00,V.DEMİR,METİN ÇALDIRAN,﻿Adana,2022-01-16,4,,Kum,English,Sunday
5,GÜLDÜRENKIZ KG SK,6y a k,SONALP,55,M.G.ARSLAN AP,METİN ÇALDIRAN,﻿Adana,2022-01-16,4,,Kum,English,Sunday
6,HARUN BABA KG K,6y a  a,KAIZBERT (RU),62,A.KURŞUN,YÜKSEL ARSLAN,﻿Adana,2022-01-16,4,,Kum,English,Sunday
7,ŞAHİNŞEVKET KG DB,8y k  a,BİLGİN,56,MUSA DEMİR,SIRAÇ DEMİR,﻿Adana,2022-01-16,4,,Kum,English,Sunday
8,GOLDEN KING KG DB SK,8y k  a,TURBO,57,M.S.ÇELİK,MELİHA ADALAR,﻿Adana,2022-01-16,4,,Kum,English,Sunday
9,BOZTEPEBEYİ KG,9y a  a,GOBAKBEY,56,H.ÇİZİK,YAKUP KAYA,﻿Adana,2022-01-16,4,,Kum,English,Sunday
10,ESANADOLU KG,10y k  a,AYABAKAN,56 +0.80,B.KILINÇ,SEMRA ERKUŞ,﻿Adana,2022-01-16,4,,Kum,English,Sunday
11,BİLGİÇ AĞA KG SK,5y k  a,KAIZBERT (RU),56 +0.20,R.KARAKAYA AP,MAHMUT BİLGİÇ,﻿Adana,2022-01-16,4,,Kum,English,Sunday
