horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)57.500 TL,2.)23.000 TL,3.)11.500 TL,4.)5.750 TL,1.)9.919 TL,2.)3.968 TL,3.)1.984 TL,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
1,ŞİRA SK,3y d  d,ROCKMASTER (IRE),54,M.KESKİN,MEHMET TAHİR AKSOY,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
2,ANADOLUKAYA KG SK,3y d  e,CASH AKÇE,54,HAKAN YILDIZ,BEŞİR KAYA,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
3,WABI SABI KG DB SK,3y d  d,LUXOR,53 +2.00,F.ÇETİN AP,ASIM FİKRİ ADVAN,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
4,HAPPY PRINCESS DB SK,3y d  d,WIN RIVER WIN (USA),52,M.A.SOLMAZ,MURAT BEKMEZCİ,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
5,GECE GECE DB SK,3y a  e,ANATOLY,55 +2.00,H.POLAT,NEVİN TERLİKCİOĞULLARI,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
6,ALTO BELLA SKG SK,3y d  d,LION HEART (USA),54 +0.30,M.G.ARSLAN,TUNÇ CAVCAV,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
7,RAGAZZA FORTUNATA DB SK,3y d  d,CAPTAIN RIO (GB),55 +1.30,A.KURŞUN,REZZAN ÇELİK,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
8,RUN FOR İLAYDA DB,3y d  d,PAPA CLEM (USA),52 +1.90,M.K.KUMBASAR,TURAN ÜLKE,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
9,LAZKİYE DB,3y d  e,ALWAYS PRESIDENT,55,E.SİNCAN,İSA YÜKSEL,﻿Ankara,2022-07-23,1,,Çim,English,Saturday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
1,CANAN HANIM KG K DB,4y a k,APPROVE (IRE),56,VEDAT ABİŞ,ADİL KÖSEOĞLU,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
2,MACAU SK,4y d k,YONAGUSKA (USA),60,N.DEMİR AP,HAYRETTİN KARAMAZI,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
3,ALATA KG K,5y d k,AGRESIVO (USA),60,MÜS.ÇELİK,A.RIZA PAKSOY,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
4,EXPRESS KITTY KG DB SK,4y d k,LIAISON (USA),56,M.ÖZDEMİR AP,HÜSEYİN ÇELİK,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
5,DEMİR ATAŞ KG DB SK,3y a  d,BOSPORUS (IRE),55 +1.70,S.BOYRAZ,D.SERHAN TAŞKIN,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
6,SEFAM OLSUN KG K,3y k  d,SMART ROBIN (JPN),55 +2.00,A.SÖZEN,ALİ UÇAK,﻿Ankara,2022-07-23,2,,Kum,English,Saturday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
1,DORU YİĞİT KG DB SK,7y d  a,EMAEL (PL),60,G.KOCAKAYA,MEMDUH ATEŞ,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
2,ÇELİKKALKAN KG SK,8y d  a,EMAEL (PL),58,A.SÖZEN,MEMDUH ATEŞ,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
3,BEYAZ ADAM KG DB SK,7y a  a,GOBAKBEY,60,M.G.ARSLAN,SELİM ÖZEKİCİ,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
4,GÜNPINAR KG K,6y k  a,KARA YAĞIZ,60,A.KAÇMAZ,AHMET KILIÇCIOĞLU,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
5,BABAHAKKI K,6y d  a,HIZLITAY,60,VEDAT ABİŞ,ANIL KÖSEOĞLU,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
6,BABAARİF KG K,7y a  a,KAIZBERT (RU),60,K.TOKAÇOĞLU,ŞAHİN ULUÇ,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
7,SABIR BEY KG SK,6y k  a,ATİKBEY,60,A.AKDEMİR AP,HÜSEYİN BECENE,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
8,DİAVASİ KG DB,5y a  a,ÖZGÜNHAN,60,MÜS.ÇELİK,MELİS KURTEL EMİN,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
9,ASRASYAD KG,7y a  a,SANCAKBEYİ,57,N.DEMİR AP,ALİ ÇELİK,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
10,GELKIZ KG,6y a k,ÖZGÜNHAN,57,M.ÖZDEMİR AP,NAMIK TURAN,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
11,ÖZGALİP KG SK,5y a  a,ÖZHABER,62,A.KURŞUN,MURAT ARSLAN,﻿Ankara,2022-07-23,3,,Kum,English,Saturday
