horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)8.711 TL,2.)3.485 TL,3.)1.742 TL,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
1,GÜRSUHAN K DB,6y d  a,KANEKO,63,F.YARDIMCI,MEHMET KAYA,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
2,TRUSTABLE K DB,7y d  a,SIXTIES ICON (GB),61,H.ALTUNDAĞ AP,ABDULVEHAP AKDAĞ,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
3,OĞLUM TURAN K,3y d  e,ZANJERO (USA),"53,5 +2.00",İ.KATAR AP,MURAT ERCAN,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
4,REBELKID KG DB SK,3y d  e,WIENER WALZER (GER),"53,5 +2.00",M.E.DOĞAN AP,HÜSEYİN YÜKSEL,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
5,TANGOS DB SKG SK,3y d  e,AYDEMİRHAN,55 +0.90,N.ALTIN,İSMAİL YÜKSEL,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
6,ÖZ KARDAŞ KG SK,3y d  e,HAKKAR,53 +1.60,İ.AKYAVUZ,AHMET YEŞİLYAPRAK,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
7,FAST LION DB SKG SK,4y d  a,AFTER MARKET (USA),"55,5",A.ŞENBAHAR AP,MEHMET FESİH ÇİZİK,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
8,OSTRAVA DB SK,3y d  d,MARCAVELLY (USA),"51,5 +0.50",C.TEPE,VEYSEL KAHRAMAN,﻿Diyarbakır,2021-12-28,1,,Kum,English,Tuesday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)8.711 TL,2.)3.485 TL,3.)1.742 TL,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
1,DEHİBE HANIM K SKG,6y k k,GOBAKBEY,59,A.ŞENBAHAR AP,RIDVAN TUMBUL,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
2,KIRATIN KG DB SK GKR,4y k  a,KIRIMHAN,"57,5",İ.KATAR AP,HÜSEYİN BECENE,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
3,KEŞTEBATA KG DB SK,5y a  a,ATİKBEY,"50,5 +1.70",M.ŞAKİR AP,ABDULBAKİ ÖZKAN,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
4,ÇIKMAZOĞLU KG DB SK,7y k  a,KARATAŞ,"52,5 +2.00",B.BEKTAŞ,İSMAİL ÇİZİK,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
5,TONGARHAN DB SKG SK,5y d  a,TÜMÖZ BEY,50 +2.00,C.TEPE,GÜNGÖR AÇİCİ,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
6,ŞUBATHAN KG,12y k  a,ERBEYİM,"55,5",İ.AKYAVUZ,MUSTAFA YARDIMCI,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
7,ATOM SAÇAN KG DB,6y k  a,ATOMKARINCA,61,Y.CENGİZ AP,GÜNAYDIN SAÇAN,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
8,EĞİL MİRİ KG DB SK,5y a  a,BAYÇORA,"58,5",M.B.ÇAKMAK AP,MEHMET DEMİRKAPI,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
9,REMİLİKIZ SKG SK,6y k k,GOBAKBEY,"60,5",F.YARDIMCI,MUSTAFA KAPLAN,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
10,NEŞVAN KG,6y k  a,TURBO,"54,5",F.ÇETİNBAŞ AP,MEHMET SIDDIK ARSLAN,﻿Diyarbakır,2021-12-28,2,,Kum,English,Tuesday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Diyarbakır,2021-12-28,3,,Kum,English,Tuesday
