horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)285.000 TL,2.)114.000 TL,3.)57.000 TL,4.)28.500 TL,1.)68.400 TL,2.)27.360 TL,3.)13.680 TL,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
1,GÖLCÜK İNCİSİ SK,4y k k,SAKARBAŞI,52 +2.00,M.ALİ AKGÖBEK AP,CEBRAİL AKTAŞ,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
2,MALFOY KG K,4y k  a,KARAÜZÜM,54 +1.60,İ.GÜREKE AP,EMİN ÇELİK,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
3,EZ GEÇGEL KG K,4y k  a,KARAÜZÜM,58,F.YARDIMCI,MEHMET NUR BECENE,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
4,ÇELEŞAV KG SK,4y a k,HABERKAN,56 +0.80,B.BEKTAŞ,MEHMET TAHİR AKIL,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
5,TOLKUN KG DB SK,4y a  a,SAADIN GÜCÜ,60,A.AKDEMİR,RAMAZAN DOĞAN,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
6,SERHANOĞLU KG DB SK,4y a  a,SERHANTAY,54 +2.00,L.TAPTIK AP,GÜNAYDIN SAÇAN,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
7,ÇELİK İBO KG DB SK,4y a  a,İNANLIM,58,İ.KATAR,MEHMET ÇELİK,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
8,MİR BERFİNİ KG K,4y k k,KARAÜZÜM,54 +1.00,A.H.BAYAR AP,ALİ SUSEN,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
9,ERİKBELİ KG DB SK,4y k k,ANKA,55 +2.00,Y.ÇELİKBAŞ AP,SİNAN SADIK BİÇER,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
10,DORU NASİP KG SK,4y a  a,DERHADIR,55 +1.30,A.ÇANKAYA AP,HALİL ÜNAL,﻿Şanlıurfa,2025-01-13,1,,Kum,English,Monday
1.)200.000 TL,2.)80.000 TL,3.)40.000 TL,4.)20.000 TL,1.)36.000 TL,2.)14.400 TL,3.)7.200 TL,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
1,PAVLİÇENKO SKG SK,5y a k,CROSS FIRE,54 +1.70,M.IŞIK AP,YUSUF KÜREM,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
2,MIRAGE EFFECT KG DB SK,4y d k,ABBAS YOLCU,"60,5",H.ALTUNDAĞ,OĞUZ YALÇIN,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
3,SWIFT PASSING KG K,4y d k,TIZWAY (USA),"57,5",İ.AKYAVUZ,ADİL ÇİZİK,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
4,ALATA DB SKG SK,8y d k,AGRESIVO (USA),60,M.ALİ AKGÖBEK AP,SERKAN KAYALAR,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
5,DENİZ SESİ DB SKG SK,4y d k,TIZWAY (USA),"58,5",Y.ÇELİKBAŞ AP,MEHMET EMİN DEMİRKAPU,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
6,DEX DAY SK,4y d k,VICTORY GALLOP (CAN),"59,5",B.BEKTAŞ,MESUT AKBAŞ,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
7,MY MOST SPECIAL DB SKG SK,4y d k,GÜNGÖR BABA,58,A.AKDEMİR,ADİL ÇİZİK,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
8,BAL BİKE KG DB SK ÖG (Koşmaz),4y a k,ABJAR ACADEMY,"60,5",F.YARDIMCI,İSMAİL GÜRLER,﻿Şanlıurfa,2025-01-13,2,,Kum,English,Monday
1.)285.000 TL,2.)114.000 TL,3.)57.000 TL,4.)28.500 TL,1.)68.400 TL,2.)27.360 TL,3.)13.680 TL,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
1,CROWN MASTER KG K GKR,4y k  a,KAANEFE,58,F.YARDIMCI,FAHRETTİN ÖNTAÇ,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
2,ATAKHİS KG K GKR,4y a  a,ALTINCI HİS,60,B.BEKTAŞ,MÜCAHİT YILDIZHAN,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
3,ŞİRİN SERHAN DB,4y k  a,SERHANTAY,58,Y.CENGİZ,İBRAHİM ÇELİK,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
4,AVCI ER KG SK,4y a  a,ODİNHAN,58,A.AKDEMİR,RUŞEN DEMİRKAPU,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
5,SABIRLITAY DB SKG SK,4y k k,ODİNHAN,56 +1.00,S.KAPLAN,MÜSLÜM ŞİMŞEK,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
6,ELA KIZ DB,4y k k,TURBO,57 +0.10,Y.ÇELİKBAŞ AP,CÜNEYT ÖZKAN,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
7,CAN ALEYNA DB SKG SK,4y a k,ATMACA BEYİ,54 +1.70,İ.GÜREKE AP,HÜSEYİN BECENE,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
8,ŞAHVELİKAYA KG DB SK GKR,4y k  a,BUZKAYA,54 +0.20,M.ALİ AKGÖBEK AP,HALİL AKGÖBEK,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
9,FABRİC (Koşmaz),4y a  a,GÖĞEBAKAN,54,M.BAL AP,RUŞEN DEMİRKAPU,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
10,İLYAS AĞA (Koşmaz),4y d  a,ŞİMŞEĞİNOĞLU,58,H.İ.AKKAYA,MAHMUT CANLIKA,﻿Şanlıurfa,2025-01-13,3,,Kum,English,Monday
1.)250.000 TL,2.)100.000 TL,3.)50.000 TL,4.)25.000 TL,1.)45.000 TL,2.)18.000 TL,3.)9.000 TL,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
1,DAR SOKAK KG K,8y d  g,EXPANSION (USA),56 +0.80,A.ÇANKAYA,MUSTAFA ERCAN,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
2,CALIBRATION SK,6y d  a,TEMPLE CITY* (USA),56,A.H.BAYAR,ABDULVEHAP AKDAĞ,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
3,HASOĞLUM DB SK,6y d  a,PAPA CLEM (USA),56 +1.20,F.FELHAN,ERKAN YILDIRIM,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
4,PIRATE OF THE SEA SKG SK,4y d  a,AVERY ISLAND (USA),54 +1.40,İ.GÜREKE,MUHAMMED ALİ ÇİZİK,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
5,NOWZARA DB SKG SK,6y k  a,GREY CORAL,56 +1.60,B.OKANDE,ALİ KARAOĞLAN,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
6,SEVİNÇLİ K DB,4y a  a,GÜNGÖR BABA,54 +2.00,L.TAPTIK,TAHİR ŞİMŞEK,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
7,FATHER FERİT SK,5y d  a,POWERSCOURT (GB),55 +1.80,Ç.CANPOLAT,ÖMER YARDIMCI,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
8,KORTVELİ GOGO DB SKG SK,7y d k,LAST EXIT,55 +2.00,MEH.PARLAK,MEHMET GÜMÜŞKOLAN,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
9,BOGOTA DB,8y a  g,KANEKO,58,B.SARIDAL,MUHAMMED ALİ ÇİZİK,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
10,PANCHMAHAL KG DB SK,9y d  a,PLEASANTLY PERFECT (USA),56,M.IŞIK,ENVER DIBLEN,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
11,MASTER CHEF K DB,7y d  a,MENDIP (USA),56 +1.00,Y.ÇELİKBAŞ,ÜMİT KORKMAZ,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
12,BATI KASIRGASI KG SK SGKR,6y a  a,WIN RIVER WIN (USA),55,M.ALİ AKGÖBEK,HALAF ASLAN,﻿Şanlıurfa,2025-01-13,4,,Kum,English,Monday
1.)200.000 TL,2.)80.000 TL,3.)40.000 TL,4.)20.000 TL,1.)36.000 TL,2.)14.400 TL,3.)7.200 TL,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
1,OĞLUM KAYRA KG SK,12y a  a,MAGRİP,"57,5",İ.AKYAVUZ,METİN ARSLAN,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
2,ATİK ATİK KG,9y a  a,ÖZGÜNHAN,"57,5 +0.70",H.ALTUNDAĞ,MEHMET EMİN DEMİRKAPU,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
3,YAĞIZALP KG DB SK,8y a  a,KARA YAĞIZ,"53,5",M.ALİ AKGÖBEK AP,MAHMUT CANLIKA,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
4,RENKKAT KG K,5y a  a,SULTAN DE FAUST (FR),"57,5",F.YARDIMCI,MEHMET BECENE,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
5,SARRAFTAY KG K DB,7y d  a,SARRAF,"54,5 +1.40",M.IŞIK AP,BUBO ERCAN,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
6,KARAŞİMŞEK KG SK,5y d  a,ŞİMŞEĞİM,"54,5 +0.50",A.H.BAYAR AP,ŞEYHMUS KARAKAN,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
7,İLKAYOĞLU KG SK,8y a  a,YAVUZŞAH,"57,5",İ.KATAR,EMRAH CANPOLAT,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
8,SUZİ İMREN KG SK,5y k k,CANKARDEŞLER,"55,5 +1.00",M.E.DOĞAN,SEYİTHAN ÇİFTÇİ,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
9,TİRYAKİ BEY DB SKG SK,5y k  a,ŞİMŞEĞİNOĞLU,"57,5",S.KAPLAN,YAVUZ YILDIZ,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
10,TARGUTAY KG DB SK,5y d  a,YAMANER,"54,5 +0.80",M.ŞAKİR AP,MUSTAFA ÇEÇAN,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
11,INVINCIBLE KG K,5y a  a,SERHANTAY,"54,5 +2.00",A.ÇANKAYA AP,MUSTAFA ÖZKAN,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
12,YUTANGİRDAP KG SK,9y a  a,KAIZBERT (RU),"57,5",B.BEKTAŞ,METİN ARSLAN,﻿Şanlıurfa,2025-01-13,5,,Kum,English,Monday
