horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)46.000 TL,2.)18.400 TL,3.)9.200 TL,4.)4.600 TL,1.)13.225 TL,2.)5.290 TL,3.)2.645 TL,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
1,ÖNGÖZ KG SK SGKR,3y k  e,BERKAY EFE,60,MAHSUN TURAN,HALİL ARTUN,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
2,PİŞMAN AĞA KG K,3y k  e,KOPUZ,53 +1.50,A.AKDEMİR AP,ÜMİT ARSLAN,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
3,ES ES KAN KG,3y a  e,KARAÜZÜM,58,E.ÇANKAYA AP,A.FİRUZHAN KANATLI,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
4,KARA BEBEK KG DB SK,3y a  e,SULTAN DE FAUST (FR),58,M.G.ARSLAN AP,MEHMET KATAR,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
5,GÜÇLÜ TURBO KG K DB,3y a  e,TURBO,57,N.DEMİR AP,YUNUS GÜÇLÜ,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
6,ZİRVE DAĞI KG K,3y a  e,GÜNTAY,54 +2.00,R.KARAKAYA AP,BEŞİR KAYA,﻿Ankara,2022-05-31,1,,Çim,English,Tuesday
1.)75.000 TL,2.)30.000 TL,3.)15.000 TL,4.)7.500 TL,1.)21.563 TL,2.)8.625 TL,3.)4.313 TL,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
1,BEST OF CANAN KG SK,2y a  d,SIDNEY`S CANDY (USA),57,A.SÖZEN,KAZIM YARAREL,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
2,MY STRANGER GIRL KG K,2y a  d,KANEKO,57 +0.20,H.ÇİZİK,YAKUP ELĞAÇ,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
3,KETENCE GÜZELİ KG K DB,2y d  d,ABBAS YOLCU,54 +0.80,A.AKDEMİR AP,HÜSEYİN BECENE,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
4,ZERDENAZ KIZI K,2y d  d,KIRDEMİRKIR,57,H.İ.AKKAYA,İRFAN KARAKEÇİ,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
5,CANOLYA KG K,2y d  d,SCARFACE,54 +0.50,N.DEMİR AP,MEHMET NUR BECENE,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
6,İSTANBELLY DANCER,2y a  d,SIDNEY`S CANDY (USA),57,M.N.SUNKAR AP,SAİT ÖZTÜRK,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
7,JOVOVICH SK (Koşmaz),2y d  d,TOROK (IRE),57,M.MENDİRME AP,EMRAH AGUN,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
8,MY PASIFIC GIRL (Koşmaz),2y d  d,NATIVE KHAN (FR),57,UĞUR DEMİR AP,YAKUP ELĞAÇ,﻿Ankara,2022-05-31,2,,Çim,English,Tuesday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Ankara,2022-05-31,3,,Kum,English,Tuesday
1,LAST BEST SK,3y k  e,HAKEEM (USA),58,A.ÇELİK,YENER KAZIM ÖLÇER,﻿Ankara,2022-05-31,3,,Kum,English,Tuesday
2,ENNABİ DB SKG SK,3y d  e,TALIP HAN (IRE),58,Ö.YILDIRIM,FERHAN GÖKTÜRK,﻿Ankara,2022-05-31,3,,Kum,English,Tuesday
3,VERY SPECIAL KG DB SK,3y d  e,PAPA CLEM (USA),56,M.BAYIR,TİMUR TAKAN,﻿Ankara,2022-05-31,3,,Kum,English,Tuesday
4,MONEY FOR NOTHING KG SK,3y d  e,PAPA CLEM (USA),58,VEDAT ABİŞ,MURAT ARSLAN,﻿Ankara,2022-05-31,3,,Kum,English,Tuesday
5,GOLDEN STORM SK,3y a  e,CUVEE (USA),54 +2.00,A.SÖZEN,CAHİT DOĞAN,﻿Ankara,2022-05-31,3,,Kum,English,Tuesday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
1,SARNIÇ BEYİ KG DB SK,4y k  a,BABA MEVLÜT,57,VEDAT ABİŞ,MELİS KURTEL EMİN,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
2,YENERBEY K DB,4y k  a,EFEM,57,M.AKYAVUZ,TAYRAL TUTUMLU,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
3,JET HEMO KG K,4y k  a,KAYATUFAN,56,N.DEMİR AP,MEHMET AKTAŞ,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
4,YAVUZ KRAL K DB,4y a  a,TÜMÖZ BEY,53 +1.60,U.TEMUR,MURAT KARA,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
5,BERKTİMUR KG DB SK,4y k  a,TURBO,55 +0.10,K.DEMİREL AP,GÜNSEN SOYUPAK,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
6,GÜLALLAR KG DB SK,4y a  a,TURBO,55 +2.00,H.POLAT,HAKKI GÜLAL,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
7,AKKUŞ KIZI SKG SK,4y a k,ZENGİNOĞLU,55,A.KAÇMAZ,GÖKAY E. KARAÇALTI,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
8,TEMELKAN KG DB SK,4y d  a,BABA MEVLÜT,56 +0.30,A.ÇELİK,M.ALİ GÖKSU,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
9,ARİFCAN KG GKR,4y a  a,KURTEL,58,M.ÖZDEMİR AP,ERDEM BEKMEZCİ,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
10,MERSİN GÜZELİ KG DB,4y a k,ATİKBEY,50 +1.10,M.A.SOLMAZ,FERHAT DEMİR,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
11,UĞURTAY KG DB SK,4y a  a,HIZLITUĞRA,50 +2.00,M.KESKİN,ABDULLAH YALÇIN,﻿Ankara,2022-05-31,4,,Çim,English,Tuesday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)10.350 TL,2.)4.140 TL,3.)2.070 TL,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
1,SARRAFTAY KG K DB,4y d  a,SARRAF,56 +0.10,M.G.ARSLAN AP,ATİLLA SERİNER,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
2,KAZANCI KG SK GKR,4y k  a,TAMERİNOĞLU,56,G.KOCAKAYA,ABDULLATİF BATMACI,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
3,GÜNKUT KG DB SK,4y k  a,AYABAKAN,55,M.S.ÇELİK,ADNAN DOĞAN,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
4,YENİÇAĞLI KG DB,4y d  a,KURTEL,55 +0.60,Ö.YILDIRIM,FERHAN GÖKTÜRK,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
5,ES ES HAN KG K,4y k  a,HABERBATUR,56,E.ÇANKAYA AP,A.FİRUZHAN KANATLI,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
6,AKILSELİMSİN SK,4y k  a,ŞİMŞEĞİNOĞLU,55 +1.90,M.AKYAVUZ,S.AHMET CENGİZ,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
7,MÜNİRBEY KG,4y d  a,BİLGİN,53 +1.20,A.AKDEMİR AP,NURALİ KILINÇ,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
8,KİBAR FEYZO KG K,4y a  a,ŞEREFKAR,55,N.DEMİR AP,MEHMET NUR BECENE,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
9,BİZİM EDEOĞLU KG K DB,4y k  a,YAŞARCIK,58,M.A.SOLMAZ,MEHMET FELHAN,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
10,ÖMÜR ÇINARIM KG SK GKR,4y k k,DOĞANGÜN,54 +1.50,Y.ARAS AP,ALİ ARAS,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
11,ÖMÜR EVRİM KG DB SK,4y k k,ODİNHAN,59,H.POLAT,ALİ GALİP MERCAN,﻿Ankara,2022-05-31,5,,Kum,English,Tuesday
1.)105.000 TL,2.)42.000 TL,3.)21.000 TL,4.)10.500 TL,1.)24.150 TL,2.)9.660 TL,3.)4.830 TL,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
1,ALDERAMİN KG,9y a k,KAIZBERT (RU),55 +2.00,M.AKYAVUZ,EMİN TURAN,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
2,TSARİGRAD KG K,6y k  a,GÖKMENBEY,"59,5",Ö.YILDIRIM,MURAT AKÇA,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
3,KAMUS KG,6y d  a,GOBAKBEY,"55,5 +0.90",A.SÖZEN,DENİZ KURTEL,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
4,WANPİR KG SK,6y a  a,UÇANBEY,"55,5 +0.30",H.ÇİZİK,ABDULKADİR ELĞAÇ,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
5,ÇIĞGÜZELİ KG DB SK,5y d k,KAIZBERT (RU),"54,5 +1.40",A.ÇELİK,MUSTAFA ÖZTÜRK,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
6,YİĞİTBATUHAN KG K,5y k  a,KAIZBERT (RU),"59,5",G.KOCAKAYA,V.HAKAN KELEŞ,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
7,ÖZYEL KG K DB,9y a  a,ÖZHABER,"55,5",M.KESKİN,HİLMİ KESKİN,﻿Ankara,2022-05-31,6,,Çim,English,Tuesday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Ankara,2022-05-31,7,,Kum,English,Tuesday
