horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)39.500 TL,2.)15.800 TL,3.)7.900 TL,4.)3.950 TL,1.)6.814 TL,2.)2.726 TL,3.)1.363 TL,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
1,OĞLUM TURAN K,3y d  e,ZANJERO (USA),55 +1.30,İ.KATAR AP,MURAT ERCAN,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
2,KING TOPRAK DB SKG SK,3y d  e,BUSHRANGER (IRE),53 +2.00,Y.ÇELİKBAŞ AP,NAİF ÇİZİK,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
3,DANCING GIRL SKG SK,3y d  d,ZANJERO (USA),59,M.ÜNLÜ,MUSTAFA KORKMAZ,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
4,PHARAOH BOY K DB,3y d  e,DR FONG (USA),58,M.AVŞAR,MEHMET FESİH ÇİZİK,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
5,KRAL AKIN DB SKG SK,3y d  e,KANEKO,58,F.YARDIMCI,SEMRA ULUSOY,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
6,MERTALİBEY KG DB SK,3y a  e,LION HEART (USA),53 +1.70,F.ÇETİNBAŞ AP,HASAN ULUÇ,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
7,CHARLIE KG DB SK,3y k  e,LILBOURNE LAD (IRE),57,Y.CENGİZ AP,MEHMET Ş. ÇİZİK,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
8,I GOT THE POWER KG SK,3y d  e,HAKEEM (USA),54 +0.40,A.ŞENBAHAR AP,MUHAMMED YILDIZ,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
9,FLYBYKING K DB SKG,3y d  e,SMART ROBIN (JPN),54 +0.60,H.ALTUNDAĞ AP,EMRAH GENÇ,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
10,BIG ROSE GARDEN KG K DB,3y d  e,MALİ,57 +2.00,V.KIZMAZ,ÖZKAN BAYRAKTAR,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
11,KETENCE BEYİ SKG SK,3y a  e,CAPTAIN RIO (GB),60,İ.AKYAVUZ,CELAL AKIL,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
12,JUNIOR BARON DB SKG SK,3y k  e,MISTER BARON,51 +0.80,M.ŞAKİR AP,RAMAZAN ÖZDEMİR,﻿Diyarbakır,2021-11-07,1,,Kum,English,Sunday
1,MAGIC MIRROR SK,3y d  d,HAKEEM (USA),"60,5",İ.KATAR AP,VEDAT TEKİNALP,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
2,LEYDİ ESPERANZA DB SKG SK,3y d  d,THREE VALLEYS (USA),"59,5 +0.20",M.AVŞAR,HATİCE DEMİREL,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
3,PINA COLADA DB SKG SK,3y d  d,DR FONG (USA),56,H.ALTUNDAĞ AP,HÜSEYİN ÇELİK,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
4,EDANUR DB,3y d  d,BUSHRANGER (IRE),"57,5",A.ŞENBAHAR AP,KASIM GÜMÜŞ,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
5,TRADEABLE DB SK,3y d  d,NATIVE KHAN (FR),59,F.YARDIMCI,BÜNYAMİN ÖZDEMİR,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
6,TOMBİK DENİZ DB SK,3y d  d,ZANJERO (USA),"59,5 +0.30",Y.CENGİZ AP,MURAT ÇELİK,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
7,AYDOLU SKG SK,3y d  d,YONAGUSKA (USA),50 +1.70,M.ŞAKİR AP,MEHMET ARSLAN,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
8,WANHEDA SKG SK,3y d  d,LUXOR,54,C.TEPE,İSMAİL SANCAR,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
9,TİRİL TİRİL DB SK,3y a  d,VICTORY GALLOP (CAN),57,N.ALTIN,FEVZİ YILMAZ,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
10,END OF TROUBLE KG DB SK ÖG,3y d  d,KING DAVID (USA),53 +2.00,Y.ÇELİKBAŞ AP,SİNAN TAŞYARAN,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
11,AŞK DELİSİ SKG SK,3y d  d,CASH AKÇE,"59,5",B.BEKTAŞ,BEŞİR KAYA,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
12,ROSITSA KG K,3y a  d,VICTORY GALLOP (CAN),"57,5",İ.AKYAVUZ,MEHMET AVCI,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
13,PERFECT BREEZE KG DB SK,3y d  d,PERFECT STORM,50 +2.00,UMUT DEMİR AP,EYYÜP ARTUN,﻿Diyarbakır,2021-11-07,2,,Kum,English,Sunday
1,BOGOTA DB SK,4y a  g,KANEKO,"56,5",İ.KATAR AP,ERKAN YILDIRIM,﻿Diyarbakır,2021-11-07,3,,Kum,English,Sunday
2,SUNĞURBERK KG K,3y d  e,AFTER MARKET (USA),58,N.ALTIN,MEHMET ÖKSÜZ,﻿Diyarbakır,2021-11-07,3,,Kum,English,Sunday
3,BORDO MAVİ KG DB SK,5y d  g,TO HONOR AND SERVE (USA),61,Y.CENGİZ AP,MUHAMMET FELHAN,﻿Diyarbakır,2021-11-07,3,,Kum,English,Sunday
4,NEW TRANSATLANTIC DB,7y d  a,KANEKO,"55,5",İ.AKYAVUZ,RAMAZAN ÖZDEMİR,﻿Diyarbakır,2021-11-07,3,,Kum,English,Sunday
