horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)163.000 TL,2.)65.200 TL,3.)32.600 TL,4.)16.300 TL,1.)28.118 TL,2.)11.247 TL,3.)5.624 TL,﻿Antalya,2024-05-18,1,,,English,Saturday
1,ALKIŞ BEY SK,3y d  e,GÜNGÖR BABA,58,B.AKÇAY,HABİP ALKIŞ,﻿Antalya,2024-05-18,1,,,English,Saturday
2,KING ÇAĞDAŞ KG SK,3y d  e,EUPRHATES (USA),57,E.BOZDAĞ AP,HAYRİ KAYA,﻿Antalya,2024-05-18,1,,,English,Saturday
3,RAND ROWER KG SK,3y d  e,KANEKO,56 +0.10,A.İNCİ,MEHMET SALİH APAYDIN,﻿Antalya,2024-05-18,1,,,English,Saturday
4,STORMIE KG K DB,3y d  e,THREE VALLEYS (USA),58,M.M.BİLGİN,İSMET ARSLANCA,﻿Antalya,2024-05-18,1,,,English,Saturday
5,MERIBEL DB SKG SK,3y d  d,THREE VALLEYS (USA),52 +2.00,SER.YILDIZ AP,AYFER ŞİMŞEK,﻿Antalya,2024-05-18,1,,,English,Saturday
6,URLA AĞASI SK (Koşmaz),3y d  e,BODEMEISTER (USA),51 +1.80,S.AKŞIN AP,HALİL ÇİÇEK,﻿Antalya,2024-05-18,1,,,English,Saturday
1.)240.000 TL,2.)96.000 TL,3.)48.000 TL,4.)24.000 TL,1.)41.400 TL,2.)16.560 TL,3.)8.280 TL,﻿Antalya,2024-05-18,2,,Kum,English,Saturday
1,YEKSIRA KG DB SK,7y k  a,BİLGİN,59,K.TOKAÇOĞLU,GÜLER TUZCU,﻿Antalya,2024-05-18,2,,Kum,English,Saturday
2,ZAFER MEYDANI KG DB SK,7y a  a,UÇBEYİ,59,U.TEMUR,ALİ ERKAN YILMAZ,﻿Antalya,2024-05-18,2,,Kum,English,Saturday
3,ÇELİKKALKAN KG SK,10y d  a,EMAEL (PL),56,M.S.ÇELİK,MEMDUH ATEŞ,﻿Antalya,2024-05-18,2,,Kum,English,Saturday
4,DELİ YILDIRIM KG DB SK,5y a  a,TURBO,56 +1.20,N.ŞEN,FERİT SARAK,﻿Antalya,2024-05-18,2,,Kum,English,Saturday
5,HÜRADAM DB SK,10y k  a,ALTAHA,53 +2.00,İSA YILDIRIM AP,ALİ ŞAHİN,﻿Antalya,2024-05-18,2,,Kum,English,Saturday
1.)240.000 TL,2.)96.000 TL,3.)48.000 TL,4.)24.000 TL,1.)41.400 TL,2.)16.560 TL,3.)8.280 TL,﻿Antalya,2024-05-18,3,,Kum,English,Saturday
1,KARA KORSAN KG,4y a  a,ÖZHABER,"57,5",İ.AKIN,MAZLUM TURAN,﻿Antalya,2024-05-18,3,,Kum,English,Saturday
2,KAZANCI KG DB GKR,6y k  a,TAMERİNOĞLU,"60,5",İSA YILDIRIM,ABDULLATİF BATMACI,﻿Antalya,2024-05-18,3,,Kum,English,Saturday
