horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
1,ÖZİLGE KG DB SK,4y a  a,ÖZGÜNHAN,58,C.PASO,GÜNSEN SOYUPAK,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
2,GÜLCEHANIM KG,4y d k,ÖZDURAN,58,E.AKTUĞ,HÜSEYİN KEDİK,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
3,BABAM BENİM KG SK,4y a  a,UÇANOĞLU,58,A.YILDIZ,ENGİN TEPE,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
4,DORUKHAN KG DB SK,4y a  a,UÇANBEY,55,O.KIZILDAŞ,FETHİ TEKPINAR,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
5,FIŞ FIŞ DB SK,4y d  a,BABA MEVLÜT,55,K.YILMAZ,FAİK GÖNÜLTAŞ,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
6,GÜNEŞKRAL KG DB,4y k  a,TAMERİNOĞLU,54 +2.00,M.AKIN,NAZENİN SERFİCELİ,﻿İzmir,2022-03-06,1,,Kum,English,Sunday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿İzmir,2022-03-06,2,,Kum,English,Sunday
1,AŞAN AŞAN KG DB SK,3y d  e,MENDIP (USA),56,G.ÖZÇELİK,MUSTAFA KOCATÜRK,﻿İzmir,2022-03-06,2,,Kum,English,Sunday
2,HIRÇIN DOSTUM K SKG SGKR,3y k  d,NATIVE KHAN (FR),54 +0.40,GÖKH.GÖKÇE,İRFAN BERBEROĞLU,﻿İzmir,2022-03-06,2,,Kum,English,Sunday
3,OĞLUM UTKUN KG DB SK,3y d  e,BOSPORUS (IRE),56,MER.ÇELİK,BÜLENT UTKUN,﻿İzmir,2022-03-06,2,,Kum,English,Sunday
4,RUNNER GIRL KG DB SK,3y d  d,MALİ,52 +2.00,B.M.MIRIK,TALAT ÜSTÜNER,﻿İzmir,2022-03-06,2,,Kum,English,Sunday
5,READY TEDDY KG SK,3y d  e,VALENTIN,52 +2.00,Z.KARABULUT AP,SELİN DİKENCİK,﻿İzmir,2022-03-06,2,,Kum,English,Sunday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
1,VANLIMAHO KG DB,9y k  a,ŞANSÜR,56 +0.10,M.M.BİLGİN,ŞAHNUR KARACA,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
2,ANAYURT KG DB SK,6y a  a,AYABAKAN,57,M.ÇİÇEK,VELİ AKBULUT,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
3,BAŞPARMAK KG,5y d  a,KURTEL,55,C.PASO AP,TARKAN H. ONAR,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
4,ILDIRLI KG DB,6y a  a,TURBO,59,H.KARATAŞ,DENİZ KURTEL,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
5,ASLANSOYLU KG DB SK,6y k  a,TURBO,56,G.ÖZÇELİK,GÖRKEM GEDİKOĞLU,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
6,ÜNALAMCA KG SK,9y a  a,HÜRBATUR,51 +1.30,E.AKTUĞ AP,SADULLAH TAŞ,﻿İzmir,2022-03-06,3,,Kum,English,Sunday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İzmir,2022-03-06,4,,Kum,English,Sunday
1,QUICK KEY KG DB SK,4y d  a,INVINCIBLE SON (IRE),"55,5 +0.30",A.KURŞUN,MELİS KURTEL EMİN,﻿İzmir,2022-03-06,4,,Kum,English,Sunday
2,GOLD ROAD KG DB SK,4y d  a,GOLDEN SUN,"55,5",MER.ÇELİK,ZEYNEP AKYOL,﻿İzmir,2022-03-06,4,,Kum,English,Sunday
