horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)285.000 TL,2.)114.000 TL,3.)57.000 TL,4.)28.500 TL,1.)68.400 TL,2.)27.360 TL,3.)13.680 TL,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
1,ELİFİN HAYATI KG DB SK,4y k k,HABERKAN,58,F.YARDIMCI,S.AHMET CENGİZ,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
2,KÜÇÜK OFİON K,4y a k,ÖZGÜNHAN,58,İ.AKYAVUZ,MEHMET DOĞAN,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
3,ALŞİRİN KIZI KG DB,4y a k,UÇANOĞLU,58,H.ALTUNKILIÇ,MEHMET CAMUZ,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
4,ERİKBELİ DB SKG SK,4y k k,ANKA,58 +0.30,H.ALTUNDAĞ,SİNAN SADIK BİÇER,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
5,MİR BERFİNİ SKG SK,4y k k,KARAÜZÜM,58,Y.CENGİZ,ALİ SUSEN,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
6,DERMAN KIZ KG,4y a k,KAYAYÜREKLİ,55 +1.00,M.IŞIK AP,MEHMET DOĞAN,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
7,PRİME GİRL DB,4y k k,KAANEFE,58,İ.KATAR,FAHRETTİN ÖNTAÇ,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
8,İLTERSOYLU KG SK,4y k k,BERKSOY,58,M.ALİ AKGÖBEK AP,HALİT DAĞTEKİN,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
9,SADIK KIZIM DB SKG SK,4y a k,GÜNDÜZHAN,54,T.YILMAZ AP,SADIK ÇETİN,﻿Şanlıurfa,2025-01-20,1,,Kum,English,Monday
