horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
1,ÖZGÜRKIZIM KG SK,2y a  d,DR FONG (USA),57,A.ÇELİK,FERHAN GÖKTÜRK,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
2,FAST TO FAST SK,2y d  d,MENDIP (USA),57,U.TEMUR,RECEP KÜÇÜKÇAY,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
3,LUZ DE SOL KG SK,2y a  d,SIDNEY'S CANDY (USA),57,M.BAYIR,HÜSEYİN NAFİZ ŞENGÜL,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
4,ELOISS KG DB SK,2y k  d,NATIVE KHAN (FR),57,HAKAN YILDIZ,ÖZKAN YETKİN,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
5,LADY HOPE K DB,2y d  d,CAPTAIN RIO (GB),55,VEDAT ABİŞ AP,EMRAH KARAMAZI,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
6,ARDERN KG K DB,2y d  d,SMART ROBIN (JPN),57 +0.40,M.AKYAVUZ,HİDAYET ŞAHİN,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
7,ULTRASONIC K,2y d  d,TOROK (IRE),57,E.SİNCAN,OĞUZ YALÇIN,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
8,ALMERIA,2y d  d,POPULAR DEMAND,57,MÜS.ÇELİK,FATMA İPEK,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
9,DÜŞLEM SKG SK,2y d  d,MEHMET BORA,54 +1.90,E.ÇANKAYA AP,AHMET YEŞİLYAPRAK,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
10,NIGHT FURY KG,2y d  d,MENDIP (USA),57,M.S.ÇELİK,ADNAN EDİZCAN,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
11,ÜNLÜAĞA KG K,2y d  d,YES OF AFRIKA,53 +0.10,A.AKDEMİR AP,FARUK ERDALOĞLU,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
12,AKSER KG K,2y d  d,MENDIP (USA),54 +0.80,M.G.ARSLAN AP,ATİLLA SERİNER,﻿Ankara,2021-08-26,1,,Çim,English,Thursday
1.)92.000 TL,2.)36.800 TL,3.)18.400 TL,4.)9.200 TL,1.)21.160 TL,2.)8.464 TL,3.)4.232 TL,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
1,GÖKYÜZÜ KG K,6y a k,KAIZBERT (RU),61,S.BOYRAZ,CANAN KORUCU,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
2,AŞKABAT KG SK,5y d  a,BOZOK,60,H.KARATAŞ,MEHMET YILDIZ,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
3,ÇAKMAKŞAH K DB,6y k  a,TURBO,60,A.ÇELİK,GİZEM ÇAKMAKOĞLU,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
4,BİDANEM KG SK,5y k k,BOZYİĞİT,56,MÜS.ÇELİK,ASIM FİKRİ ADVAN,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
5,ALEMİN KRALI KG DB,8y k  a,TURBO,60,E.SİNCAN,YUSUF KÜREM,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
6,BABADAĞINOĞLU KG,7y k  a,UÇANBEY,63,M.AKYAVUZ,İBRAHİM HALİL GÜRCÜ,﻿Ankara,2021-08-26,2,,Çim,English,Thursday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)11.385 TL,2.)4.554 TL,3.)2.277 TL,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
1,UÇAN FİL KG DB SK,5y d  g,KANEKO,57,E.ÇANKAYA,M.LEVENT TOPSAKAL,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
2,THUMBS UP DB SKG SK,5y d k,POWERSCOURT (GB),55 +0.70,K.DEMİREL,ATİLA ÖZKAN,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
3,HUNTING,4y d  a,JUSTENUFFHUMOR (USA),55,SER.YILDIZ,MURAT CAVCAV,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
4,ORHUN REİS DB SKG SK,4y a  a,TALIP HAN (IRE),57 +1.60,İS.DEMİR,ALPER TUNGA BACANLI,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
5,PORTRAIT OF LADY SKG SK ÖG,4y d k,AVANGARD (IRE),53 +1.40,B.OKANDE,MEHMET EMRE HADİOĞLU,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
6,LUCKY FOOT KG DB SK,5y a k,AFTER MARKET (USA),58 +0.10,M.G.ARSLAN,EMRAH KARAMAZI,﻿Ankara,2021-08-26,3,,Çim,English,Thursday
1.)52.000 TL,2.)20.800 TL,3.)10.400 TL,4.)5.200 TL,1.)14.950 TL,2.)5.980 TL,3.)2.990 TL,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
1,HIZLI CESUR KG K DB GKR,3y k  e,UÇANBEY,"55,5",M.S.ÇELİK,BAĞNU EĞİLLİ,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
2,ÖMERİN MY HEART KG K,3y d  e,ERGÖKÇE,56 +0.20,M.G.ARSLAN AP,BEŞİR KAYA,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
3,KRAL TUNCA KG,3y a  e,ESKİŞEHİRLİ,57,VEDAT ABİŞ AP,ENGİN YILDIZ,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
4,ARAS AĞA KG DB,3y k  e,DOĞANGÜN,55 +1.00,E.ÇANKAYA AP,MUSTAFA DOĞAN,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
5,OĞLUM GİRAY DB,3y k  e,SARRAF,58,U.TEMUR,AHMET GÖZÜKÜÇÜK,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
6,KIZILOK KG K DB,3y a  e,KAIZBERT (RU),55,M.ÖZDEMİR AP,ABDULKADİR ŞITIL,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
7,BABA DAĞYUDAN SK,3y k  e,SAĞANAK,"57,5",M.AKYAVUZ,F.SEDAT DAĞYUDAN,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
8,BAŞKASAP KG SK,3y d  e,BABA MEVLÜT,58 +0.20,A.KURŞUN,EREN KURU,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
9,EYLÜLECE KG K GKR,3y a  d,AYABAKAN,50 +2.00,E.AKKILIÇ AP,SEYİT MEHMET ÇOŞKUN,﻿Ankara,2021-08-26,4,,Çim,English,Thursday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
1,MIA DORA DB,2y d  d,TOROK (IRE),57,H.KILIÇARSLAN,MUSTAFA TÜZÜN,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
2,LET CROPS LAUGH KG K,2y d  d,BUSHRANGER (IRE),54 +1.70,E.ÇANKAYA AP,ERKUTAY ÖZYURTERİ,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
3,KIZIM FİLİZ KG DB SK,2y d  d,TOROK (IRE),57,H.KARATAŞ,OSMAN GÜLER,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
4,GREAT EXUMA SK,2y d  d,BATTLE OF MARENGO (IRE),57,M.S.ÇELİK,HAKAN GÜRSES,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
5,ONDÖRT ŞUBAT K,2y d  d,HAKEEM (USA),53,A.AKDEMİR AP,HAŞİM DOĞAN,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
6,GO SAHARK KG,2y d  d,GRAYSTORM,57 +0.30,M.AKYAVUZ,AHMET GÜZELOCAK,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
7,SIMONETTA KG K,2y d  d,PAPA CLEM (USA),57,M.A.SOLMAZ,SERKAN ÖZGÜR,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
8,NORTH QUEEN SKG SK,2y a  d,DONT STOP ME,54 +0.80,M.G.ARSLAN AP,EREN ÖZBÜK,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
9,GLEAMY SK ÖG,2y d  d,HAKEEM (USA),57,MÜS.ÇELİK,CEM KAAN PARSAK,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
10,FEARLESS RIVAL KG K,2y d  d,SCARFACE,57 +0.10,A.KURŞUN,MEHMET TARHAN,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
11,PÜSEM PÜSEM KG K,2y d  d,PAPA CLEM (USA),57,S.BOYRAZ,İMAT BOZDOĞANLI,﻿Ankara,2021-08-26,5,,Çim,English,Thursday
