horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
1,FRANCIS HORSE KG K DB,2y a  e,SIDNEY`S CANDY (USA),57,G.KILIÇ,SAVAŞ ERGİN,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
2,ROSE PICER KG K DB,2y d  d,GENERAL QUARTERS (USA),55 +0.80,H.PARILDAR,SÜLEYMAN AKBUDAK,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
3,INTERCEPTOR SKG SK,2y d  e,STROMWOLF,57 +0.80,E.KILIK,HÜSEYİN ŞİMŞEK,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
4,PİLTAN KG SK,2y d  d,GÜNGÖR BABA,53 +2.00,M.CANPOLAT AP,MAHMUT TEKİN,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
5,BÜLENT KG K,2y d  e,KING OF TRAKYA,57 +2.00,M.ÜNLÜ,ALİ ŞEKER,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
6,KIRIM GÜZELİ KG DB SK,2y d  d,GÜNGÖR BABA,52 +2.00,S.ULUTAŞ AP,REŞAT GÜMÜŞ,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
7,KRAL NECO KG SK,2y d  e,MEHMET BORA,57,N.ALTIN,EKREM ALTIN,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
8,MONOPOLY  KG K,2y a  d,PACO BOY (IRE),53 +1.00,A.ÇANKAYA AP,HÜSEYİN ŞİMŞEK,﻿Elazığ,2021-09-13,1,,Kum,English,Monday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)14.519 TL,2.)5.808 TL,3.)2.904 TL,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
1,HASAN IN MY HEART KG DB SK,3y k  e,ŞİMŞEĞİNOĞLU,57 +0.30,M.A.AKTÜRK,HÜSEYİN ÇELİK,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
2,YAŞLIKURT SKG SK,3y k  e,SAĞANAK,56 +1.10,M.DOĞAN,İSMAİL SANCAR,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
3,YUNUSŞAH KG SK,3y d  e,YAKUPBEY,60,E.KILIK,AHMET KORKMAZ,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
4,OĞLUM TUNA KG K,3y a  e,BOLKAR,54 +0.50,İ.AKYAVUZ,BEKİR AKYAVUZ,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
5,ASLINURAY KG SK,3y k  d,HIZLITAY,57,G.KILIÇ,MUHAMMED YILDIZ,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
6,MİRDAR KG SK,3y k  e,ŞİMŞEĞİNOĞLU,57,F.YARDIMCI,FATİH EMİR AKIL,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
7,TURNALI REİS SK,3y k  e,KILIÇBAYLIM,54 +1.10,H.SARIDAL AP,AZİZ ELDEMİR,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
8,BABA YAGA KG DB SK,3y a  e,ATİKBEY,57,N.ALTIN,EMİN ÇELİK,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
9,TUMBUL UÇARLIM KG SK,3y a  e,UÇARLIM,52 +1.00,M.B.ÇAKMAK AP,ABDULVAHİT SUNKAR,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
10,CAFERBEY KG SK,3y a  e,LİDERTAY,55 +0.90,H.PARILDAR,CEVHER GÜMÜŞKOLAN,﻿Elazığ,2021-09-13,2,,Kum,English,Monday
1.)39.500 TL,2.)15.800 TL,3.)7.900 TL,4.)3.950 TL,1.)6.814 TL,2.)2.726 TL,3.)1.363 TL,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
1,LADY PERFECT SK,4y d k,HALICARNASSUS (IRE),57 +2.00,V.KIZMAZ,MAHMUT TEKİN,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
2,KAFKAS KIZI KG DB SK,3y d  d,VICTORY GALLOP (CAN),58,İ.AKYAVUZ,KEMAL ALTIN,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
3,ERKEN GELEN NİSA SK,4y d k,SMART ROBIN (JPN),59,A.ŞENBAHAR AP,M.NABİ DEMİRKOL,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
4,AMIGDALA SK,7y d k,VICTORY GALLOP (CAN),57,H.SARIDAL AP,İ.ETHEM AKIL,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
5,FLAMBOYANT SK,5y a k,CUVEE (USA),57,N.ALTIN,İBRAHİM HALİL YILDIZ,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
6,ALSİMA SK,5y d k,KING'S PLEASURE,62,M.ÜNLÜ,RESUL ÜNLÜ,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
7,FAST TO RAIN K,4y d k,HALICARNASSUS (IRE),58 +0.20,C.TEPE AP,ALİ AKDEMİR,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
8,PRINCESS SABA DB SK,5y k k,EL CORREDOR (USA),57,G.KILIÇ,KADRİ FELHAN,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
9,AFRA TAFRA KG SK SGKR,5y d k,BATTLE OF MARENGO (IRE),57 +0.20,H.ALTUNKILIÇ,NİHAT ARSLAN,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
10,RED TULIP KG K DB,4y a k,ARIZONA RED (USA),53 +1.20,A.ÇANKAYA AP,MEHMET ÖKSÜZ,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
11,GO WING SKG SK (Koşmaz),4y a k,WIN RIVER WIN (USA),58 +0.10,M.A.AKTÜRK,HALİL ŞİMŞEK,﻿Elazığ,2021-09-13,3,,Kum,English,Monday
1.)39.500 TL,2.)15.800 TL,3.)7.900 TL,4.)3.950 TL,1.)6.814 TL,2.)2.726 TL,3.)1.363 TL,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
1,CANFARUK KG DB SK,4y k  a,ATEŞTOPU,55 +0.10,C.TEPE AP,ŞİRİN DEMİR,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
2,BİR MART SK,4y a k,KIRIMHAN,"52,5 +2.00",B.BEKTAŞ,HÜSEYİN BECENE,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
3,GÜNDÜZ KIRAL KG DB SK,4y a  a,YAKUPBEY,54 +0.20,A.ÇANKAYA AP,M.MELİH KILIÇ,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
4,DİKME AĞASI KG SK,4y k  a,ONURKAAN,57,F.YARDIMCI,FERİDUN YUVARLAK,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
5,URFA KRALI DB SKG SK,4y k  a,SERDARHAN,50 +1.00,B.SARIDAL AP,HÜSEYİN BECENE,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
6,GÜRGÖK KG,4y a  a,ALTAHA,53 +2.00,S.KAPLAN,MEHMET DEMİRKAPI,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
7,SON MAHSÜL KG DB,4y k  a,DARBE,"53,5 +1.70",H.SARIDAL AP,ELİF KAYA,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
8,ALBUZAT KG DB,4y a  a,SARRAF,50 +2.00,M.B.ÇAKMAK AP,HALİL MURAT ÇAKMAK,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
9,NECO NECO KG SK,4y a  a,KAIZBERT (RU),50 +2.00,F.ÇETİNBAŞ AP,ŞİRİN DEMİR,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
10,KANLIBAŞ SK,4y a  a,ÖZGÜNHAN,50 +0.70,M.ŞAKİR AP,METİN ARSLAN,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
11,ATİKBEY KIZI SKG SK (Koşmaz),4y k k,ATİKBEY,62,MEHMET ALTIN AP,İSMAİL SANCAR,﻿Elazığ,2021-09-13,4,,Kum,English,Monday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Elazığ,2021-09-13,5,,Kum,English,Monday
