horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)162.000 TL,2.)64.800 TL,3.)32.400 TL,4.)16.200 TL,1.)46.575 TL,2.)18.630 TL,3.)9.315 TL,﻿Antalya,2023-11-17,1,,,English,Friday
1,BASKINSOY KG DB SK,3y k  e,TÜMÖZ BEY,55 +0.20,E.AKPINAR AP,ÖMER DERİN,﻿Antalya,2023-11-17,1,,,English,Friday
2,ADAPINAR KG K,3y k  d,GÜRGÖKÇE,54,E.D.ÖKTEN AP,MUHANNAD DARAVSHA,﻿Antalya,2023-11-17,1,,,English,Friday
3,HIZLI ÖZLEM KG,3y d  d,ŞAMİLBEY,55,F.R.BEBEK,ATAHAN M. ZİLCİOĞLU,﻿Antalya,2023-11-17,1,,,English,Friday
4,KARA KORSAN KG,3y a  e,ÖZHABER,55 +0.30,M.B.ÇAKMAK AP,MAZLUM TURAN,﻿Antalya,2023-11-17,1,,,English,Friday
5,NOYAN KG DB SK,3y a  e,KARAESER,57,H.KAPLAN,VOLKAN YOZGATLI,﻿Antalya,2023-11-17,1,,,English,Friday
6,YALNIZ HAN SKG SK,3y d  e,SARRAF,54 +2.00,F.ÇETİNBAŞ AP,SEFER ÜNLÜ,﻿Antalya,2023-11-17,1,,,English,Friday
7,ZEYTİN TAY KG K,3y k  d,GÜRGÖKÇE,53 +0.70,C.PASO AP,MUHANNAD DARAVSHA,﻿Antalya,2023-11-17,1,,,English,Friday
8,ARYAMAVİ DB SKG SK,3y k  d,SAADIN GÜCÜ,55,G.YILDIZ,FATMA ÇETİN,﻿Antalya,2023-11-17,1,,,English,Friday
1.)145.000 TL,2.)58.000 TL,3.)29.000 TL,4.)14.500 TL,1.)25.013 TL,2.)10.005 TL,3.)5.003 TL,﻿Antalya,2023-11-17,2,,Kum,English,Friday
1,ANOTHER BOY KG DB SK,3y a  e,PERFECT STORM,58,İS.YILDIRIM AP,MEHMET DEMİRKOL,﻿Antalya,2023-11-17,2,,Kum,English,Friday
2,FAITHFUL SPIRIT DB SKG SK,3y d  e,PAPA CLEM (USA),55 +2.00,V.DEMİR,MUSTAFA AMAÇ,﻿Antalya,2023-11-17,2,,Kum,English,Friday
3,RAINBOW STORM KG K DB,3y d  e,EXAGGERATOR (USA),58,F.ÇETİNBAŞ AP,SEMRA ERKUŞ,﻿Antalya,2023-11-17,2,,Kum,English,Friday
4,BRAVE HORSE KG SK,3y a  e,CAPTAIN RIO (GB),58,F.R.BEBEK,FERHAT ÇELİK,﻿Antalya,2023-11-17,2,,Kum,English,Friday
5,OSOLIMIA KG DB SK,3y d  d,WIN RIVER WIN (USA),58,G.YILDIZ,SALİH KAYA,﻿Antalya,2023-11-17,2,,Kum,English,Friday
1.)205.000 TL,2.)82.000 TL,3.)41.000 TL,4.)20.500 TL,1.)47.150 TL,2.)18.860 TL,3.)9.430 TL,﻿Antalya,2023-11-17,3,,,English,Friday
1,REAL PATEK KG,5y d k,VICTORY GALLOP (CAN),57,S.ALTAY AP,SELİM KAYA,﻿Antalya,2023-11-17,3,,,English,Friday
2,MANDACAN KG SK,4y d  a,SMART ROBIN (JPN),52 +2.00,F.R.BEBEK,İSMAİL SOYDAN,﻿Antalya,2023-11-17,3,,,English,Friday
3,CAPTAIN AMERICA KG DB SK,4y d  a,VICTORY GALLOP (CAN),60,İS.YILDIRIM AP,AYHAN PEHLİVAN,﻿Antalya,2023-11-17,3,,,English,Friday
4,SPEED BLUE KG K DB,4y a  a,INVINCIBLE SON (IRE),"55,5 +0.60",F.ÇETİNBAŞ AP,NİHAT ARSLAN,﻿Antalya,2023-11-17,3,,,English,Friday
5,MADAM LUDMİLA KG SK,4y d k,SCARFACE,"54,5 +0.80",U.TEMUR,HAKAN BOYAV,﻿Antalya,2023-11-17,3,,,English,Friday
6,CHARLATAN SK,6y d  a,RACE DAY (USA),"61,5",İ.SOYAD,T. İZZET AKSOY,﻿Antalya,2023-11-17,3,,,English,Friday
7,DIFFERENTE SKG SK (Koşmaz),6y d k,MENDIP (USA),61,F.ÇETİN AP,FEHMİ İLERİ,﻿Antalya,2023-11-17,3,,,English,Friday
1.)162.000 TL,2.)64.800 TL,3.)32.400 TL,4.)16.200 TL,1.)46.575 TL,2.)18.630 TL,3.)9.315 TL,﻿Antalya,2023-11-17,4,,,English,Friday
1,ZEYBEK AĞA KG SK,3y a  e,TURBO,54 +0.40,S.ALTAY AP,ERDEM BEKMEZCİ,﻿Antalya,2023-11-17,4,,,English,Friday
2,FRİDA KG SK,3y a  d,GÜNTAY,54 +0.50,Ç.CANPOLAT AP,DÜNDAR GÖKÇE,﻿Antalya,2023-11-17,4,,,English,Friday
3,ESKİ TOPRAK SKG SK,3y a  e,TÜMÖZ BEY,53,E.D.ÖKTEN AP,MUHANNAD DARAVSHA,﻿Antalya,2023-11-17,4,,,English,Friday
4,FASHION BABY KG K,3y k  d,KAYAYÜREKLİ,53 +0.70,C.PASO AP,YUSUF KAYA,﻿Antalya,2023-11-17,4,,,English,Friday
5,THOR KHAN KG DB,3y a  e,THOR,55,B.AKÇAY AP,MURAT KARABULUT,﻿Antalya,2023-11-17,4,,,English,Friday
6,KAKULE KG K,3y a  d,GELİBOLU,51 +2.00,F.S.M.SANSAR AP,ARZU KEMİKOĞULLARI,﻿Antalya,2023-11-17,4,,,English,Friday
7,ÇAKIRGÖZLÜM KG DB SK,3y d  d,SARRAF,55 +0.10,U.TEMUR,KUTBETTİN SAÇAN,﻿Antalya,2023-11-17,4,,,English,Friday
8,HAKUNA MATATA KG DB,3y a  d,CANKARDEŞLER,53 +1.70,M.B.ÇAKMAK AP,HAKKI GÜLAL,﻿Antalya,2023-11-17,4,,,English,Friday
9,BÜYÜKEJDER KG SK,3y k  e,KEREMCAN,57,İ.DİNAR,MUHİTTİN İNCESU,﻿Antalya,2023-11-17,4,,,English,Friday
