horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,REBEL REDEMPTION KG,5y k g,LETHAL FORCE (IRE),"57,5",J FISHER,SOUTHWELL RACING CLU,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
2,SOME NIGHTMARE (IRE),5y d g,DREAM AHEAD (USA),"57,5",ADAM J MCNAMARA,THE CROSS RACING CLU,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
3,WATER OF LEITH (IRE),4y d g,KODIAC,"57,5",C BENNETT,FLASH FIGS RACING,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
4,EL HOMBRE,8y a g,CAMACHO,58,JOANNA MASON,OVER THE MOON RACING,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
5,KODI GOLD (IRE),4y d g,KODI BEAR (IRE),56,J DUERN,SOUTHWELL RACING CLU,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
6,SIR SEDRIC (FR),4y d g,DRAGON PULSE (IRE),58,H SHAW,MISS A WALTON,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
7,CARIBBEAN SUNSET (IRE),4y d g,TWILIGHT SON,60,S JAMES,MR S CHAPPELL,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
8,ABDUCTION (FR),4y d g,ACCLAMATION,"60,5",T MARQUAND,DAB HAND RACING,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
9,THAKI (IRE),5y d g,LOPE DE VEGA (IRE),"57,5",H BURNS,MRS SHELLEY DWYER,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
10,ROYAL ADVICE (IRE) YP,4y a g,ANJAAL,57,J MITCHELL,LOCKDOWN RACING,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
11,BOOM THE GROOM (IRE),11y d g,KODIAC,58,L MORRIS,MR B J MILLEN,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
12,ET TU BRUTE (IRE),4y d g,HOLY ROMAN EMPEROR (IRE),"57,5",GEORGIA DOBIE,G C STEVENS & PARTNE,﻿Wolverhampton Birleşik Krallık,2022-03-07,1,,,English,Monday
1,OBTAIN YP,3y d d,OASIS DREAM,56,H DOYLE,NEW STAR PARTNERSHİP,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
2,NAJAT,3y d d,ARDAD (IRE),59,R COAKLEY,ABDULLAH SAEED AL NA,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
3,BRIDES BAY (IRE),3y d d,CABLE BAY (IRE),56,D PROBERT,HİGHCLERE THOROUGHBR,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
4,DIVA DANCER,4y d k,TWILIGHT SON,"62,5",O STAMMERS,MİSS AMANDA RAWDİNG,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
5,YOU ARE EVERYTHING (FR),3y d d,BELARDO (IRE),56,M GHİANİ,WEDGEWOOD ESTATES,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
6,CLEMENT DANES,3y d d,RIBCHESTER (IRE),56,C SHEPHERD,LADY COBHAM,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
7,SYMPATHISE (IRE) K,4y d k,KODI BEAR (IRE),"62,5",L MORRİS,KAREN GEORGE & ADRİA,﻿Wolverhampton Birleşik Krallık,2022-03-07,2,,,English,Monday
1,HIGH VELOCITY (IRE),3y k e,GUTAIFAN (IRE),61,JAMES DOYLE,MR SAEED MANANA,﻿Wolverhampton Birleşik Krallık,2022-03-07,3,,,English,Monday
2,RED SHOWGIRL YP,3y a d,SHOWCASING,"58,5",H DOYLE,THE HON R J ARCULLİ,﻿Wolverhampton Birleşik Krallık,2022-03-07,3,,,English,Monday
3,LITTLE PRAYER (IRE) KG,3y d d,MEHMAS (IRE),59,H TURNER,PHİL CUNNİNGHAM,﻿Wolverhampton Birleşik Krallık,2022-03-07,3,,,English,Monday
4,NICKLEBY (IRE),3y d g,KODI BEAR (IRE),"57,5",K SHOEMARK,OWNERS GROUP 088,﻿Wolverhampton Birleşik Krallık,2022-03-07,3,,,English,Monday
5,YUKON STAR (IRE) YP,3y d g,OASIS DREAM,"58,5",HARRY DAVIES,GODOLPHIN,﻿Wolverhampton Birleşik Krallık,2022-03-07,3,,,English,Monday
6,YAAHOBBY (IRE),3y d g,KODIAC,"57,5",C HARDIE,"M STYLER, K CHAMBERS",﻿Wolverhampton Birleşik Krallık,2022-03-07,3,,,English,Monday
