horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)192.000 TL,2.)76.800 TL,3.)38.400 TL,4.)19.200 TL,1.)33.120 TL,2.)13.248 TL,3.)6.624 TL,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
1,ÇAYIRAĞASI KG K DB,5y d  a,EL CORREDOR (USA),57,C.PASO AP,DİLEK ÖKTEN,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
2,CARCERES SK,4y k  a,CROSS TRAFFIC (USA),56,A.YILDIZ,V.HAKAN KELEŞ,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
3,DESERT TIGER K DB YP,4y d  a,VICTORY GALLOP (CAN),57,İ.S.SÖĞÜT AP,BAHADIR YEŞİL,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
4,POLPOO DB SKG SK,5y d  a,TOROK (IRE),58,M.M.BİLGİN,ZEKİ KILIÇ,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
5,NİSANUR HATIRASI KG DB SK,4y d  a,SON OF SUN,56,K.YILMAZ AP,ZABİTE CANPOLATLI,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
6,DARTAGNAN KG K DB,6y d  a,SMART ROBIN (JPN),60,M.KAYA,TARKAN H. ONAR,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
7,GOSPODIN KG DB SK,6y d  a,HAKEEM (USA),58,BERK.GÖKÇE AP,İSMAİL ÇİZİK,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
8,BERISHA KG DB SK,4y d  a,SMART ROBIN (JPN),56,H.BULUT AP,SELAMİ ÜNLÜ,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
9,JACK SPARROW KG DB SK,8y d  a,MENDIP (USA),58,N.AVCİ,VOLKAN YONCAAĞAÇ,﻿Kocaeli,2024-09-17,1,,Kum,English,Tuesday
1.)217.000 TL,2.)86.800 TL,3.)43.400 TL,4.)21.700 TL,1.)62.388 TL,2.)24.955 TL,3.)12.478 TL,﻿Kocaeli,2024-09-17,2,,Kum,English,Tuesday
1,KAYI GÜZELİ KG DB,3y a  d,DİLİRAN,52 +1.90,İ.S.SÖĞÜT AP,HAKKI GÜLAL,﻿Kocaeli,2024-09-17,2,,Kum,English,Tuesday
2,BEYAZ TURBO KG K DB GKR,3y k  d,TURBO,55,A.YILDIZ,SALİH DEVELİ,﻿Kocaeli,2024-09-17,2,,Kum,English,Tuesday
3,NUMANIM KG DB SK,3y a  e,GÜNDÜZHAN,57,T.YILDIZ,OZAN TANİYİT,﻿Kocaeli,2024-09-17,2,,Kum,English,Tuesday
4,DERİNDEMET K DB SKG,3y k  d,YAKUPBEY,55 +2.00,M.KAYA,SEVİNÇ ÖZMEN,﻿Kocaeli,2024-09-17,2,,Kum,English,Tuesday
