horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,TUĞTEKİN KG,6y d  a,DEHA,60,O.YILDIZ,H.TARIK DİKENCİK,﻿İzmir,2021-09-03,1,,Çim,English,Friday
2,OĞLUMVOLKAN KG,7y k  a,TURBO,55,M.M.BİLGİN AP,M.ASIM ÇÖMLEKÇİOĞLU,﻿İzmir,2021-09-03,1,,Çim,English,Friday
3,ARSLANTURBO KG K,6y k  a,TURBO,62,M.ÇİÇEK,TANSEL ARSLAN,﻿İzmir,2021-09-03,1,,Çim,English,Friday
4,KIRATİLLA KG,4y k  a,TÜMÖZ BEY,55,N.AVCİ,AYŞEGÜL KURTEL,﻿İzmir,2021-09-03,1,,Çim,English,Friday
5,KAMERTAY,6y k  a,ÇAVUŞOĞLU,57,H.ŞİMŞEK,RECEP İNCESU,﻿İzmir,2021-09-03,1,,Çim,English,Friday
6,YAMAN ADAM KG DB,5y k  a,TURBO,57,B.M.MIRIK,DİLAN ATİK BATMAZ,﻿İzmir,2021-09-03,1,,Çim,English,Friday
7,MENEM NENE SK SGKR,5y a k,ŞİMŞEĞİNOĞLU,55,D.PALAUR,ZEKİ SÖKMEN,﻿İzmir,2021-09-03,1,,Çim,English,Friday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)19.838 TL,2.)7.935 TL,3.)3.968 TL,﻿İzmir,2021-09-03,2,,Kum,English,Friday
1,EDWARD KG K DB,2y d  e,CUVEE (USA),55,B.M.MIRIK,A.FERHAT KÜÇÜKER,﻿İzmir,2021-09-03,2,,Kum,English,Friday
2,FLASH BANG KG DB SK,2y d  e,KANEKO,60,Ö.YILDIRIM,ÖMERCAN EROĞLU,﻿İzmir,2021-09-03,2,,Kum,English,Friday
3,OĞLUM UTKUN KG DB SK,2y d  e,BOSPORUS (IRE),57,S.ÖZEN,BÜLENT UTKUN,﻿İzmir,2021-09-03,2,,Kum,English,Friday
