horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
1,RISING MAN KG SK,2y d  e,MENDIP (USA),57,Ö.YILDIRIM,TUĞÇE AZİZ ERCİŞ,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
2,SIRIUS BLACK KG K DB,2y d  e,HAKEEM (USA),57,M.S.ÇELİK,GİZEM ÇAKMAKOĞLU,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
3,BİROL BEY DB SK,2y d  e,SCARFACE,55 +0.10,M.G.ARSLAN AP,NEJDET SUMEL,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
4,İSDEMİR KG,2y d  e,CUVEE (USA),57,E.SİNCAN,SÜLEYMAN ŞİRE,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
5,INTIMIDATING PRESENCE K,2y d  e,HAKEEM (USA),53,M.N.SUNKAR AP,MAHİR TEKİNALP,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
6,HASOĞLUM SK,2y d  e,PAPA CLEM (USA),54,E.AKKILIÇ AP,ERKAN YILDIRIM,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
7,KING THUNDER KG SK,2y d  e,WIN RIVER WIN (USA),57,MÜS.ÇELİK,AYDIN TAHİNCİOĞLU,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
8,DIVINELY KG DB SK,2y a  d,BIRCHWOOD (IRE),55,VEDAT ABİŞ,TURAN ÜLKE,﻿Adana,2021-11-30,1,,Kum,English,Tuesday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
1,DEEP RISE DB SKG SK,4y d  a,MENDIP (USA),50,M.BAL,EMRAH ORHAN,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
2,KARADERVİŞ KG DB SK ÖG,5y d  a,DERVİŞ AĞA,62,İS.YILDIRIM,NASRİ ARTAR,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
3,STARK DB SKG SK,3y a  e,CARDINAL PIONEER,"54,5",N.DEMİR,FATMA ÇETİN,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
4,PERICLES DB SKG SK ÖG,4y d  a,PLEASANTLY PERFECT (USA),"59,5",İS.DEMİR,İSMAİL YÜKSEL,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
5,FLASH PAST KG SK,3y d  e,HAKEEM (USA),"53,5 +1.50",M.ÖZDEMİR,ŞÜKRÜ ERDEM,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
6,PLEASANTLY BOY KG DB SK,4y d  a,PLEASANTLY PERFECT (USA),54 +2.00,A.ÇANKAYA,MUHAMMET ÖZTÜRK,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
7,TEMPERANCE DB SKG SK,4y d k,LION HEART (USA),50 +1.10,M.N.SUNKAR,FEVZİ ERGÜN,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
8,BELENUS DB SK,5y a k,CAPTAIN RIO (GB),"52,5 +0.20",Ö.ORDU,YAŞAR DEMİR,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
9,POWER RHTYM DB SK,3y d  g,INVINCIBLE SON (IRE),"51,5 +1.60",SER.YILDIZ,UĞUR KIRALOĞLU,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
10,ROUGHNECK K DB (Koşmaz),5y d  a,UTOPIA (JPN),53,H.YOLAÇICI,Ö.ŞAHİN EĞİLLİ,﻿Adana,2021-11-30,2,,Kum,English,Tuesday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)13.081 TL,2.)5.233 TL,3.)2.616 TL,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
1,CRIME MACHINE  KG,2y k  e,GENERAL QUARTERS (USA),57,E.SİNCAN,SÜLEYMAN AKBUDAK,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
2,BLACK LION KG K DB,2y a  e,SIDNEY`S CANDY (USA),"57,5",Ö.YILDIRIM,MEHMET KARAARSLAN,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
3,GRAY PIRATE DB SKG SK,2y k  e,GÜNGÖR BABA,"58,5",A.SÖZEN,AHMET ÖZGÜR YAHLİZADE,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
4,SAF KROM KG DB SK,2y d  e,SCARFACE,57 +0.10,M.AKYAVUZ,EMRE ŞAHİN,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
5,RUN FOR İLAYDA DB,2y d  d,PAPA CLEM (USA),"53,5 +0.70",VEDAT ABİŞ,TURAN ÜLKE,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
6,VARLI BEY KG K DB,2y d  e,NIGHT FALCON,53 +1.90,M.G.ARSLAN AP,SAİT VARLI,﻿Adana,2021-11-30,3,,Kum,English,Tuesday
