horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,BOBBY ON THE BEAT (IRE) KG DB,3y d g,BOBBY'S KITTEN (USA),"59,5",C SHEPHERD,RUBY RED RACING,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
2,EX GRATIA,3y d d,EXCEED AND EXCEL (AUS),"57,5",L MORRİS,MİSS K RAUSİNG,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
3,OLD PORT (IRE),3y d g,THE GURKHA (IRE),"59,5",D KEENAN,MR K MCCABE,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
4,CAPE COLUMBUS YP,3y d g,ACCLAMATION,"59,5",S W KELLY,MR DEREK J WILLIS,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
5,RAINBOW SIGN YP,3y d g,ADAAY (IRE),"59,5",J BRYAN,MR M G H HEALD,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
6,LADY HOLLY,3y d d,SEPOY (AUS),"57,5",K O'NEILL,SP9 RACING CLUB,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
7,NANTOSUELTA (IRE),3y d d,KODIAC,"57,5",J MİTCHELL,"CROWD, NEW IMAGE CON",﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
8,TRIDEVI,3y d d,SEPOY (AUS),"57,5",J FAHY,SP9 RACING CLUB,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
9,PACO LOCO,3y d g,HEERAAT (IRE),"59,5",W CARSON,MR & MRS RJ MANNING,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
10,TAYANNA (Koşmaz),3y a d,SEPOY (AUS),"57,5",D MUSCUTT,MR W PROSSER,﻿Kempton Park Birleşik Krallık,2021-12-19,1,,,English,Sunday
1,GIAVELLOTTO (IRE),2y a e,MASTERCRAFTSMAN (IRE),58,D E HOGAN,LA TESA SPA,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
2,WILD CRUSADE,2y d e,DUBAWI (IRE),58,JAMES DOYLE,GODOLPHIN,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
3,NOVA LEGEND (IRE) DB,2y d e,GALILEO (IRE),58,R COAKLEY,MR BONIFACE HO KA KU,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
4,INDEPENDENT ACT (IRE) DB,2y d e,DUBAWI (IRE),"61,5",C HOWARTH,GODOLPHIN,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
5,MR CUDDIHY (IRE),2y a g,GLENEAGLES (IRE),58,S DONOHOE,MR STEFFEN NORRIS,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
6,HOFFMAN (IRE),2y a e,NEW BAY,58,D PROBERT,THE YİPPEES & PARTNE,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
7,MEDYAF KG,2y d e,SEA THE MOON (GER),58,J MİTCHELL,AL SHAQAB RACİNG,﻿Kempton Park Birleşik Krallık,2021-12-19,2,,,English,Sunday
