horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)80.500 TL,2.)32.200 TL,3.)16.100 TL,4.)8.050 TL,1.)13.886 TL,2.)5.555 TL,3.)2.777 TL,﻿İstanbul,2021-10-24,1,,,English,Sunday
1,YAŞAMA SEVİNCİ KG K GKR ÖG,4y a  a,WIN RIVER WIN (USA),"52,5 +1.50",H.ÇİZİK,ARSLAN AYBEK,﻿İstanbul,2021-10-24,1,,,English,Sunday
2,BREAK THE CHAIN DB SKG SK YP SGKR,3y a  e,INVINCIBLE SON (IRE),51 +2.00,N.AVCİ,GÜNSEN SOYUPAK,﻿İstanbul,2021-10-24,1,,,English,Sunday
3,YELLOW LEGEND DB,4y a  a,DR FONG (USA),"57,5",M.KAYİŞ AP,VOLKAN YOZGATLI,﻿İstanbul,2021-10-24,1,,,English,Sunday
4,WATASHI NO KISEKI KG K,3y d  d,KANEKO,"52,5",M.HAMEDİ,M.KEREM ALKAN,﻿İstanbul,2021-10-24,1,,,English,Sunday
5,MOGAAVO KG SK,3y d  d,WIENER WALZER (GER),"50,5 +2.00",MÜS.ÇELİK,SERDAR ZABUN,﻿İstanbul,2021-10-24,1,,,English,Sunday
6,I WANNA LEAVE KG DB SK,3y d  e,ENGLISH CHANNEL (USA),55 +0.50,G.KOCAKAYA,ALİ ERKAN YILMAZ,﻿İstanbul,2021-10-24,1,,,English,Sunday
7,BURAKŞAH KG SK,6y d  a,POWERSCOURT (GB),61,ÇETİN TAŞ AP,H.TARIK DİKENCİK,﻿İstanbul,2021-10-24,1,,,English,Sunday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-10-24,2,,,English,Sunday
1,MAGGY HAWK KG K,2y a  d,SIDNEY`S CANDY (USA),57,T.YILDIZ,ÖZGÜR DEMİR,﻿İstanbul,2021-10-24,2,,,English,Sunday
2,PRENSES KARŞIYAKA K DB,2y d  d,MENDIP (USA),57,İ.SOYAD,MEHMET ŞEVKİ TUNÇ,﻿İstanbul,2021-10-24,2,,,English,Sunday
3,EŞSİZ İNCİ YP,2y d  d,TOROK (IRE),57,MÜS.ÇELİK,CEM KAAN PARSAK,﻿İstanbul,2021-10-24,2,,,English,Sunday
4,QUEEN AYÇA SK,2y d  d,EL CORREDOR (USA),54,G.ÖZÇELİK AP,MURAT ÇİÇEK,﻿İstanbul,2021-10-24,2,,,English,Sunday
5,PELE AND DIDO KG K DB,2y k  d,WIENER WALZER (GER),57,A.ASLAN,GÜROL ULUDAĞ,﻿İstanbul,2021-10-24,2,,,English,Sunday
6,ALTO BELLA SKG SK,2y d  d,LION HEART (USA),57,S.BOYRAZ,TUNÇ CAVCAV,﻿İstanbul,2021-10-24,2,,,English,Sunday
7,SESENTA Y UNO KG K,2y d  d,SCARFACE,57,N.AVCİ,ERSİN YILDIZ,﻿İstanbul,2021-10-24,2,,,English,Sunday
8,FLAYING COOL K DB,2y d  d,KULOĞLU,54,Y.E.YÜKSEL AP,CEM YURDAKUL,﻿İstanbul,2021-10-24,2,,,English,Sunday
9,SOMETHINGCRAZY KG K,2y d  d,LION HEART (USA),57,H.ŞİMŞEK,TAMER KOLDAŞ,﻿İstanbul,2021-10-24,2,,,English,Sunday
10,MELENGİÇ KG K,2y d  d,BANKNOTE (GB),55,F.ARSLAN AP,AYDIN ÜSTÜNDAĞ,﻿İstanbul,2021-10-24,2,,,English,Sunday
1.)105.500 TL,2.)42.200 TL,3.)21.100 TL,4.)10.550 TL,1.)24.265 TL,2.)9.706 TL,3.)4.853 TL,﻿İstanbul,2021-10-24,3,,,English,Sunday
1,WINNER MAN KG DB SK,4y d  a,WIN RIVER WIN (USA),58,A.ÇELİK,CEM NARİN,﻿İstanbul,2021-10-24,3,,,English,Sunday
2,GANANDO SOLO KG SK,6y d  a,CHURCH PICTURES (GB),60,G.KOCAKAYA,H.ÇAĞATAY TURAKTEKİN,﻿İstanbul,2021-10-24,3,,,English,Sunday
3,UÇAN FİL KG DB SK,5y d  g,KANEKO,60,A.SÖZEN,M.LEVENT TOPSAKAL,﻿İstanbul,2021-10-24,3,,,English,Sunday
4,VICTORY IS OURS DB SK BB,8y a  a,VICTORY GALLOP (CAN),56 +0.70,M.ÇİÇEK,YILDIRIM GELGİN,﻿İstanbul,2021-10-24,3,,,English,Sunday
5,ALY WINS KG DB SK BB,5y d  a,WIN RIVER WIN (USA),58,H.ÇİZİK,YILDIRIM GELGİN,﻿İstanbul,2021-10-24,3,,,English,Sunday
6,KOCAVEZİR K,3y d  e,TOROK (IRE),"56,5 +0.10",S.BOYRAZ,BARIŞ GÖRGÜN,﻿İstanbul,2021-10-24,3,,,English,Sunday
7,GREEN SHADOW KG DB SK,4y a  a,NEARLY GREEN,58,G.YILDIZ,BEKİR BERK ÇEKTİR,﻿İstanbul,2021-10-24,3,,,English,Sunday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-10-24,4,,,English,Sunday
1,MADİYAN,3y d  d,BABA MEVLÜT,50 +2.00,M.HAMEDİ,ELİF KAYA,﻿İstanbul,2021-10-24,4,,,English,Sunday
2,PRENSES LİNA KG DB SK,3y a  d,HİSARBEY,"51,5 +1.50",GÖK.BEKTAŞ,ERGÜN FIRAT,﻿İstanbul,2021-10-24,4,,,English,Sunday
3,ŞAL KIZI KG K DB,3y a  d,KAYATUFAN,"55,5",C.PASO AP,LÜTFİ TURAN,﻿İstanbul,2021-10-24,4,,,English,Sunday
4,AYGÜNÖL KG SK,3y a  d,KAIZBERT (RU),"53,5 +2.00",T.YILDIZ,MEHMET ÇELİK,﻿İstanbul,2021-10-24,4,,,English,Sunday
5,ABERNALI KIZ KG K DB,3y a  d,BİTİRİMKARINCA,"56,5 +0.20",A.ÇELİK,METİN AYDOĞDİ,﻿İstanbul,2021-10-24,4,,,English,Sunday
6,AMANYÜREK KG DB,3y a  d,KAYAYÜREKLİ,"50,5 +2.00",M.M.BİLGİN,AHMET KAYA,﻿İstanbul,2021-10-24,4,,,English,Sunday
7,FISTIKCAN SKG SK,3y a  d,TURBO,51 +2.00,G.ÖZÇELİK AP,MUZAFFER CAN,﻿İstanbul,2021-10-24,4,,,English,Sunday
8,ŞİRİNHATUN DB,3y a  d,AYABAKAN,50 +2.00,H.YOLAÇICI AP,İSMET ARSLANCA,﻿İstanbul,2021-10-24,4,,,English,Sunday
9,MY LADY KG K,3y a  d,SARRAF,"51,5 +1.70",F.ARSLAN AP,GÖKHAN ÖZKAN,﻿İstanbul,2021-10-24,4,,,English,Sunday
10,SEMBOL TAY (Koşmaz),3y a  d,ÖZGÜNHAN,50,A.ASLAN,ERHAN AK,﻿İstanbul,2021-10-24,4,,,English,Sunday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)11.385 TL,2.)4.554 TL,3.)2.277 TL,﻿İstanbul,2021-10-24,5,,,English,Sunday
1,FARMER GIRL KG DB SK,4y a k,UÇANOĞLU,"50,5 +2.00",F.ARSLAN AP,SEYİTHAN ÇİFTÇİ,﻿İstanbul,2021-10-24,5,,,English,Sunday
2,KIZILVAZO KG K,4y a  a,MURATAĞA,52 +0.80,A.ASLAN,MEHMET ÖĞÜT,﻿İstanbul,2021-10-24,5,,,English,Sunday
3,KALEBARAJI KG,4y a  a,UFUKBİR,57,B.ÇIĞLA AP,EKREM AKDUMAN,﻿İstanbul,2021-10-24,5,,,English,Sunday
4,MALALA KG K,4y a k,UÇANOĞLU,53,M.HAMEDİ,TARIK AYDIN,﻿İstanbul,2021-10-24,5,,,English,Sunday
5,EDİTÖR KG,4y d  a,KURTEL,"57,5",F.YÜKSEL,KASIM TUMBUL,﻿İstanbul,2021-10-24,5,,,English,Sunday
6,ÖZGÜRKAFKAS DB SK YP,4y a  a,KAFKAS ŞAHI,57,A.İNCİ AP,ABDULLAH KAYA,﻿İstanbul,2021-10-24,5,,,English,Sunday
7,HÜR UÇAN KG,4y k  a,UÇANOĞLU,56,T.YILDIZ,ADNAN GELEN,﻿İstanbul,2021-10-24,5,,,English,Sunday
8,ATAÇHAN KG K,4y a  a,YİĞİT,57,O.AKEL AP,BİHTERCAN ATAÇ,﻿İstanbul,2021-10-24,5,,,English,Sunday
9,AĞDAŞLI SKG SK,4y k k,SARRAF,"51,5 +1.30",GÖK.BEKTAŞ,OKAN KOÇHİSARLI,﻿İstanbul,2021-10-24,5,,,English,Sunday
10,ATEŞİN KIZI KG K DB,4y k k,UÇANOĞLU,"60,5",S.BOYRAZ,İZZET DEMİR,﻿İstanbul,2021-10-24,5,,,English,Sunday
11,OLSAR DB SK,4y a k,ONURKAAN,51 +1.20,C.PASO AP,İLHAN GÜÇLÜ,﻿İstanbul,2021-10-24,5,,,English,Sunday
12,KONDUBEYİ KG K,4y k  a,ZİGANA,51 +2.00,M.M.BİLGİN,KASIM TUMBUL,﻿İstanbul,2021-10-24,5,,,English,Sunday
13,BERENGE KG DB SK,4y k  a,SARUHANAĞA,50 +1.60,M.AKDAĞ AP,AYDIN ÜSTÜNDAĞ,﻿İstanbul,2021-10-24,5,,,English,Sunday
14,BEŞKAZALI KG,4y k  a,ALTAHA,60,G.ÖZÇELİK AP,MURAT SÖNMEZ,﻿İstanbul,2021-10-24,5,,,English,Sunday
15,TÜRKSOYLU KG,4y d  a,KURTEL,52 +2.00,D.KAYA AP,MEHMET TANSU ODACIOĞLU,﻿İstanbul,2021-10-24,5,,,English,Sunday
16,TAYLARIN GÜZELİ SK GKR,4y k k,ALTAHA,50 +2.00,H.YOLAÇICI AP,MURAT ÖZENÇ,﻿İstanbul,2021-10-24,5,,,English,Sunday
1.)720.000 TL,2.)288.000 TL,3.)144.000 TL,4.)72.000 TL,1.)207.000 TL,2.)82.800 TL,3.)41.400 TL,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
1,SİGOŞ KG DB SK,2y d  e,TORUK MACTO (IRE),57,G.KOCAKAYA,ONUR DİLBAZ,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
2,FINAL DANCE DB,2y d  e,DECLARATION OF WAR (USA),57,H.KARATAŞ,NİMET ARİF KURTEL,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
3,BOLD SEA ROVER SKG SK,2y d  e,TOROK (IRE),57,A.SÖZEN,AYŞEGÜL KURTEL,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
4,KARAKRALİÇE KG SK,2y d  d,SMART ROBIN (JPN),55,MÜS.ÇELİK,MURAT SARRAÇ,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
5,REACH OF VICTORY KG,2y d  e,LUXOR,57,N.AVCİ,AYŞEGÜL KURTEL,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
6,DİSPERGATÖR SK,2y k  e,GENERAL QUARTERS (USA),57,B.KURDU,ERKAN GÜRÇAĞAN,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
7,DENSO KG DB SK,2y d  e,TOROK (IRE),57,H.ÇİZİK,KAZIM YARAREL,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
8,POLPOO KG SK,2y d  e,TOROK (IRE),57,T.YILDIZ,ZEKİ KILIÇ,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
9,DEDE SABRİ KG K DB,2y d  e,VICTORY GALLOP (CAN),57,A.ÇELİK,SABRİ AKSU,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
10,WIN MY SON KG SK,2y d  e,WIN RIVER WIN (USA),57,G.ÖZÇELİK AP,BARIŞ KARAGÖZ,﻿İstanbul,2021-10-24,6,,Çim,English,Sunday
1.)126.000 TL,2.)50.400 TL,3.)25.200 TL,4.)12.600 TL,1.)28.980 TL,2.)11.592 TL,3.)5.796 TL,﻿İstanbul,2021-10-24,7,,,English,Sunday
1,EGREGIOUS ROCK,3y d  e,LUXOR,59,G.KOCAKAYA,YAMAN ZİNGAL,﻿İstanbul,2021-10-24,7,,,English,Sunday
2,ICE BREAKER K DB,3y d  e,NATIVE KHAN (FR),59,A.ÇELİK,V.İBRAHİM ARACI,﻿İstanbul,2021-10-24,7,,,English,Sunday
3,SPECIAL ONE SK BB,3y a  d,KANEKO,57,T.YILDIZ,AHMET KILIÇ,﻿İstanbul,2021-10-24,7,,,English,Sunday
4,MAMBA FOREVER KG SK,3y d  e,LUXOR,58,H.KARATAŞ,LALE M. ATMAN,﻿İstanbul,2021-10-24,7,,,English,Sunday
5,VECTOR KG K DB,3y d  e,VICTORY GALLOP (CAN),60,H.ÇİZİK,MUHARREM CAN,﻿İstanbul,2021-10-24,7,,,English,Sunday
6,CHAOTIC SK,3y d  d,AZARAKS,57,MÜS.ÇELİK,ADİL MERT KAYA,﻿İstanbul,2021-10-24,7,,,English,Sunday
7,YILDIZ TOZU KG DB,3y a  e,WIENER WALZER (GER),61,A.SÖZEN,MAZLUM KAYACIK,﻿İstanbul,2021-10-24,7,,,English,Sunday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-10-24,8,,,English,Sunday
1,SANTORINI DB SK YP,2y a  d,TALIP HAN (IRE),60,A.ÇELİK,İSMAİL HADİOĞLU,﻿İstanbul,2021-10-24,8,,,English,Sunday
2,PELIGROSA SK,2y d  d,YILDIRIMBEY,57,H.ÇİZİK,BERKAN AKÇAM,﻿İstanbul,2021-10-24,8,,,English,Sunday
3,ANOTHER LOVE KG SK,2y a  d,EL CORREDOR (USA),57,H.KARATAŞ,GÜNSEN SOYUPAK,﻿İstanbul,2021-10-24,8,,,English,Sunday
4,SCARLET SK,2y d  d,EL CORREDOR (USA),57,G.YILDIZ,ORHAN KARAMAN,﻿İstanbul,2021-10-24,8,,,English,Sunday
5,NEW MELBOURNE KG K DB,2y d  d,KANEKO,57,M.HAMEDİ,M.KEREM ALKAN,﻿İstanbul,2021-10-24,8,,,English,Sunday
6,ZEYTİNGÖZLÜM SK BB,2y d  d,VICTORY GALLOP (CAN),57,G.KOCAKAYA,NECATİ DEMİRKOL,﻿İstanbul,2021-10-24,8,,,English,Sunday
7,GOLD MADAL KG K GKR,2y a  d,APPROVE (IRE),57 +0.70,D.YILDIZ,MUHİTTİN ACAR,﻿İstanbul,2021-10-24,8,,,English,Sunday
8,QUEEN EXPECTO,2y d  d,KING OF TRAKYA,55 +1.50,T.KERESTECİ AP,ÜMİT NAZ GÜMÜŞEL,﻿İstanbul,2021-10-24,8,,,English,Sunday
9,ŞİRA  KG DB SK,2y d  d,ROCKMASTER (IRE),57,A.SÖZEN,MEHMET TAHİR AKSOY,﻿İstanbul,2021-10-24,8,,,English,Sunday
10,GIANT LEAP KG K,2y d  d,KING DAVID (USA),57,H.ŞİMŞEK,TAMER KOLDAŞ,﻿İstanbul,2021-10-24,8,,,English,Sunday
11,OVER FLOWING KG K DB GKR,2y d  d,LILBOURNE LAD (IRE),57,AH.ARSLAN,DURAN KOÇAK,﻿İstanbul,2021-10-24,8,,,English,Sunday
1,SÜERDEM KG,6y k  a,BERKOŞ,60,T.YILDIZ,TALAT ÜSTÜNER,﻿İstanbul,2021-10-24,9,,,English,Sunday
2,KARAGÜL BEYİ KG DB SK GKR,6y a  a,ALTAHA,55,G.ÖZÇELİK AP,MUSTAFA KARAGÜL,﻿İstanbul,2021-10-24,9,,,English,Sunday
3,BABA ÖZESER KG DB,4y k  a,SONPERDE,61,O.ÖZTÜRK,MEHMET HÜZMEN,﻿İstanbul,2021-10-24,9,,,English,Sunday
4,BARUTHAN KG,4y a  a,ÖZGÜNHAN,58,N.AVCİ,ASKERİ CANPOLAT,﻿İstanbul,2021-10-24,9,,,English,Sunday
5,ŞEHLEVENT KG DB,8y a  a,UFUKBİR,57,M.ÇİÇEK,HASAN DİLBER,﻿İstanbul,2021-10-24,9,,,English,Sunday
6,YEŞİLGÖZLÜIRMAK SK,5y k k,BERKSOY,55,M.M.BİLGİN,KEMAL AKTAŞ,﻿İstanbul,2021-10-24,9,,,English,Sunday
7,ÖZGÜRHAN KG DB SK,4y d  a,BATUKAN,56 +0.30,H.ÇİZİK,Ö.FARUK GİRGİN,﻿İstanbul,2021-10-24,9,,,English,Sunday
8,ŞAHİNSEMİH KG SK,6y d  a,DEMİRKAZIK,57,H.ŞİMŞEK,MAHMUD NADİROĞLU,﻿İstanbul,2021-10-24,9,,,English,Sunday
9,SPARTAKÜS SK,5y a  a,UÇANBEY,58,M.KAYİŞ AP,M.ALİ ÖZKAN,﻿İstanbul,2021-10-24,9,,,English,Sunday
10,SARRAFŞAH KG K,5y d  a,SARRAF,57,M.HAMEDİ,M.ERDİNÇ DÜZARAT,﻿İstanbul,2021-10-24,9,,,English,Sunday
11,SÖĞÜTLÜ KG DB,4y k k,TAMERİNOĞLU,51 +1.50,B.ÇIĞLA AP,AHMET AYDOĞDİ,﻿İstanbul,2021-10-24,9,,,English,Sunday
12,NEDRET KG SK,4y a k,BERKSOY,53 +0.50,A.ASLAN,MÜSLÜM TEKİNALP,﻿İstanbul,2021-10-24,9,,,English,Sunday
13,HAKKAK KG,6y a  a,KARAKEMAL,54 +2.00,T.KERESTECİ AP,FERHAT YAVAŞ,﻿İstanbul,2021-10-24,9,,,English,Sunday
14,ŞANSLI KAFKAS KG DB,6y a  a,KAFKAS ŞAHI,61,D.KAYA AP,CEMİL TANER,﻿İstanbul,2021-10-24,9,,,English,Sunday
15,DANIŞMAN KG K,5y k  a,MURATAĞA,53 +0.20,C.PASO AP,ERSOY GERSMAN,﻿İstanbul,2021-10-24,9,,,English,Sunday
16,GÜLDÜRGÜLDÜR KG SK GKR,7y a  a,KAIZBERT (RU),53 +0.20,H.YOLAÇICI AP,MUNİR GÖKÇE,﻿İstanbul,2021-10-24,9,,,English,Sunday
17,ŞENYÜCE KG K DB GKR,4y d k,BAYHAN,58,D.YILDIZ,NECATİ POSTALCI,﻿İstanbul,2021-10-24,9,,,English,Sunday
18,HİTİT BEY,4y k  a,TAMERİNOĞLU,51 +1.10,C.ALTUN AP,ALİ DOBAK,﻿İstanbul,2021-10-24,9,,,English,Sunday
