horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
1,MİRAY MİRAY DB SKG SK,3y a  d,BUENOS AIRES,52 +0.20,S.ALTAY AP,İBRAHİM TULGARER,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
2,THE PERFECT RIVER KG K,3y d  e,CORINTHIAN (USA),58 +0.20,A.ÇANKAYA AP,ALİ ŞEKER,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
3,SECRET SOUL KG K,3y d  e,FROM HEAVEN (USA),58,N.ALTIN,AHMET KORKMAZ,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
4,ICEMAN SK,3y a  g,THREE VALLEYS (USA),56,E.AKKILIÇ AP,KADRİ FELHAN,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
5,BABA BEDO DB SKG SK,3y d  e,VICTORY GALLOP (CAN),56 +0.60,İ.KATAR AP,EYYÜP ÇİZİK,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
6,FU HAO ASIA KG K,3y a  d,GENERAL QUARTERS (USA),52 +0.50,M.ŞAKİR AP,MAHMUT KARAOĞLAN,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
7,CAN NİLAY KG DB,3y d  d,YES OF AFRIKA,56,H.İ.AKKAYA,MUSTAFA BİRDAL,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
8,EMİLLİA KG K,3y d  d,WILLISTON,54 +1.60,M.E.DOĞAN AP,RAMAZAN SOYAN,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
9,CHARMING ROSE KG SK,3y d  d,INVINCIBLE SON (IRE),56,İ.AKYAVUZ,ETHEM KAPLAN,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
10,NİL YELİ KG DB,3y d  d,SCARFACE,53 +2.00,Y.ÇELİKBAŞ AP,SALİH ÇİZİK,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
11,GIANT LEAP SK,3y d  d,KING DAVID (USA),54 +1.70,F.FELHAN AP,KADRİ FELHAN,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
12,ASİLMATRA KG K DB,3y d  d,MEHMET BORA,56 +0.20,B.BEKTAŞ,ALİ AKDEMİR,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
13,ÇAKIROĞLU KG DB SK,3y d  e,VICTORY GALLOP (CAN),58 +0.30,MAHSUN TURAN,İBRAHİM HALİL YILDIZSOY,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
14,COLD BLOODED KG K,3y a  e,GENERAL QUARTERS (USA),54 +2.00,F.ÇETİNBAŞ AP,KEMAL ÇİZİK,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
15,UP DOWN KG SK,3y k  e,NATIVE KHAN (FR),58,F.YARDIMCI,SALİH KAYA,﻿Şanlıurfa,2022-04-25,1,,Kum,English,Monday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Şanlıurfa,2022-04-25,2,,Kum,English,Monday
1,SARARHAN KG,5y a  a,ÖZGÜNHAN,"59,5",S.ALTAY,BERRİN DOĞAN,﻿Şanlıurfa,2022-04-25,2,,Kum,English,Monday
2,BOZTEPEBEYİ KG,9y a  a,GOBAKBEY,"57,5",M.IŞIK,YAKUP KAYA,﻿Şanlıurfa,2022-04-25,2,,Kum,English,Monday
3,BÜYÜK BEREN KG DB,10y a  a,ŞENTAY,"57,5",F.FELHAN,MEHMET DOĞAN,﻿Şanlıurfa,2022-04-25,2,,Kum,English,Monday
4,GEDİZKAYA SKG SK,8y k  a,BAŞBAY,"56,5",F.ÇETİNBAŞ,KADRİYE KAYA,﻿Şanlıurfa,2022-04-25,2,,Kum,English,Monday
