horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)25.875 TL,2.)10.350 TL,3.)5.175 TL,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
1,NAZDROVYA KG SK,2y d  d,SCARFACE,55,VEDAT ABİŞ,ATAHAN BULDUK,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
2,AZMİN ZAFERİ SK,2y d  e,MAXIMUS DREAM,57,G.KOCAKAYA,SERBAY GÜL,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
3,CATANZARO KG DB SK,2y a  e,GRAYSTORM,57,A.ÇELİK,MUSTAFA ÖZYAZICI,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
4,UMUTBEY SK,2y d  e,BUSHRANGER (IRE),57 +0.10,M.AKYAVUZ,MERT ALİ KARABULUT,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
5,SUN DAWNING KG DB SK,2y d  d,ROCKMASTER (IRE),51 +2.00,SER.YILDIZ AP,İBRAHİM TULGARER,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
6,SİVEREKLİCAN SKG SK,2y d  e,KIRDEMİRKIR,54 +1.30,A.AKDEMİR AP,ALİ GÖZKEMAL,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
7,KALGAYHAN DB SKG SK,2y d  e,RODOPLU,57 +0.10,A.KAÇMAZ,ŞEVKİ ONUR ÖZ,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
8,DEJNIK GÖLÜ KG SK,2y d  d,KIRDEMİRKIR,51 +0.90,M.N.SUNKAR AP,MURAT YILDIZ,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
9,RÜZGAR AHMET K,2y d  e,SMART ROBIN (JPN),57,E.SİNCAN,KAAN BOZKIRLI,﻿Ankara,2022-08-11,1,,Çim,English,Thursday
