horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)240.000 TL,2.)96.000 TL,3.)48.000 TL,4.)24.000 TL,1.)55.200 TL,2.)22.080 TL,3.)11.040 TL,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
1,EXCITED GIRL DB SK,3y d  d,HAKEEM (USA),58 +0.20,E.ÇANKAYA,ENGİN YÜZÜNCÜOĞLU,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
2,TEMPTRESS SKG SK,3y a  d,ENGLISH CHANNEL (USA),56 +0.10,A.SÖZEN,Y.BERKEHAN KELEŞ,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
3,ROYAL HERO DB SK,3y k  e,KANEKO,58,A.KURŞUN,SANEM KAHRAMAN,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
4,AGNODİS DB SK,3y a  d,VICTORY GALLOP (CAN),56 +0.20,MÜS.ÇELİK,GİZEM ÇAKMAKOĞLU,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
5,MY CHARLIE KG K DB,3y k  e,MYBOYCHARLIE (IRE),60,H.ÇİZİK,HALİL TEKİN,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
6,SATIG DB SKG SK,3y d  e,AUTHORIZED (IRE),60,S.BOYRAZ,AHMET CEMİL BURHANLIOĞLU,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
7,DERKO KG DB SK,3y d  e,LION HEART (USA),58 +0.10,F.ÇETİNBAŞ AP,BAHAR BAŞ,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
8,DARK DEVIL DB SK,3y d  e,DAREDEVIL (USA),56,HAK.YILDIZ,BAHAR BAŞ,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
9,PAYTAK KG K DB,3y d  d,HAKEEM (USA),56,N.DEMİR,MEHMET KAYMAÇ,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
10,MASTER DEGREE KG DB SK,3y d  d,CRIMEAN TATAR,54 +0.30,İ.GÖÇER,ABDULLAH AKKUŞ,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
11,AYAN ZADE SK,3y d  e,BANKNOTE (GB),56 +0.10,V.DEMİR,METİN GÜNDAY,﻿Ankara,2024-09-19,1,,Çim,English,Thursday
1.)186.500 TL,2.)74.600 TL,3.)37.300 TL,4.)18.650 TL,1.)32.171 TL,2.)12.869 TL,3.)6.434 TL,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
1,ONARBEY KG,7y k  a,ARASLI,59,A.SÖZEN,TARKAN H. ONAR,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
2,AVCIM KG K,4y k  a,JOKER,55,N.DEMİR,MEHMET AVCI,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
3,SABIR ÇİÇEĞİ KG SK,5y a k,ÖZGÜNHAN,54 +0.30,VEDAT ABİŞ,SAMİ DOĞAN,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
4,EFKARLIEFE DB SKG SK,8y d  a,SONALP,61,H.ÇİZİK,KADİR İPEK,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
5,BEYAZ ADAM DB SKG SK,9y a  a,GOBAKBEY,56 +2.00,K.DEMİREL AP,SELİM ÖZEKİCİ,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
6,DORUĞUN AYAZI KG DB,5y k  a,TURBO,53 +0.80,F.S.M.SANSAR AP,HAKAN KANDİL,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
7,NAZLI MELTEM KG,5y d k,ATEŞTOPU,55 +1.50,İSM.YILDIRIM AP,FAHRİYE ARSLAN,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
8,SOYSALAN K DB,5y k  a,ERTÜRK,56 +1.40,E.ÇANKAYA,ÖMER POLAT,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
9,SIZIRLI YİĞİT KG K,4y a  a,HIZLITAY,58,M.KESKİN,AHMET KILIÇCIOĞLU,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
10,AKKOR ATEŞ KG K GKR,4y a  a,ATEŞTOPU,60,V.DEMİR,BAKİ BAKIR BOYRAZ,﻿Ankara,2024-09-19,2,,Kum,English,Thursday
1.)280.000 TL,2.)112.000 TL,3.)56.000 TL,4.)28.000 TL,1.)48.300 TL,2.)19.320 TL,3.)9.660 TL,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
1,UMUTBEY SK,4y d  a,BUSHRANGER (IRE),56 +0.70,İSM.YILDIRIM AP,OKAN MALGİL,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
2,FINALE DUTY KG DB SK,4y d k,DUTYFREE,58,M.KESKİN,AKIN ÖZTÜRK,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
3,ATERNITAS KG DB SK,3y d  e,AGRESIVO (USA),"56,5",M.BAYIR,MURAT KARA,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
4,VICTORY WEAPON SK,5y a  g,VICTORY GALLOP (CAN),54 +1.00,M.N.SUNKAR AP,ANNA KÖSEALİ,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
5,NEUROSURGEON SK,6y a  a,CARDINAL PIONEER,57 +0.20,F.ÇETİNBAŞ AP,ERHUN ETİ,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
6,BOLD JOSEPH DB SKG SK,3y d  e,MYBOYCHARLIE (IRE),"56,5",VEDAT ABİŞ,ERDEM BEKMEZCİ,﻿Ankara,2024-09-19,3,,Çim,English,Thursday
1.)240.000 TL,2.)96.000 TL,3.)48.000 TL,4.)24.000 TL,1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
1,RAİNY SİOL KG SK,2y d  e,BODEMEISTER (USA),57,S.BOYRAZ,CEM KAAN PARSAK,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
2,SMART CLEM KG DB SK,2y d  e,PAPA CLEM (USA),57 +0.40,E.ÇANKAYA,HÜSEYİN UÇAR,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
3,EARLY BURNING K,2y d  e,PAPA CLEM (USA),57,MÜS.ÇELİK,ALİ UÇAK,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
4,DOUBLE HEART DB SK,2y d  e,TOROK (IRE),57,VEDAT ABİŞ,REMZİ AYYILDIZ,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
5,CATALYST K,2y a  e,APPROVE (IRE),57,G.KOCAKAYA,İSA YÜKSEL,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
6,SEMİHAM SK,2y d  d,KLUGER (JPN),55,E.ÇİZİK,F.DİLEK GÜL,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
7,NORTHERN SHOT KG K,2y a  e,TRAPPE SHOT (USA),57,M.A.SOLMAZ,BİRSEN NUR ÜNLÜ YİĞİT,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
8,VICTORY FLOWER DB SKG SK,2y a  d,BALLIKAYA,55,N.DEMİR,MİTHAT KATI,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
9,CHAO BEBE,2y d  d,AGRESIVO (USA),54 +2.00,F.ÇETİNBAŞ AP,H.VOLKAN YILMAZ,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
10,WOLFY SKG SK,2y d  e,BODEMEISTER (USA),57 +0.20,A.KURŞUN,HALUK CANÇEKER,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
11,CUTHA KG DB SK,2y d  e,VICTOIRE PISA (JPN),53 +0.20,F.S.M.SANSAR AP,HULUSİ ÇİL,﻿Ankara,2024-09-19,4,,Kum,English,Thursday
