horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
1,ŞEVAL OĞLU SKG SK,4y k  a,LİDERTAY,56,N.ALTIN,HÜSEYİN ATAKAYA,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
2,UÇAN DİLBER KG DB SK,4y a  a,ATİKBEY,55 +0.90,F.ÇETİNBAŞ AP,MAHMUT KARAOĞLAN,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
3,MUSTİCAN KG SK,4y k  a,SON MARTI,55 +1.00,M.E.DOĞAN AP,ÖMER YARDIMCI,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
4,YUNUSŞAH KG SK,4y d  a,YAKUPBEY,60,Y.CENGİZ AP,AHMET KORKMAZ,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
5,MIZRAKLIHAN KG SK GKR,4y k  a,BOLKAR,50 +2.00,C.A.MAYDA AP,CEVHER CANLIKA,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
6,AKIBET KG DB SK,4y a  a,ESKİŞEHİRLİ,57,A.ÇANKAYA AP,ÖMER ARSLAN,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
7,TUMBUL UÇARLIM KG DB SK,4y a  a,UÇARLIM,50 +1.50,C.TEPE,MUZAFER BAKİ,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
8,AŞKAR DEVZADE KG K,4y k  a,BERKSOY,56,İ.KATAR AP,HALİL ARTUN,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
9,DUAYENOĞLU KG K DB,4y a  a,UÇANOĞLU,51 +0.40,A.H.BAYAR AP,MEHMET YILDIZ,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
10,MÜLAYİM KG DB SK,4y k k,KAIZBERT (RU),"53,5",M.ŞAKİR AP,ŞEMSETTİN TOYDEMİR,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
11,ÇAĞATAYHAN SKG SK,4y k  a,HİSARBEY,"50,5 +1.40",B.SARIDAL AP,MURAT YAYIK,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
12,RODİ BABA KG DB SK,4y a  a,YILMAZER,50 +2.00,UMUT DEMİR AP,SELİM DEMİRKAPU,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
13,NİTROJEN DB SKG SK,4y k k,TURBO,"53,5 +2.00",M.A.AKTÜRK,BAĞNU EĞİLLİ,﻿Diyarbakır,2022-06-05,1,,Kum,English,Sunday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
1,ERTÜRKER DB,5y k  a,TURBO,54 +2.00,M.E.DOĞAN AP,HÜSEYİN DİLBER,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
2,ATİKKIRAN DB,5y a  a,ATİKBEY,57,Y.CENGİZ AP,MEHMET YILDIZ,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
3,SON MAHSÜL K DB,5y k  a,DARBE,"56,5 +0.50",M.IŞIK AP,ELİF KAYA,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
4,TASARIMCI KG,7y k  a,TURBO,54 +2.00,F.ÇETİNBAŞ AP,REŞAT ARSLAN,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
5,KEŞTEBATA DB SKG SK,6y a  a,ATİKBEY,57 +2.00,V.KIZMAZ,ABDULBAKİ ÖZKAN,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
6,IŞITAN KG SK,5y a  a,ORÇUN,60 +0.30,A.ÇANKAYA AP,AZİZ ALTIN,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
7,BERTİFIRTINASI KG DB SK,4y k  a,BERKSOY,"55,5 +0.40",İ.KATAR AP,SELİM DEMİRKAPU,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
8,KÖY KG SK,4y a k,BERKSOY,52 +0.50,M.ŞAKİR AP,VEYSEL KELEŞABDİOĞLU,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
9,LEYLANUR KG K DB,6y a k,KIRIMHAN,58,Y.ÇELİKBAŞ AP,ABDULLAH TEKİNALP,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
10,TUMBUL ŞİMŞEK KG,7y k  a,ŞİMŞEĞİNOĞLU,"59,5",UMUT DEMİR AP,ABDULLAH POLAT,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
11,NESLİNUR,4y a k,ORÇUN,51 +1.60,C.A.MAYDA AP,MEHMET DEMİRKAPI,﻿Diyarbakır,2022-06-05,2,,Kum,English,Sunday
