horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,BLUE ARTEMIS,3y d d,SHOWCASING,"59,5",D MUSCUTT,FRED ARCHER RACİNG -,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
2,CHILLSEA (USA),3y a d,MSHAWISH (USA),61,T MARQUAND,BEDSON INVESTMENTS L,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
3,MR FUSTIC (IRE),3y d g,EPAULETTE (AUS),60,D E HOGAN,"DAVE TONGE, STEPH CO",﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
4,AGENT OF FORTUNE YP,6y a k,KHELEYF (USA),"59,5",MİCHAEL BERESFORD,MR J BUTLER,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
5,SURREY PRINCESS K,3y d d,KINGMAN,59,T WHELAN,SURREY RACİNG (SPR),﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
6,FITZROVIA KG,6y a g,POET'S VOICE,"60,5",D PROBERT,CLARISSA CASDAGALI &,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
7,CHEAT (IRE),4y k g,GUTAIFAN (IRE),62,R HORNBY,SIMON & CHRISTINE PR,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
8,JOLI'S LEGACY (IRE),3y d d,ELZAAM (AUS),55,W COX,JOLİ RACİNG,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
9,ASK THE WIND (IRE) YP,3y a d,ZOFFANY (IRE),58,H DOYLE,MR A W CARROLL,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
10,MABO KG,6y k g,AUSSIE RULES (USA),62,J WATSON,PAUL & ANN DE WECK,﻿Kempton Park Birleşik Krallık,2021-11-01,1,,,English,Monday
1,MISS MARBLE,3y d d,IFFRAAJ,"60,5",S DE SOUSA,SHEİKH HAMED DALMOOK,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
2,WARM SMILE,3y a d,NEW APPROACH (IRE),"57,5",H CROUCH,GODOLPHİN,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
3,SEA SPEEDWELL,3y a d,SEA THE STARS (IRE),"57,5",T MARQUAND,SUNDERLAND HOLDİNG I,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
4,OPTICALITY,3y d d,COACH HOUSE (IRE),"57,5",ELLİE MACKENZİE,MR PAUL SİMMONS,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
5,TEARDROP ROCK,3y d d,FASTNET ROCK (AUS),"57,5",R HAVLİN,SHEİKH JUMA DALMOOK,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
6,ETERNAL LIGHT (IRE),3y a d,NEW APPROACH (IRE),"57,5",C FALLON,QATAR RACİNG LİMİTED,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
7,ALLOWED,3y d d,AL KAZEEM,"57,5",R HORNBY,MRS DOREEN M SWİNBUR,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
8,L'ENCLUME,3y a d,GLENEAGLES (IRE),"57,5",DAVİD EGAN,MR & MRS G MİDDLEBRO,﻿Kempton Park Birleşik Krallık,2021-11-01,2,,,English,Monday
