horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)390.000 TL,2.)156.000 TL,3.)78.000 TL,4.)39.000 TL,1.)93.600 TL,2.)37.440 TL,3.)18.720 TL,﻿Adana,2025-01-18,1,,Kum,English,Saturday
1,KOSAVALI YİĞİT KG SK,4y a  a,HABERKAN,60,H.ÇİZİK,ERKUT ŞAHİN,﻿Adana,2025-01-18,1,,Kum,English,Saturday
2,MOTOR KG SK,4y k  a,KARAÜZÜM,55,F.S.M.SANSAR AP,MEHMET KILINÇ,﻿Adana,2025-01-18,1,,Kum,English,Saturday
3,EGELİ EFE KG SK SGKR,4y a  a,YAKUPBEY,60,E.ÇANKAYA,SİNAN SADIK BİÇER,﻿Adana,2025-01-18,1,,Kum,English,Saturday
4,SEÇKİN DB SK,4y k  a,BUZKAYA,55 +0.10,M.N.SUNKAR AP,AHMET BABACAN,﻿Adana,2025-01-18,1,,Kum,English,Saturday
5,ÖZGÜR ADAM KG K DB,4y a  a,ORÇUN,58,V.DEMİR,MEHMET YAŞARTEKİN,﻿Adana,2025-01-18,1,,Kum,English,Saturday
6,BLACK EQUESTRIAN KG,4y k  a,KOŞANEFE,54,M.ALİ AKGÖBEK AP,ŞEREF ATLI,﻿Adana,2025-01-18,1,,Kum,English,Saturday
7,KARA OĞUL KG DB SK,4y d  a,BABA MEVLÜT,58,N.DEMİR,RAMAZAN KAYA,﻿Adana,2025-01-18,1,,Kum,English,Saturday
8,BENGÜZADE DB SK (Koşmaz),4y k k,TAMERİNOĞLU,52,D.KONUK AP,HALİL KAYA,﻿Adana,2025-01-18,1,,Kum,English,Saturday
1.)350.000 TL,2.)140.000 TL,3.)70.000 TL,4.)35.000 TL,1.)63.000 TL,2.)25.200 TL,3.)12.600 TL,﻿Adana,2025-01-18,2,,Kum,English,Saturday
1,ATEŞİM KG DB SK,6y k k,BALIKHAN,57,E.ÇANKAYA,ZÜLFİKAR HATUNOĞLU,﻿Adana,2025-01-18,2,,Kum,English,Saturday
2,HEREKLİ KG K DB,6y a k,KAIZBERT (RU),54 +0.60,M.N.SUNKAR AP,M.KEMAL DEKELİ,﻿Adana,2025-01-18,2,,Kum,English,Saturday
3,YENERSULTAN KG SK,8y a k,KAIZBERT (RU),59,M.AKYAVUZ,SONGÜL TEKİNALP,﻿Adana,2025-01-18,2,,Kum,English,Saturday
4,IRMAK SU KG DB SK GKR,5y k k,SARRAF,54 +0.80,F.S.M.SANSAR AP,H.BASRİ TÜMÖZ,﻿Adana,2025-01-18,2,,Kum,English,Saturday
5,DAĞ YOLU KG SK,4y k k,MADRABAZ,"53,5 +0.80",M.KIYAK AP,BEŞİR KAYA,﻿Adana,2025-01-18,2,,Kum,English,Saturday
6,GÖKÇEKURT KG SK (Koşmaz),5y d k,KURTEL,53,M.ALİ AKGÖBEK AP,BEŞİR KAYA,﻿Adana,2025-01-18,2,,Kum,English,Saturday
7,PAMUKÇU K DB (Koşmaz),5y d k,GÜRGÖKÇE,57,F.R.BEBEK,BEŞİR KAYA,﻿Adana,2025-01-18,2,,Kum,English,Saturday
1.)450.000 TL,2.)180.000 TL,3.)90.000 TL,4.)45.000 TL,1.)81.000 TL,2.)32.400 TL,3.)16.200 TL,﻿Adana,2025-01-18,3,,Kum,English,Saturday
1,MÖSYÖ GÖKSU SK,4y d  a,WIN RIVER WIN (USA),59,M.S.ÇELİK,DAVUT CAN GÖKSU,﻿Adana,2025-01-18,3,,Kum,English,Saturday
2,DREAM OF HONOUR DB SKG SK,5y d  a,WIENER WALZER (GER),61,E.AKKILIÇ AP,SELAMİ AKKILIÇ,﻿Adana,2025-01-18,3,,Kum,English,Saturday
3,ŞERDİL K,4y d  a,ABJAR ACADEMY,"61,5",M.AKYAVUZ,F.SEDAT DAĞYUDAN,﻿Adana,2025-01-18,3,,Kum,English,Saturday
4,TRAINER FATHER KG DB SK,4y d  a,OUT OF CONTROL,"52,5 +0.80",M.ALİ AKGÖBEK AP,HACİRE KAYA,﻿Adana,2025-01-18,3,,Kum,English,Saturday
5,ÇAĞANIM DB SK,4y d  a,LION HEART (USA),59,E.SİNCAN,ALİ YAVUZ,﻿Adana,2025-01-18,3,,Kum,English,Saturday
