horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Antalya,2022-03-25,1,,Kum,English,Friday
1,KARA ESKİ KG K,4y k  a,KARA YAĞIZ,55 +0.80,H.ÇİZİK,İBRAHİM HAKKI BOYRAZ,﻿Antalya,2022-03-25,1,,Kum,English,Friday
2,TUNÇDAĞ KG DB SK,4y d  a,ÖZDURAN,58,M.AKYAVUZ,İBRAHİM HAKKI BOYRAZ,﻿Antalya,2022-03-25,1,,Kum,English,Friday
3,KARDEŞ KAYA KG,4y k  a,ALPAK,58,MAHMUT TURAN,EMİNE KAYA,﻿Antalya,2022-03-25,1,,Kum,English,Friday
4,YAVUZ REİS DB,4y d  a,BABA MEVLÜT,54 +1.80,D.YILDIZ,ULAŞ YILDIZ,﻿Antalya,2022-03-25,1,,Kum,English,Friday
5,İLK KURŞUN KG DB,4y d  a,KURTEL,51 +2.00,L.TAPTIK AP,BEŞİR KAYA,﻿Antalya,2022-03-25,1,,Kum,English,Friday
6,OĞLUM HASAN KG K DB,4y a  a,KAYATUFAN,55,HAKAN YILDIZ,BEŞİR KAYA,﻿Antalya,2022-03-25,1,,Kum,English,Friday
7,AKDENİZ,4y a  a,GÖKTUNA,55 +1.70,İ.H.KETME,ULAŞ YILDIZ,﻿Antalya,2022-03-25,1,,Kum,English,Friday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-03-25,2,,,English,Friday
1,AYSEVER KG DB,4y a  a,UFUKBİR,58,F.R.BEBEK,ŞEHABETTİN DOYAN,﻿Antalya,2022-03-25,2,,,English,Friday
2,TATLIM TATLIM KG SK,4y k k,CANGIL,56,N.DEMİR AP,FATMA NURAY ALTINSOY KAYA,﻿Antalya,2022-03-25,2,,,English,Friday
3,SARUHANBEY KG SK SGKR,4y a  a,SARUHANAĞA,56 +2.00,A.ŞAŞMAZ AP,AYDIN ÜSTÜNDAĞ,﻿Antalya,2022-03-25,2,,,English,Friday
4,SEKRETERYA KG DB SK,4y a k,UÇARCAN,55,H.YOLAÇICI AP,M.EMİN ALTUNDAĞ,﻿Antalya,2022-03-25,2,,,English,Friday
5,BOZTUNA DB,4y d  a,YAMANER,54,K.YILMAZ AP,TEKİN BİRİCİK,﻿Antalya,2022-03-25,2,,,English,Friday
6,AKKUŞ KIZI SKG SK,4y a k,ZENGİNOĞLU,52,C.ALTUN AP,GÖKAY E. KARAÇALTI,﻿Antalya,2022-03-25,2,,,English,Friday
7,CEMİLEM KIZ KG K DB,4y a k,KARABEDİR,56 +0.10,H.ŞİMŞEK,KAYA KAYA,﻿Antalya,2022-03-25,2,,,English,Friday
8,YAŞASIN KG DB SK,4y d  a,AKMERT,54 +2.00,ULAŞ KICI AP,ALİ İNCE,﻿Antalya,2022-03-25,2,,,English,Friday
9,SEİSİN YAVUZU KG SK,4y a k,KADİRİM,52 +1.10,L.TAPTIK AP,BEŞİR KAYA,﻿Antalya,2022-03-25,2,,,English,Friday
10,BİRENDAM KG SK,4y k k,KIRIMHAN,56,HAKAN YILDIZ,MUSTAFA CENGİZ,﻿Antalya,2022-03-25,2,,,English,Friday
11,GÜLBATAN KG SK (Koşmaz),4y d k,BABA MEVLÜT,56,AYTEK DÜLGER AP,BEŞİR KAYA,﻿Antalya,2022-03-25,2,,,English,Friday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Antalya,2022-03-25,3,,,English,Friday
1,SÖĞÜTLÜ KG DB GKR,5y k k,TAMERİNOĞLU,52 +1.30,M.HAMEDİ,AHMET AYDOĞDİ,﻿Antalya,2022-03-25,3,,,English,Friday
2,UÇANYUMAK KG K,5y a k,UÇANOĞLU,59,H.ŞİMŞEK,AYHAN AKTAŞ,﻿Antalya,2022-03-25,3,,,English,Friday
3,DODURGA KG DB SK,4y d k,ÖZHABER,"54,5 +1.00",D.KAYA AP,DUYGU FATURA,﻿Antalya,2022-03-25,3,,,English,Friday
4,FATİHİNGÜLÜ KG,8y a k,SABURAY,"55,5 +0.10",V.KAPLAN,KAYA KAYA,﻿Antalya,2022-03-25,3,,,English,Friday
5,JİYAN HATUN KG DB SK,4y a k,ODİNHAN,"53,5 +1.60",MAHMUT TURAN,HAKKI GÜLAL,﻿Antalya,2022-03-25,3,,,English,Friday
6,BENGÜTAŞ KG DB SK,4y a k,KARA YAĞIZ,57,HAKAN YILDIZ,EMİNE KAYA,﻿Antalya,2022-03-25,3,,,English,Friday
7,CANIMECE KG K DB,4y a k,DELİFETO,61,N.DEMİR AP,MEHMET CANLIKA,﻿Antalya,2022-03-25,3,,,English,Friday
8,KARA HİLAL K DB,4y d k,ERGÖKÇE,51 +0.80,C.ALTUN AP,BEŞİR KAYA,﻿Antalya,2022-03-25,3,,,English,Friday
9,KIZIM BAŞAK,4y k k,DEMİRSOY,50 +1.80,M.BAĞ AP,MUSTAFA KAYA,﻿Antalya,2022-03-25,3,,,English,Friday
10,ÖZEL KIZI KG DB,4y k k,YAKUPBEY,"51,5 +1.30",H.YOLAÇICI AP,RECEP BAKIRCI,﻿Antalya,2022-03-25,3,,,English,Friday
11,HAMRA,4y k k,ATACAN,51 +2.00,K.YILMAZ AP,KAYA KAYA,﻿Antalya,2022-03-25,3,,,English,Friday
12,LEYLA SULTANIM KG DB SK,4y k k,KAIZBERT (RU),"51,5 +1.60",L.TAPTIK AP,HAKKI GÜLAL,﻿Antalya,2022-03-25,3,,,English,Friday
13,BALIK GÖZLÜM KG K,4y a k,SULTAN DE FAUST (FR),"58,5",M.AKYAVUZ,BEŞİR KAYA,﻿Antalya,2022-03-25,3,,,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Antalya,2022-03-25,4,,,English,Friday
