horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)163.000 TL,2.)65.200 TL,3.)32.600 TL,4.)16.300 TL,1.)28.118 TL,2.)11.247 TL,3.)5.624 TL,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
1,SUFLE KG DB SK,6y k k,ÖZGÜNHAN,61,C.ALTUN AP,CEMAL TURAN,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
2,CÜDA KG K,6y d k,HİSARBEY,"60,5",İ.S.SÖĞÜT AP,H.TARIK DİKENCİK,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
3,KRAL AREK DB SKG SK,4y d  a,UÇANKRAL,54 +2.00,MER.ÇELİK,HALİL MURAT ÇAKMAK,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
4,BALIMSIN KG SK,4y a k,SERHANTAY,55 +2.00,M.BAYDAN,MEHMET BAYDAN,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
5,KISAKÜREK KG DB,4y d  a,BABA MEVLÜT,"58,5",İ.SOYAD,ERSİN ÖZÇILNAK,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
6,SON AKTAŞ KG SK,4y k  a,AKTAŞOĞLU,50,A.METİN AP,ADEM AKTAŞ,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
7,BÜYÜKEJDER,4y k  a,KEREMCAN,52 +2.00,H.ŞİMŞEK,MUHİTTİN İNCESU,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
8,KERİMDEDEM KG K DB,4y k  a,YÜREKKAYA,51 +1.20,H.YOLAÇICI AP,MEHMET ALİ ÇEVİK,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
9,MÜRAVİ KG K DB,5y k  a,KARAÜZÜM,"57,5",A.İNCİ,MEHMET SARP,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
10,KAMBER BEY KG DB SK,4y k  a,UÇANOĞLU,"55,5",E.AKTUĞ,HÜSEYİN BAŞIBÜYÜK,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
11,BAY UÇAN KG DB,8y a  a,YALAZ,"55,5 +0.20",M.M.BİLGİN,AYHAN ATEŞ,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
12,RÜZGARSOY KG (Koşmaz),6y a k,HİSARBEY,"57,5",O.ATMACA,TARIK NACİ YILDIZ,﻿İzmir,2024-09-21,1,,Çim,English,Saturday
1.)217.000 TL,2.)86.800 TL,3.)43.400 TL,4.)21.700 TL,1.)62.388 TL,2.)24.955 TL,3.)12.478 TL,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
1,SÖZÜ GEÇER KG,3y k  e,TAMERİNOĞLU,57,M.M.BİLGİN,YUSUF SERFİCELİ,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
2,ÖZRÜBA SKG SK,3y d  d,ÖZDURAN,55 +0.20,O.YILDIZ,MUSTAFA ARICI,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
3,BAŞ SÜVARİ KG,3y d  d,OYMAKBEYİ,55 +0.70,A.KÜRÜNDÜK,YUNUS KÜLAHCIOĞLU,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
4,KENSHİN KG DB SK,3y k  d,UÇANBEY,55,A.YILDIZ,NEJDET SELÇUKOĞLU,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
5,FETTAHZADE KG K,3y k  e,OVA,54 +1.40,SER.YILDIZ AP,FATİH KORKMAZ,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
6,CANIM TUNA KG DB SK,3y k  e,BABA MEVLÜT,57,O.EREN,SADIK ORUÇ,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
7,ÖZGÜR BABA KG DB SK,3y d  e,BABA MEVLÜT,54,İ.S.SÖĞÜT AP,HÜSEYİN KEDİK,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
8,BERRANHANIM KG K,3y k  d,FİRİKYA,51,İ.GÜN AP,SADIK EREN,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
9,BEYAZ DALGA KG DB SK,3y k  d,DİLİRAN,53 +1.40,C.ALTUN AP,BOZAN ALTIN,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
10,SARI KAYRA (Koşmaz),3y a  e,OYMAKBEYİ,53,A.METİN AP,NAZENİN SERFİCELİ,﻿İzmir,2024-09-21,2,,Kum,English,Saturday
1.)192.000 TL,2.)76.800 TL,3.)38.400 TL,4.)19.200 TL,1.)55.200 TL,2.)22.080 TL,3.)11.040 TL,﻿İzmir,2024-09-21,3,,Kum,English,Saturday
