horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)56.500 TL,2.)22.600 TL,3.)11.300 TL,4.)5.650 TL,1.)9.746 TL,2.)3.899 TL,3.)1.949 TL,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
1,TAI LUNG KG K,3y d  e,TOROK (IRE),53 +2.00,F.R.BEBEK,NURAY TEMİZKAN,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
2,ANADOLUKAYA KG K,3y d  e,CASH AKÇE,54,HAKAN YILDIZ,BEŞİR KAYA,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
3,RED WHISPER KG K,3y a  d,CORINTHIAN (USA),55 +1.80,O.ÖZTÜRK,ERDEM KÖZLEME,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
4,AGREEMENT K DB,3y d  e,HAKEEM (USA),53,E.TUNÇ,GÖKAY E. KARAÇALTI,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
5,WHITE CORINTH KG SK,3y k  d,CORINTHIAN (USA),54 +1.10,M.M.BİLGİN,ALP Ş. EVCİMEN,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
6,BAVER KIZI DB SKG,3y d  d,KISS OF STEPS,53 +1.30,D.KAYA AP,MEHMET UÇAR,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
7,PAMUKKALE K,3y a  e,KULOĞLU,53,C.ALTUN AP,AHMET GÖKHAN ERKOÇ,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
8,KARABEDİR DB,3y d  e,YILDIRIMBEY,58,V.KAPLAN,KAYA KAYA,﻿Antalya,2022-02-16,1,,Kum,English,Wednesday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
1,LATIFA THREE SK,3y a  d,JUSTENUFFHUMOR (USA),56 +0.30,M.M.BİLGİN,ALP Ş. EVCİMEN,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
2,STEEL STAINLESS SK,3y k  d,FAST 'N' FAMOUS (AUS),56 +0.20,K.TOKAÇOĞLU,SERBÜLENT YETİŞ,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
3,STRALİS KG SK,3y k  e,THREE VALLEYS (USA),58,V.KAPLAN,GÜLTEKİN ARICI,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
4,NAİF KG DB,3y a  e,TALIP HAN (IRE),58,O.ÖZTÜRK,A.RAİF ÖZET,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
5,ZAMANE KG DB SK,3y d  d,MENDIP (USA),56,HAKAN YILDIZ,DORUK SÖKMEN,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
6,LEMON FLOWER KG K DB,3y d  d,DUTYFREE,54 +0.30,D.KAYA AP,ALP Ş. EVCİMEN,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
7,RIO BRAVO KG DB SK,3y a  e,CAPTAIN RIO (GB),58 +0.30,ÇETİN TAŞ AP,AYHAN MENZİ,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
8,MICROTIC KG DB SK,3y d  d,SMART ROBIN (JPN),52 +0.10,E.D.ÖKTEN AP,HALİL KAYA,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
9,PAKİ BOY DB SKG SK,3y d  e,APPROVE (IRE),58,M.HAMEDİ,ŞAFAK BAYAT,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
10,BLUE HEART KG DB SK,3y d  e,PRESSING (IRE),54 +0.60,M.GÖMEÇ AP,SERKAN KAYALAR,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
11,ANABELLA SK,3y d  d,KANEKO,53 +2.00,ULAŞ KICI AP,MURAT ERŞAHİN,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
12,BURNABY KG K,3y a  d,LION HEART (USA),56 +0.10,F.R.BEBEK,AYDIN ÜSTÜNDAĞ,﻿Antalya,2022-02-16,2,,Kum,English,Wednesday
1.)91.500 TL,2.)36.600 TL,3.)18.300 TL,4.)9.150 TL,1.)21.045 TL,2.)8.418 TL,3.)4.209 TL,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
1,TUNÇDAĞ KG DB SK,4y d  a,ÖZDURAN,55 +0.20,K.TOKAÇOĞLU,İBRAHİM HAKKI BOYRAZ,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
2,KIRKURUŞ KG SK,4y k  a,CİHANEFE,54,HAKAN YILDIZ,DORUK SÖKMEN,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
3,ÇERDİĞİN KG DB SK,4y a  a,TURBO,54 +0.80,MER.ÇELİK,CAHİT ÇETİNSU,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
4,SERKANINOĞLU KG DB SK,4y a  a,DELİCİHAN,56,M.M.BİLGİN,HASAN M. ATİK,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
5,CANOMERİM KG DB,4y d  a,HABERKAN,54 +0.50,D.KAYA AP,KAYA KAYA,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
6,SEMİHABİ SKG SK,4y k  a,KIRIMHAN,54,C.ALTUN AP,MİTHAT KATI,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
7,BALIK GÖZLÜM DB SKG SK,4y a k,SULTAN DE FAUST (FR),52 +0.10,E.D.ÖKTEN AP,BEŞİR KAYA,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
8,OĞLUM HASAN KG K DB,4y a  a,KAYATUFAN,54 +0.30,M.HAMEDİ,BEŞİR KAYA,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
9,KUMANTAY KG K DB,4y a  a,AYABAKAN,54 +1.70,F.R.BEBEK,ALİ ŞİMŞEK,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
10,DEFNELİ KG DB SK,4y a k,ANKA,53 +1.10,MAHMUT TURAN,SALİHA ULUIRMAKLI,﻿Antalya,2022-02-16,3,,Kum,English,Wednesday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
1,HANIM SULTAN KG,9y a k,ATOMKARINCA,50 +1.00,S.TIRPAN,H.TARIK DİKENCİK,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
2,BALDİYAR KG DB SK,5y d k,TÜMÖZ BEY,54 +1.50,F.R.BEBEK,SEVİLAY TANİYİT,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
3,ESMERGÖZ KG DB SK,6y k k,YAŞARCIK,57,MER.ÇELİK,MEHMET BİRDEN,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
4,TERBİYELİ SKG SK,5y a k,SONALP,50 +1.60,C.ALTUN AP,NAİLE YURDAKAN,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
5,CAHİDEBİR SKG SK,5y k k,GÜNTAY,50 +2.00,E.TUNÇ,MUSTAFA ÇEÇAN,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
6,SERİN DALGA KG DB SK,5y a k,ÖZGÜNHAN,50 +1.90,E.D.ÖKTEN AP,C.AHMET ÇUKUROVA,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
7,ORMAN ESİNTİSİ DB SKG SK,5y d k,TÜMÖZ BEY,50 +2.00,M.B.ÖNCEL AP,ABDULLAH KAYA,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
8,TOPUKLU EFEM (Koşmaz),5y k k,KAIZBERT (RU),63,A.UÇAR AP,ŞEYMA B. TANİYİT,﻿Antalya,2022-02-16,4,,Kum,English,Wednesday
1.)123.500 TL,2.)49.400 TL,3.)24.700 TL,4.)12.350 TL,1.)28.405 TL,2.)11.362 TL,3.)5.681 TL,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
1,YÜKSELABİ,5y a  a,BİLGİN,61,K.TOKAÇOĞLU,T. İZZET AKSOY,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
2,ÖZGENAĞA DB SKG SK,7y k  a,BİLGİN,61,F.R.BEBEK,NURAY TEMİZKAN,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
3,BELALI TUMBUL KG DB SK,6y k  a,KAIZBERT (RU),61,MER.ÇELİK,REŞİT TUMBUL,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
4,TANIRBEY KG SK GKR,5y a  a,ALTAHA,61,O.ÖZTÜRK,AHMET AKBULUT,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
5,ATİKSOYLU KG,6y a  a,ATİKBEY,61,MUH.OK AP,MUSTAFA AMAÇ,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
6,ÇİVİCİ KG SK,6y a  a,AYABAKAN,61,M.M.BİLGİN,M.VEYSİ BECENE,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
7,GÜLALLAR KG DB SK,4y a  a,TURBO,"57,5",V.KAPLAN,HAKKI GÜLAL,﻿Antalya,2022-02-16,5,,Kum,English,Wednesday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
1,BANGIR BANGIR KG K,3y d  d,MARCAVELLY (USA),56,E.TUNÇ,FEDAİ KAHRAMAN,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
2,LAZKİYE DB SK,3y d  e,ALWAYS PRESIDENT,55 +0.40,A.ŞENBAHAR AP,İSA YÜKSEL,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
3,ENDLESS BREATH DB SKG SK,3y d  d,FLY BY ME,54 +0.60,D.KAYA AP,ÇETİN ALTIN,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
4,KUYRUKLU YILDIZ KG DB SK,3y d  e,SMART ROBIN (JPN),58,F.R.BEBEK,MURAT ERŞAHİN,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
5,TEYRA BAZ KG K,3y k  e,NATIVE KHAN (FR),54 +0.40,E.D.ÖKTEN AP,M.SABAHATTİN MALKOÇ,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
6,PELO JELO KG K DB,3y d  d,BAY ÇİFTÇİOĞLU,56,M.M.BİLGİN,TUĞRUL GÜRE,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
7,SARI DB,3y a  d,KULOĞLU,56 +0.70,K.TOKAÇOĞLU,SALİH DURU,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
8,PRENSES EVRİM KG DB SK,3y d  d,YES OF AFRIKA,56,M.HAMEDİ,HAKKI GÜLAL,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
9,SPERO DB SKG SK,3y d  e,DEĞİRMENDERELİ,58,O.ÖZTÜRK,SELHATTİN KURT,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
10,TORUN YAVUZ KG,3y a  e,THREE VALLEYS (USA),58 +0.50,ÇETİN TAŞ AP,SÜLEYMAN ASLAN,﻿Antalya,2022-02-16,6,,Kum,English,Wednesday
