horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)60.500 TL,2.)24.200 TL,3.)12.100 TL,4.)6.050 TL,1.)17.394 TL,2.)6.958 TL,3.)3.479 TL,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
1,HEDEFİM KG,3y k  e,KARAÜZÜM,55 +0.30,H.ALTUNDAĞ AP,ALİ IŞIK DENİZ,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
2,FATEE KG K,3y k  d,BERKAY EFE,55 +0.40,C.TEPE,MUHAMMED ALP EREN,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
3,OKAN AĞA KG SK,3y k  e,ŞİMŞEĞİNOĞLU,57,H.ALTUNKILIÇ,YAHYA İŞIK,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
4,YEŞİLTEPE GÜZELİ DB SK,3y a  d,ANADOLU ATEŞİ,54 +2.00,M.B.ÇAKMAK AP,İSMAİL SANCAR,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
5,GÜRGÜRE SADIK KG K DB,3y a  e,AKARÇAY,54 +2.00,A.ÇANKAYA AP,SALİH ÇİZİK,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
6,KUTAYHAN KG DB SK,3y k  e,ŞEF,57,İ.AKYAVUZ,OSMAN GÜLLÜ,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
7,ALIŞAĞA KG DB SK,3y a  e,SAKARBAŞI,57,M.AVŞAR,AHMET TADIK,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
8,CANPOLAT GÜLÜ KG K,3y a  d,UÇARLIM,55,S.KAPLAN,ABDULBAKİ ÖZKAN,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
9,DELİ ENGİN KG DB GKR,3y k  e,AKTAŞOĞLU,53 +0.30,E.ÇİZİK AP,SABRİ AKTAŞ,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
10,WINNER CAN KG K DB,3y k  d,KAYAYÜREKLİ,54 +1.60,F.ÇETİNBAŞ AP,İSMAİL GÜRLER,﻿Elazığ,2022-09-19,1,,Kum,English,Monday
