horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)140.000 TL,2.)56.000 TL,3.)28.000 TL,4.)14.000 TL,1.)24.150 TL,2.)9.660 TL,3.)4.830 TL,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
1,ASLINURAY KG SK,6y k k,HIZLITAY,57 +0.30,F.YARDIMCI,MUHAMMED YILDIZ,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
2,GÖMEÇ SK,5y a k,DEMİRDÖVEN,62,İ.AKYAVUZ,MEHMET CANLIKA,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
3,GÖZE ÇARPAN KG,4y k k,BİLGİN,"57,5",N.ALTIN,SİNAN SADIK BİÇER,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
4,GUPSEZEN KG DB SK,5y d k,SONALP,58,M.DOĞAN,ALİ ŞAHİN,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
5,BİTİRİM SEDA SK,5y a k,BİTİRİMKARINCA,54 +2.00,M.B.ÇAKMAK AP,MAHMUT CANLIKA,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
6,KÖYCEĞİZ DB SK,4y d k,BİLGİN,"55,5",B.BEKTAŞ,HÜSEYİN BECENE,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
7,AKDENİZ RÜZGARI KG DB,6y a k,ÖZGÜNHAN,57 +0.50,H.ALTUNDAĞ,FUAT CANLIKA,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
8,HARPUT ATEŞİ KG DB SK,5y k k,TURBO,58,M.A.AKTÜRK,ERKUT ŞAHİN,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
9,TERMELİ KIZI SK,7y a k,ATOMKARINCA,57,İ.KATAR,S.AHMET CENGİZ,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
10,ESİLASULTAN SK,5y k k,HÜSMEN,54 +2.00,İ.GÜREKE AP,ERKUT ŞAHİN,﻿Elazığ,2024-07-01,1,,Kum,English,Monday
1.)160.000 TL,2.)64.000 TL,3.)32.000 TL,4.)16.000 TL,1.)46.000 TL,2.)18.400 TL,3.)9.200 TL,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
1,KANTURALI GÜLÜ SK,3y k  d,KAYAYÜREKLİ,57 +0.40,M.DOĞAN,ALİ GÖZKEMAL,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
2,İZGÖK KG K,3y k  d,DEMİRDÖVEN,57 +0.50,H.ALTUNDAĞ,ABDULKADİR TOPRAK,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
3,DİLBER ÇEÇAN KG K,3y a  d,ŞİMŞEĞİNOĞLU,57 +1.00,M.A.AKTÜRK,MEHMET ALİ ÇEÇAN,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
4,AKBÜRGÜ KG DB SK,3y k  d,ÖZHABER,57,İ.AKYAVUZ,HİKMET ÇELİK,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
5,GÜLKÜBRA DB SKG SK,3y k  d,DEMİRDÖVEN,57 +0.30,F.YARDIMCI,MEHMET UÇAR,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
6,DİLAGÜL KG K,3y a  d,YILMABAŞAR,57,İ.KATAR,HÜSEYİN BECENE,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
7,KÜÇÜK KARLIGÜZEL KG SK,3y a  d,DERHADIR,54 +1.90,M.B.ÇAKMAK AP,HÜSEYİN KARLIGÜZEL,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
8,SATAN KIZI KG K DB,3y a  d,SERHANTAY,53 +0.30,B.SARIDAL AP,HALİL TOYDEMİR,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
9,İSTEGÜNÜM KG K,3y a  d,DERHADIR,57,M.E.DOĞAN,İBRAHİM HALİL ALTINTEN,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
10,DESTE BAŞI KG DB SK,3y a  d,SERHANTAY,54 +2.00,Y.ÇELİKBAŞ AP,CEVHER CANLIKA,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
11,CANLEYLA KG K,3y a  d,LİDERTAY,55 +1.00,F.FELHAN AP,MAHMUT KARAOĞLAN,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
12,YEŞİL ASMA DB SK,3y k  d,TÜMÖZ BEY,54 +2.00,İ.GÜREKE AP,HAYDAR YARDIMCI,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
13,BAHRIGÜL KG,3y a  d,KEREMCAN,57,N.ALTIN,YAHYA İŞIK,﻿Elazığ,2024-07-01,2,,Kum,English,Monday
1.)88.000 TL,2.)35.200 TL,3.)17.600 TL,4.)8.800 TL,1.)15.180 TL,2.)6.072 TL,3.)3.036 TL,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
1,BOSTON LIGHT DB SKG SK,3y d  e,TIZWAY (USA),58,MEH.TAŞKAYA,OKAN ÖZDEMİR,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
2,KING TATAR SKG SK,3y d  e,HAKEEM (USA),61,İ.AKYAVUZ,AHMET DİLMAÇ,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
3,HALLAÇ AĞASI KG DB SK,3y d  e,GÜNGÖR BABA,58,Y.ÇELİKBAŞ AP,HASAN KARAKEÇİ,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
4,ÇEVİK VAKTİ SKG SK,3y d  d,MYBOYCHARLIE (IRE),53 +1.80,B.BEKTAŞ,REFİK ÇEVİK,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
5,BOKSÖR AHMET DB,3y d  e,BUSHRANGER (IRE),60,M.A.AKTÜRK,DENİZ AY,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
6,DORU GÜÇ SKG SK,3y d  e,AUTHORIZED (IRE),56 +1.40,M.DOĞAN,YÜCEL GÜLEÇ,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
7,JACKSNIPE DB SKG SK,3y d  d,LION KING,51 +1.90,B.SARIDAL AP,YÜCEL GÜLEÇ,﻿Elazığ,2024-07-01,3,,Kum,English,Monday
1.)114.500 TL,2.)45.800 TL,3.)22.900 TL,4.)11.450 TL,1.)19.751 TL,2.)7.901 TL,3.)3.950 TL,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
1,ANADOLU GÜCÜ KG SK,5y k  a,ORÇUN,"60,5",F.FELHAN AP,CELAL DEMİR,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
2,ARAPDAMAT KG K,5y a  a,KAIZBERT (RU),"62,5",M.A.AKTÜRK,MAHMUT KARAKEÇİ,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
3,ALNASİP DB,4y a  a,AYABAKAN,61,M.DOĞAN,MAHMUT YARDIMCI,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
4,SAHRA KASIRGASI KG SK,5y k  a,BERKSOY,"59,5",İ.AKYAVUZ,HASAN ULUCAN,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
5,BATUŞ KG,7y a  a,DEMİRSOY,57 +0.30,MEH.TAŞKAYA,YAHYA İŞIK,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
6,ANATOLİAN DB SK,5y a k,ULUER,"55,5 +0.50",N.ALTIN,SİNAN SADIK BİÇER,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
7,DORMANE EFSANESİ DB SK,4y a  a,KAFKASLIEFSANESİ,"54,5 +1.10",M.B.ÇAKMAK AP,AHMET KAYA,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
8,KOPKAPTAR KG SK,9y a  a,ÖZGÜRBEY,61,F.YARDIMCI,EMRAH CANPOLAT,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
9,NALKIRAN DB SKG SK,6y k  a,SOMTÜRKBEY,54 +2.00,İ.KATAR,ERHAN ÖZKAN,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
10,ÖZARIN KG DB SK,5y k  a,TURBO,61,Y.ÇELİKBAŞ AP,CAN ÇAĞRI,﻿Elazığ,2024-07-01,4,,Kum,English,Monday
1.)160.000 TL,2.)64.000 TL,3.)32.000 TL,4.)16.000 TL,1.)46.000 TL,2.)18.400 TL,3.)9.200 TL,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
1,RÜKEYNA GÜLÜ DB SK,3y a  d,KURUŞAĞA,57 +0.30,M.DOĞAN,ALİ GÖZKEMAL,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
2,ATEŞ ZAMBAĞI KG K,3y k  d,ATEŞTOPU,57,B.BEKTAŞ,MEHMET CAN ÇİZİK,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
3,GELİDONYA FENERİ KG K,3y k  d,DEMİRDÖVEN,57,M.E.DOĞAN,MUSTAFA ÖZKAN,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
4,MAHMUTUN KIZI KG K,3y k  d,DEMİRDÖVEN,57,İ.AKYAVUZ,İSMAİL SANCAR,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
5,KIRDAŞ SK,3y k  d,YILMABAŞAR,57 +0.70,M.A.AKTÜRK,MEHMET FATİH KAYA,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
6,ELÇİN HANIM KG SK,3y a  d,ULUER,57 +0.40,H.ALTUNDAĞ,SİNAN SADIK BİÇER,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
7,OYAZADE KG K,3y d  d,SAADIN GÜCÜ,57,İ.KATAR,SEÇKİN TOYDEMİR,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
8,GÜLER ASİKIZ KG SK,3y k  d,AKARÇAY,54 +1.90,F.FELHAN AP,İZZETTİN SUNKAR,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
9,IŞIK GÜZELİ KG,3y k  d,AKARÇAY,57,MEH.TAŞKAYA,YAHYA İŞIK,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
10,NERGİSKIZI KG DB SK,3y a  d,ŞİMŞEĞİNOĞLU,54 +2.00,Y.ÇELİKBAŞ AP,MEHMET CANLIKA,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
11,NARİN ÇİTA KG K,3y k  d,KARAÜZÜM,54 +1.90,İ.GÜREKE AP,HÜSEYİN SARIDAL,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
12,CAN MERVE SKG SK,3y k  d,SAKARBAŞI,57 +0.20,N.ALTIN,HALİL GÜRLER,﻿Elazığ,2024-07-01,5,,Kum,English,Monday
1.)114.500 TL,2.)45.800 TL,3.)22.900 TL,4.)11.450 TL,1.)19.751 TL,2.)7.901 TL,3.)3.950 TL,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
1,THE DOMINATOR KG DB SK,4y d  a,EL CORREDOR (USA),"55,5 +1.00",F.YARDIMCI,REFİK ÇEVİK,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
2,KUZEY KARTALI DB SKG SK,4y a  a,KANEKO,"59,5",M.DOĞAN,ERKUT ŞAHİN,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
3,LADY PERFECT SKG SK,7y d k,HALICARNASSUS (IRE),"62,5",H.ALTUNDAĞ,HASAN ULUCAN,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
4,MUSHARRAF DB SKG SK GKR,4y d  a,SHACKLEFORD (USA),63,M.A.AKTÜRK,CEMİL ÇİZİK,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
5,BABA RUNNER DB SK,4y d  a,HAKKAR,"55,5",M.B.ÇAKMAK AP,ÖZKAN BAYRAKTAR,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
6,FIRE OF GLORY KG SK,4y a k,TOCCET (USA),"60,5",M.E.DOĞAN,MURAT TACETTİN BİRİCİK,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
7,MAZLUM HÜSEYİN K,4y a  a,KOPENHAG,"61,5",MEH.TAŞKAYA,ALİ BAKIR,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
8,BAY METİN SKG SK,4y d  a,VICTORY GALLOP (CAN),"55,5 +0.70",F.FELHAN AP,KADRİ FELHAN,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
9,APOLLONİA KG SK,4y d k,TOROK (IRE),57,Y.ÇELİKBAŞ AP,MUSTAFA KAVUŞAK,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
10,LAST CHANCE MAN SKG SK ÖG,4y d  a,RODOPLU,50 +2.00,B.SARIDAL AP,TANER ELBİR,﻿Elazığ,2024-07-01,6,,Kum,English,Monday
