horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)41.500 TL,2.)16.600 TL,3.)8.300 TL,4.)4.150 TL,1.)7.159 TL,2.)2.864 TL,3.)1.432 TL,﻿Bursa,2022-04-29,1,,Kum,English,Friday
1,ÖYKÜ CAN KG SK,3y d  d,MENDIP (USA),56 +0.10,MÜS.ÇELİK,HALE EKMEKÇİ EMRE,﻿Bursa,2022-04-29,1,,Kum,English,Friday
2,HAYLAZIM KG DB SK,3y a  e,LION KING,56,N.AVCİ,İLKE BETİR AKBAŞ,﻿Bursa,2022-04-29,1,,Kum,English,Friday
3,WINNY WINGS KG SK,3y d  e,WIN RIVER WIN (USA),60,M.M.BİLGİN,NESLİŞAH U. EKMEKÇİ,﻿Bursa,2022-04-29,1,,Kum,English,Friday
4,POLATJAN KG K DB,3y k  e,GENERAL QUARTERS (USA),55 +0.20,GÖKH.GÖKÇE,TURGUT KONUKOĞLU,﻿Bursa,2022-04-29,1,,Kum,English,Friday
5,DULAD DB,3y d  d,SCARFACE,58,T.YILDIZ,FUAT CANLIKA,﻿Bursa,2022-04-29,1,,Kum,English,Friday
6,LON DONER K DB,3y d  d,MENDIP (USA),55 +2.00,N.ŞEN,İRFAN BABAYİĞİT,﻿Bursa,2022-04-29,1,,Kum,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Bursa,2022-04-29,2,,Kum,English,Friday
1,ÖZŞİMŞEK KG,4y a  a,ÖZHABER,58,K.TOKAÇOĞLU,MEHMET GÜNDÜZ,﻿Bursa,2022-04-29,2,,Kum,English,Friday
2,ŞAHSEKİN KG SK,4y a  a,FAZIL AĞA,55 +0.60,M.M.BİLGİN,CAHİT SEKİN,﻿Bursa,2022-04-29,2,,Kum,English,Friday
3,ARDANIN ATEŞİ KG K,4y k  a,BALIKHAN,54 +0.10,O.YILDIZ,İ.SUAT KUTLU,﻿Bursa,2022-04-29,2,,Kum,English,Friday
4,POLATLI RÜZGARI,4y k  a,DEMİRDÖVEN,56,S.ÇELİK AP,MUHAMMET HOCAOĞULLARI,﻿Bursa,2022-04-29,2,,Kum,English,Friday
5,ÖNERBEYİ KG K,4y a  a,ORÇUN,58 +0.10,M.DEMİRBAŞ,MEHMET Ş. DİNÇ,﻿Bursa,2022-04-29,2,,Kum,English,Friday
6,UZAYDESTANI KG DB SK,4y k  a,BATURŞAH,57,C.ALTUN AP,METE ÇELİK,﻿Bursa,2022-04-29,2,,Kum,English,Friday
7,HİPERAKTİF KG K,4y a  a,HİSARBEY,54 +0.90,BERKANT GÖKÇE AP,MUSTAFA ÜNLÜ,﻿Bursa,2022-04-29,2,,Kum,English,Friday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Bursa,2022-04-29,3,,Çim,English,Friday
1,CRAZY AMAZON KG DB SK BB,3y d  d,MENDIP (USA),52 +0.60,N.AVCİ,ENGİN ATEŞLER,﻿Bursa,2022-04-29,3,,Çim,English,Friday
2,DOKUZBAKIRLI KG SK,3y d  e,FARKİN ATEŞİ,54 +1.20,MAHMUT TURAN,MEHMET GÜZEL,﻿Bursa,2022-04-29,3,,Çim,English,Friday
3,KOCAÇINAR KG SK,3y d  e,CAPTAIN RIO (GB),61,F.YARDIMCI,BÜLENT DEMİR,﻿Bursa,2022-04-29,3,,Çim,English,Friday
4,KÜÇÜK JOE K GKR,3y a  e,AMERİKALI,56 +0.60,K.TOKAÇOĞLU,AHMET KURT,﻿Bursa,2022-04-29,3,,Çim,English,Friday
5,LİKAKİ K (Koşmaz),3y d  e,CAPTAIN RIO (GB),58,F.HİM AP,KEMAL KURT,﻿Bursa,2022-04-29,3,,Çim,English,Friday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Bursa,2022-04-29,4,,Çim,English,Friday
1,ŞİRİN OĞLU KG SK ÖG,5y a  a,AKINDAYIM (IRE),"50,5 +1.40",C.PASO AP,AYŞETE TOP,﻿Bursa,2022-04-29,4,,Çim,English,Friday
2,ANNA HENRIETTA KG SK,4y d k,ROCKMASTER (IRE),"57,5",N.AVCİ,GÖRKEM GEDİKOĞLU,﻿Bursa,2022-04-29,4,,Çim,English,Friday
3,CIRCLE OF LIFE DB,5y a  a,INVINCIBLE SON (IRE),50 +2.00,B.M.MIRIK,ŞEFİK ÇELİK,﻿Bursa,2022-04-29,4,,Çim,English,Friday
4,SWEPS KG DB SK,4y k  a,NATIVE KHAN (FR),59,M.M.BİLGİN,HAMDİ ÖZŞAHİN,﻿Bursa,2022-04-29,4,,Çim,English,Friday
5,KING LEONIDAS DB SK ÖG,4y d  a,THREE VALLEYS (USA),50 +1.10,İ.DİNAR,ABDULLAH AVCI,﻿Bursa,2022-04-29,4,,Çim,English,Friday
6,VAHŞİ ÇOCUK KG DB SK,4y a  a,YAVUZSEL,51 +1.20,M.BAĞ AP,BOZAN BAĞ,﻿Bursa,2022-04-29,4,,Çim,English,Friday
7,ÇAKIRIN KIZI SK,5y d k,ROCKMASTER (IRE),60,K.YILMAZ AP,ASKERİ CANPOLAT,﻿Bursa,2022-04-29,4,,Çim,English,Friday
8,MERDOKAN KG DB,5y d  a,THREE VALLEYS (USA),54 +0.60,GÖK.BEKTAŞ,RUBİL GÖKÜZÜM,﻿Bursa,2022-04-29,4,,Çim,English,Friday
9,DEMİRHAN STAR KG DB SK,4y d  a,HAKKAR,50 +1.80,ŞEV.GÖKÇE AP,ABDULKADİR AKALTUN,﻿Bursa,2022-04-29,4,,Çim,English,Friday
10,GOLDEN GLITTER KG K DB,4y a k,INVINCIBLE SON (IRE),"59,5",F.HİM AP,FUAT ALBAYRAK,﻿Bursa,2022-04-29,4,,Çim,English,Friday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Bursa,2022-04-29,5,,Çim,English,Friday
1,COOL SEASON KG SK,3y k  e,BANKNOTE (GB),58,N.AVCİ,GÜNSEN SOYUPAK,﻿Bursa,2022-04-29,5,,Çim,English,Friday
2,MR OZZY KG DB SK,3y k  e,NATIVE KHAN (FR),58 +0.10,H.KAPLAN,ABDULLAH KILINÇ,﻿Bursa,2022-04-29,5,,Çim,English,Friday
3,RÜTBESİZ KG DB SK,3y a  e,PACO BOY (IRE),58 +0.20,K.TOKAÇOĞLU,ONUR TÜRKER,﻿Bursa,2022-04-29,5,,Çim,English,Friday
4,HIZLI MELEK KG DB SK,3y a  d,KADİR BABA,56,İ.DİNAR,M.ELİSABETH KURA,﻿Bursa,2022-04-29,5,,Çim,English,Friday
5,ZEYDER KG K DB,3y a  d,BOSPORUS (IRE),56 +0.20,F.YÜKSEL,SALİH PALAZ,﻿Bursa,2022-04-29,5,,Çim,English,Friday
6,XANADU KG K,3y d  e,TRIPLE BONUS,58,S.İPEK,EYÜP ENSAR ÇELİK,﻿Bursa,2022-04-29,5,,Çim,English,Friday
