horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
1,OĞLUM HIŞMAN SKG SK,3y a  e,CUVEE (USA),58,M.A.AKTÜRK,CEMİL ÇİZİK,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
2,ALİ KAPTAN KG DB SK,3y d  e,CAPTAIN RIO (GB),58,M.AVŞAR,HACİ BAYRAM,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
3,EMİN AMCA K,3y d  e,NEARLY GREEN,55,N.ALTIN,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
4,ROCKY GIRL SK,3y d  d,KAFKASLI,56 +1.00,M.DOĞAN,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
5,FRANCIS HORSE DB SKG SK,3y a  e,SIDNEY`S CANDY (USA),61,F.YARDIMCI,BÜLENT YARDIMCI,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
6,DR ROCK,3y d  e,FAST 'N' FAMOUS (AUS),56 +0.20,H.ALTUNDAĞ AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
7,ZAFİREM KG DB SK,3y a  d,BAWiKAL,53 +1.00,İ.AKYAVUZ,MEHMET GÜMÜŞKOLAN,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
8,INTERCEPTOR SK,3y d  e,STROMWOLF,51 +0.90,B.SARIDAL AP,HÜSEYİN ŞİMŞEK,﻿Elazığ,2022-05-25,1,,Kum,English,Wednesday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)10.638 TL,2.)4.255 TL,3.)2.128 TL,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
1,AFFETMEZ KG K,2y a  e,SARSILMAZ,54 +2.00,M.A.AKTÜRK,YAKUP ÇELİK,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
2,MISS MYERS K SKG,2y d  d,NATIVE KHAN (FR),52 +0.40,C.TEPE,MEHMET KAYA,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
3,MEYDANIN ERİ KG K,2y a  e,CUVEE (USA),53,B.SARIDAL AP,ERKUT ŞAHİN,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
4,BABOŞ ALPER KG SK,2y d  e,YAVUZSEL,60,F.YARDIMCI,MUZAFFER NECEF,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
5,LEGENDRUNNER KG SK,2y a  e,CUVEE (USA),57,M.AVŞAR,SELÇUK YONTÜRK,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
6,QUEEN ZEYNO KG K,2y d  d,KIRDEMİRKIR,54 +2.00,H.ALTUNKILIÇ,KADRİ FELHAN,﻿Elazığ,2022-05-25,2,,Kum,English,Wednesday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
1,DERİN NEFES KG DB SK,4y a k,GOBAKBEY,"58,5",M.A.AKTÜRK,REFİK ÇEVİK,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
2,NAZKIZ SKG SK,4y k k,BERKSOY,"53,5",C.TEPE,MUHAMMED ALP EREN,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
3,TAŞBEBEKTAY KG DB,4y a k,ATİKBEY,"54,5 +0.60",N.ALTIN,NURİ TURAN,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
4,BADILLI RÜZGAR KG DB SK,4y k k,MERT MELİH,"53,5 +2.00",Y.ÇELİKBAŞ AP,MUSTAFA KATI,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
5,EKİBİNKIZI SK,4y k k,SON MARTI,57,F.YARDIMCI,BÜLENT YARDIMCI,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
6,DURDUR BENİ SKG SK,4y a k,ŞİMŞEĞİNOĞLU,"54,5 +2.00",H.ALTUNDAĞ AP,HÜSEYİN ATAKAYA,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
7,ERCİŞ GÜZELİ,4y k k,ŞİMŞEĞİNOĞLU,61,M.AVŞAR,TEVFİK CAN,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
8,AYDOĞMUŞ KG DB SK,4y a k,ATİKBEY,50 +1.50,B.SARIDAL AP,BEKİR AKYAVUZ,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
9,İLVA KG K,4y a k,ATİKBEY,54 +2.00,H.ALTUNKILIÇ,YAHYA İŞIK,﻿Elazığ,2022-05-25,3,,Kum,English,Wednesday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)14.519 TL,2.)5.808 TL,3.)2.904 TL,﻿Elazığ,2022-05-25,4,,Kum,English,Wednesday
1,KAMIŞLI ŞİMŞEĞİ KG SK,3y a  d,ŞİMŞEĞİNOĞLU,55 +1.10,M.A.AKTÜRK,CEVHER CANLIKA,﻿Elazığ,2022-05-25,4,,Kum,English,Wednesday
2,TUNABEYLİ KG K,3y k  e,KOPUZ,57,İ.AKYAVUZ,BEKİR AKYAVUZ,﻿Elazığ,2022-05-25,4,,Kum,English,Wednesday
3,BİTİRİM SEDA KG SK,3y a  d,BİTİRİMKARINCA,53 +1.80,E.AKKILIÇ AP,MEHMET TURAN,﻿Elazığ,2022-05-25,4,,Kum,English,Wednesday
