horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)320.000 TL,2.)128.000 TL,3.)64.000 TL,4.)32.000 TL,1.)92.000 TL,2.)36.800 TL,3.)18.400 TL,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
1,ZEHRA GÜLÜ KG K,3y a  d,KAYAYÜREKLİ,57 +0.40,E.ÇANKAYA,İBRAHİM ÇELİK,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
2,GÜVENKIZ K,3y a  d,KAYAYÜREKLİ,57,H.ÇİZİK,MEHMET BECENE,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
3,KARDEŞ ÇİMEN K,3y k  d,SAADIN GÜCÜ,57,MÜS.ÇELİK,ASLAN TEPELİ,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
4,OLGAVO KG,3y a  d,BİÇER,57,E.ÇİZİK,BİLAL EMİROĞLU,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
5,IŞIK PERİ KG,3y a  d,SERHANTAY,57,N.DEMİR,İBRAHİM ÇELİK,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
6,DAMLA SULTAN KG SK,3y k  d,DİLİRAN,57,M.AKYAVUZ,BAĞNU EĞİLLİ,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
7,AKDENİZ GÜLÜ KG SK,3y a  d,DERHADIR,57,F.ÇETİNBAŞ AP,MURAT ÇELİK,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
8,PRİME GİRL,3y k  d,KAANEFE,57,M.N.SUNKAR AP,FAHRETTİN ÖNTAÇ,﻿Ankara,2024-08-10,1,,Kum,English,Saturday
1.)280.000 TL,2.)112.000 TL,3.)56.000 TL,4.)28.000 TL,1.)48.300 TL,2.)19.320 TL,3.)9.660 TL,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
1,DİOMEDEA DB SK,4y a k,TEMELHAN,61,F.ÇETİNBAŞ AP,H.HÜSEYİN TEMEL,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
2,EL KİNG KG DB SK,3y d  e,VICTORY GALLOP (CAN),"56,5 +0.50",A.ÇELİK,AHMET İSTANBULLU,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
3,WINTER SUNSHINE SK,5y a k,PRACTICAL JOKE (USA),52 +2.00,N.DEMİR,OSMAN Z. TEKİNALP,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
4,AEGEAN TOUCH KG DB SK,4y d  a,SPEEDY WOLF,57,MÜS.ÇELİK,GÜNSEN SOYUPAK,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
5,KELPİE KG DB SK,4y d k,CORINTHIAN (USA),"53,5 +0.10",M.BAYIR,AYTURAL BOZ,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
6,SONATO VIE KG SK,3y d  e,PIANO SONATA,50 +2.00,E.SİNCAN,MEHMET TAHİR AKSOY,﻿Ankara,2024-08-10,2,,Kum,English,Saturday
