horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
1,MATADOR CEMAL KG SK,3y d  e,YAVUZSEL,58,Y.ÇELİKBAŞ AP,HASAN ASLANDAĞ,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
2,THE PERFECT RIVER KG K,3y d  e,CORINTHIAN (USA),58,İ.AKYAVUZ,ALİ ŞEKER,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
3,DAI HARD DB SK,3y a  e,DAI JIN (GB),55 +0.50,A.ŞENBAHAR AP,SEMİH YARDIMCI,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
4,DOĞU ATEŞİ KG,3y d  e,BALLIKAYA,54 +1.20,F.ÇETİNBAŞ AP,AHMET YEŞİLYAPRAK,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
5,FREEDOM WARRIOR KG DB SK,3y d  e,SCARFACE,62,F.YARDIMCI,BÜLENT DEMİR,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
6,GARİBALDO DB SKG SK,3y d  e,EVOKE (USA),54,B.SARIDAL AP,HASAN ALTUNDAĞ,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
7,FREEBOY JOSEPH KG DB SK,3y a  e,KULOĞLU,58,M.A.AKTÜRK,CEMİL ÇİZİK,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
8,DAĞ CEYLANI (Koşmaz),3y d  d,SALVATORE,56,MEHMET ALTIN AP,HALİL KARAKEÇİ,﻿Şanlıurfa,2022-02-10,1,,Kum,English,Thursday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
1,İSYANIM KG DB,5y a  a,KURUŞAĞA,54 +1.80,H.ALTUNDAĞ AP,HALİL ARTUN,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
2,KELEMER KG DB SK,7y a  a,ONURKAAN,52 +2.00,S.ALTAY AP,İBRAHİM HALİL ASLAN,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
3,YILDIZABAKAN KG SK,10y k  a,GOBAKBEY,56,N.ALTIN,SAVAŞ ERCÜMENT BECENE,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
4,KIRATIN KG DB SK GKR,5y k  a,KIRIMHAN,56 +1.00,F.YARDIMCI,HÜSEYİN BECENE,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
5,ÇELİKMAVİ KG DB,6y a  a,KAIZBERT (RU),56 +1.00,B.BEKTAŞ,ŞEMSETTİN TOYDEMİR,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
6,ŞENALP KG K,8y a  a,ÖZGÜNHAN,54 +2.00,İ.KATAR AP,NEDİM CAN,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
7,BÜYÜK BEREN KG DB,10y a  a,ŞENTAY,54,E.AKKILIÇ AP,MEHMET DOĞAN,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
8,KEŞTEBATA KG DB SK,6y a  a,ATİKBEY,56 +0.30,İ.AKYAVUZ,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
9,AKTAŞ HAT KG SK GKR,5y a  a,TOŞUR,56 +1.00,M.DOĞAN,ADEM AKTAŞ,﻿Şanlıurfa,2022-02-10,2,,Kum,English,Thursday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
1,SERDAR KHAN KG SK,6y k  a,NATIVE KHAN (FR),54,S.ALTAY AP,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
2,GEYİKLİ KG DB SK,5y a  a,GLENDOR,"57,5",H.ALTUNDAĞ AP,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
3,TINASOĞLU DB SKG SK ÖG,7y d  a,EL SALVADOR,58,F.ÇETİNBAŞ AP,HAŞİM TINAS,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
4,BOGOTA DB SK,5y a  g,KANEKO,60,İ.KATAR AP,ERKAN YILDIRIM,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
5,DANCING ADDER DB SK,4y a  a,TIGHT END,61,A.ŞENBAHAR AP,ABDURRAHMAN POLAT,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
6,SERHOŞ BABA DB SKG SK,4y k  a,WIENER WALZER (GER),"61,5",F.YARDIMCI,LATİF KOÇYİĞİT,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
7,SUNĞURBERK KG K DB,4y d  a,AFTER MARKET (USA),"51,5",B.SARIDAL AP,MEHMET BİRDEN,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
8,BABA SERGEN SKG SK ÖG,4y d  a,MENDIP (USA),50 +2.00,E.AKKILIÇ AP,HALE EKMEKÇİ EMRE,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
9,HAWAI STORM KG DB SK,6y d  a,HAKEEM (USA),"58,5",B.BEKTAŞ,MURAT ÇİZİK,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
10,BORDO MAVİ KG SK,6y d  g,TO HONOR AND SERVE (USA),55,İ.AKYAVUZ,MUHAMMET FELHAN,﻿Şanlıurfa,2022-02-10,3,,Kum,English,Thursday
