horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
1,BİRDENMEHMET KG DB SK,4y k  a,KAIZBERT (RU),54 +1.70,Y.ÇELİKBAŞ AP,MEHMET BİRDEN,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
2,İSMAİLHAN KG SK,4y d  a,BABA MEVLÜT,58,AH.ARSLAN,LÜTFİ TURAN,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
3,AŞK SKG SK,4y k k,BERKSOY,52,B.SARIDAL AP,VEYSEL KELEŞABDİOĞLU,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
4,SEZARIM SKG SK,4y a  a,UÇANBEY,54 +1.50,F.ÇETİNBAŞ AP,MEHMET TÜRKERİ,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
5,SİDARHAT KG SK,4y a  a,ATİKBEY,58,İ.AKYAVUZ,MEHMET TÜRKERİ,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
6,UMUDUMSUN AKKUŞ DB SKG SK,4y k  a,DEMİRSOY,56,E.AKKILIÇ AP,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
7,BİZİM EDEOĞLU KG K DB,4y k  a,YAŞARCIK,58,N.ALTIN,MEHMET FELHAN,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
8,KÜÇÜK TEKTEKİN KG K DB,4y a  a,UÇARLIM,54,A.H.BAYAR AP,İSMAİL ÇİZİK,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
9,GÖK BİLİR KG K,4y a  a,UÇANOĞLU,56 +0.60,H.SARIDAL AP,FIRAT TEKİNALP,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
10,GÜNAL BABA K,4y a  a,ALTAHA,58 +1.90,V.KIZMAZ,MÜSLÜM TEKİNALP,﻿Şanlıurfa,2022-02-28,1,,Kum,English,Monday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Şanlıurfa,2022-02-28,2,,Kum,English,Monday
1,GÜMÜŞKESEN KG,8y k  a,TURBO,59,M.DOĞAN,ÇETİN ARSLAN,﻿Şanlıurfa,2022-02-28,2,,Kum,English,Monday
2,KAFKASTUNCU KG DB SK,9y a  a,KAFKASLI,55 +1.50,M.E.DOĞAN AP,MEHMET AKDEMİR,﻿Şanlıurfa,2022-02-28,2,,Kum,English,Monday
3,BOZTEPEBEYİ KG,9y a  a,GOBAKBEY,56 +0.60,H.ALTUNDAĞ AP,YAKUP KAYA,﻿Şanlıurfa,2022-02-28,2,,Kum,English,Monday
