horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)41.000 TL,2.)16.400 TL,3.)8.200 TL,4.)4.100 TL,1.)7.073 TL,2.)2.829 TL,3.)1.415 TL,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
1,BORDO MAVİ KG DB SK,7y d  g,TO HONOR AND SERVE (USA),"56,5",Y.ÇELİKBAŞ AP,EYYÜP ÇİZİK,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
2,OGHUZHAN SKG SK,3y d  e,OGHUZ,"57,5",B.BEKTAŞ,YAKUP ÇİZİK,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
3,BERŞİLA DB SK,3y d  d,TALIP HAN (IRE),"56,5 +0.70",İ.KATAR,DORUK SÖKMEN,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
4,GERMUŞ KIZI SKG SK,4y d k,ZANJERO (USA),62,M.IŞIK AP,SELAMİ ÜNLÜ,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
5,TÜLÜNTEPE DB SKG SK,4y d  a,PACO BOY (IRE),58 +0.20,N.ALTIN,MEHMET FESİH ÇİZİK,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
6,BLUE SEA WIND DB SKG SK,3y a  e,RED GIANT (USA),"56,5 +0.60",F.YARDIMCI,ZÜLFİKAR HATUNOĞLU,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
7,MY DARK ANGEL KG DB SK,3y d  d,TEMSİL,56 +1.30,Y.CENGİZ,ŞEYHMUS KARAKAN,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
8,KING BALOTELLI DB SKG SK,3y d  e,HEMSWORTH (USA),52 +0.10,M.ŞAKİR AP,ALPER TUNGA BACANLI,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
9,POWER OF HAN KG DB SK,5y a  a,JUSTENUFFHUMOR (USA),"57,5",M.AVŞAR,ADİL ÇİZİK,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
10,YARIŞ PRENSİ KG SK,3y d  e,CEMCEM,56 +1.60,A.ÇANKAYA AP,HÜSNÜ ERCAN,﻿Diyarbakır,2023-09-16,1,,Kum,English,Saturday
1.)88.000 TL,2.)35.200 TL,3.)17.600 TL,4.)8.800 TL,1.)15.180 TL,2.)6.072 TL,3.)3.036 TL,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
1,TAKİPETBENİ KG SK,8y d  a,INDIGO RED (GB),54 +1.90,Y.ÇELİKBAŞ AP,BUBO ERCAN,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
2,YETİM OĞLU KG DB SK,4y k  a,GÜNGÖR BABA,57 +0.30,N.ALTIN,MUSTAFA KORKMAZ,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
3,ONYEKURU KG DB,5y d  a,INVINCIBLE SON (IRE),56 +1.00,F.YARDIMCI,MEHMET DEMİRKAPI,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
4,HAWAI STORM DB SKG SK,7y d  a,HAKEEM (USA),60,İ.KATAR,KEMAL ÇİZİK,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
5,KORTVELİ GOGO DB SKG SK,5y d k,LAST EXIT,60,M.AVŞAR,MEHMET GÜMÜŞKOLAN,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
6,RADİN K SKG,5y d  a,MAXIMUS DREAM,54 +0.60,M.B.ÇAKMAK AP,EMRAH GENÇ,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
7,KING OF GAME KG K,4y d  a,SIDNEY'S CANDY (USA),58,M.IŞIK AP,SALİH YILDIZER,﻿Diyarbakır,2023-09-16,2,,Kum,English,Saturday
