horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)240.000 TL,2.)96.000 TL,3.)48.000 TL,4.)24.000 TL,1.)41.400 TL,2.)16.560 TL,3.)8.280 TL,﻿İzmir,2024-12-27,1,,Kum,English,Friday
1,TOUCH OF HEAVEN KG DB SK,4y a  a,FROM HEAVEN (USA),53 +1.50,ALP.OLUK AP,DENİZ KURTEL,﻿İzmir,2024-12-27,1,,Kum,English,Friday
2,BEST FRIEND SKG SK,6y a  a,LION HEART (USA),58,M.KEÇECİ AP,ALİ SERKAN DEMLİ,﻿İzmir,2024-12-27,1,,Kum,English,Friday
3,SPEED HANNER DB SKG SK,4y a  a,SPEEDY WOLF,60,GÖKH.GÖKÇE,FİRDES KARAÖRS,﻿İzmir,2024-12-27,1,,Kum,English,Friday
4,BIG SADDLER KG DB SK,4y d  a,SPEEDY WOLF,60,M.M.BİLGİN,SADIK BAHATTİN KIZILDAĞ,﻿İzmir,2024-12-27,1,,Kum,English,Friday
5,OĞLUM FIRAT DB,4y d  a,PAPA CLEM (USA),60,B.M.MIRIK,MEHMET CAN,﻿İzmir,2024-12-27,1,,Kum,English,Friday
6,NİKKO DB SKG SK,4y a  a,GRAYSTORM,57,İ.S.SÖĞÜT AP,ALİ DURMUŞ,﻿İzmir,2024-12-27,1,,Kum,English,Friday
7,OKÇUBEY KG K,4y d  a,ABBAS YOLCU,57,A.KÜRÜNDÜK,GIYASETTİN ŞEN,﻿İzmir,2024-12-27,1,,Kum,English,Friday
8,BURHANİYEM DB SK,3y a  e,DAREDEVIL (USA),58,N.AVCİ,FIRAT GÖKHAN DOĞAN,﻿İzmir,2024-12-27,1,,Kum,English,Friday
9,TURGUTLU EFESİ KG DB,6y a  a,AFTER MARKET (USA),56 +1.00,MER.ÇELİK,OĞUZHAN YILDIZ,﻿İzmir,2024-12-27,1,,Kum,English,Friday
1.)192.000 TL,2.)76.800 TL,3.)38.400 TL,4.)19.200 TL,1.)33.120 TL,2.)13.248 TL,3.)6.624 TL,﻿İzmir,2024-12-27,2,,Kum,English,Friday
1,YÜREĞİDERİN KG K DB,4y k k,KAYAYÜREKLİ,58,M.ÇİÇEK,HIDIR TAŞDEMİR,﻿İzmir,2024-12-27,2,,Kum,English,Friday
2,SAMSAT KG,4y d k,ESKİŞEHİRLİ,53 +0.20,N.AVCİ,S.METİN SEZERMAN,﻿İzmir,2024-12-27,2,,Kum,English,Friday
3,BALIK KIZ KG K DB,4y k k,BALIKHAN,"60,5",A.CEYLAN AP,BURCU KUTLU,﻿İzmir,2024-12-27,2,,Kum,English,Friday
4,ALLER GÜLÜ KG K,4y a k,KAMAN,56,A.MEHDİ ALTIN AP,ARMAĞAN TURHAN,﻿İzmir,2024-12-27,2,,Kum,English,Friday
