horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
1,BABA BÜLENT DB SK,3y d  e,KANEKO,58 +0.10,MER.ÇELİK,M.HANEFİ ŞAHİN,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
2,MOR SALKIM SKG SK,3y a  d,GRAYSTORM,56,F.R.BEBEK,VEHPİ GÜZELOCAK,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
3,QUEEN AYÇA SK,3y d  d,EL CORREDOR (USA),55,H.YOLAÇICI AP,MURAT ÇİÇEK,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
4,ATEŞGİBİ KG K SGKR,3y d  d,EL CORREDOR (USA),57,F.ÇETİN AP,SALİH DOĞAN,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
5,GUARDIAN KG DB SK SGKR,3y a  e,LION HEART (USA),58,MAHMUT TURAN,M.HANEFİ ŞAHİN,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
6,PAMUKKALE KG DB SK,3y a  e,KULOĞLU,54 +0.10,C.ALTUN AP,AHMET GÖKHAN ERKOÇ,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
7,RED WHISPER KG K,3y a  d,CORINTHIAN (USA),56,HAKAN YILDIZ,ERDEM KÖZLEME,﻿Antalya,2022-03-30,1,,Kum,English,Wednesday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Antalya,2022-03-30,2,,,English,Wednesday
1,RACER BOY KG K DB,4y d  a,TALIP HAN (IRE),"56,5",F.R.BEBEK,ATAHAN M. ZİLCİOĞLU,﻿Antalya,2022-03-30,2,,,English,Wednesday
2,SESİL HANIM KG K DB,5y d k,TALIP HAN (IRE),57,M.M.BİLGİN,MURAT MAHMUT ŞİMŞEK,﻿Antalya,2022-03-30,2,,,English,Wednesday
3,SAADET SULTAN DB SK,4y a k,VICTORY GALLOP (CAN),50 +2.00,D.KAYA AP,ENVER DIBLEN,﻿Antalya,2022-03-30,2,,,English,Wednesday
4,PRESSMAN SKG SK,4y d  a,AGRESIVO (USA),57,HAKAN YILDIZ,CENGİZ KÖMÜR,﻿Antalya,2022-03-30,2,,,English,Wednesday
5,SECRET EAGLE SK,5y d k,SMART ROBIN (JPN),60,H.YOLAÇICI AP,ALPER ÖZBEK,﻿Antalya,2022-03-30,2,,,English,Wednesday
6,VESPUCCI DB SK GKR,4y a  a,AMERİKALI,54 +1.00,MER.ÇELİK,M.HANEFİ ŞAHİN,﻿Antalya,2022-03-30,2,,,English,Wednesday
7,MINSK DB SK,4y d k,KING DAVID (USA),50 +0.70,C.ALTUN AP,VEYSEL KAHRAMAN,﻿Antalya,2022-03-30,2,,,English,Wednesday
8,LION MOCCASIN DB SK,4y a k,LION HEART (USA),"55,5 +1.50",V.KAPLAN,İSA YÜKSEL,﻿Antalya,2022-03-30,2,,,English,Wednesday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Antalya,2022-03-30,3,,,English,Wednesday
1,STEEL STAINLESS SK,3y k  d,FAST 'N' FAMOUS (AUS),"50,5 +1.70",H.YOLAÇICI AP,SERBÜLENT YETİŞ,﻿Antalya,2022-03-30,3,,,English,Wednesday
2,TANGÜL HANIM K,3y d  d,DEĞİRMENDERELİ,56 +0.10,M.M.BİLGİN,ZEKİ UYGUR,﻿Antalya,2022-03-30,3,,,English,Wednesday
3,KUPON KG SK,3y d  d,SCARFACE,55 +0.10,C.ALTUN AP,ALİ YILDIRIM,﻿Antalya,2022-03-30,3,,,English,Wednesday
4,LATIFA THREE SK,3y a  d,JUSTENUFFHUMOR (USA),"55,5 +0.50",F.R.BEBEK,ALP Ş. EVCİMEN,﻿Antalya,2022-03-30,3,,,English,Wednesday
5,BAŞAR HATUN KG SK,3y d  d,WIENER WALZER (GER),51 +1.90,D.KAYA AP,ŞAHİN SEKİN,﻿Antalya,2022-03-30,3,,,English,Wednesday
6,BEST OF FATOŞ KG DB SK,3y d  d,CASH AKÇE,56,HAKAN YILDIZ,BEŞİR KAYA,﻿Antalya,2022-03-30,3,,,English,Wednesday
7,QUEEN ON DUTY KG K DB (Koşmaz),3y a  d,DUTYFREE,"57,5",M.GÖKSU AP,ALP Ş. EVCİMEN,﻿Antalya,2022-03-30,3,,,English,Wednesday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Antalya,2022-03-30,4,,,English,Wednesday
1,KORDELYA KG DB SK,3y d  d,PAPA CLEM (USA),56,M.M.BİLGİN,SABAHATTİN YAVUZ,﻿Antalya,2022-03-30,4,,,English,Wednesday
2,GRANDEUR SK,3y a  e,INSPECTOR,57,H.YOLAÇICI AP,MURAT ÇİÇEK,﻿Antalya,2022-03-30,4,,,English,Wednesday
3,TAI LUNG SKG SK,3y d  e,TOROK (IRE),56,F.R.BEBEK,NURAY TEMİZKAN,﻿Antalya,2022-03-30,4,,,English,Wednesday
4,STRALİS KG SK,3y k  e,THREE VALLEYS (USA),56,C.ALTUN AP,GÜLTEKİN ARICI,﻿Antalya,2022-03-30,4,,,English,Wednesday
5,ANADOLUKAYA KG SK,3y d  e,CASH AKÇE,56,F.ÇETİN AP,BEŞİR KAYA,﻿Antalya,2022-03-30,4,,,English,Wednesday
6,WHITE CORINTH KG SK,3y k  d,CORINTHIAN (USA),53,HAKAN YILDIZ,ALP Ş. EVCİMEN,﻿Antalya,2022-03-30,4,,,English,Wednesday
1.)123.500 TL,2.)49.400 TL,3.)24.700 TL,4.)12.350 TL,1.)28.405 TL,2.)11.362 TL,3.)5.681 TL,﻿Antalya,2022-03-30,5,,,English,Wednesday
1,CANIMKARDEŞİM KG SK,4y a  a,AYABAKAN,58,A.ÇELİK,SABRİ AKSU,﻿Antalya,2022-03-30,5,,,English,Wednesday
2,VİZİGOT KG SK,4y k  a,KAIZBERT (RU),58,MAHMUT TURAN,MERT ÇELİK,﻿Antalya,2022-03-30,5,,,English,Wednesday
3,YAVUZ REİS KG DB,4y d  a,BABA MEVLÜT,58 +0.10,D.YILDIZ,ULAŞ YILDIZ,﻿Antalya,2022-03-30,5,,,English,Wednesday
4,CANIM ÇITIR KG K,4y a k,SARRAF,56,F.R.BEBEK,ABDULLAH AKDEMİR,﻿Antalya,2022-03-30,5,,,English,Wednesday
5,DOBBY KG SK,4y k  a,KOŞANEFE,58,M.M.BİLGİN,AHMET KAYA,﻿Antalya,2022-03-30,5,,,English,Wednesday
6,ÇEKOĞLU KG,4y a  a,TURBO,58,MÜS.ÇELİK,NAFİZ ÇELİK,﻿Antalya,2022-03-30,5,,,English,Wednesday
7,KUMANTAY KG K DB,4y a  a,AYABAKAN,58,HAKAN YILDIZ,ALİ ŞİMŞEK,﻿Antalya,2022-03-30,5,,,English,Wednesday
8,TURAÇBEY KG SK,4y a  a,KURTEL,58,MER.ÇELİK,AHMET GÖKHAN ERKOÇ,﻿Antalya,2022-03-30,5,,,English,Wednesday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Antalya,2022-03-30,6,,Kum,English,Wednesday
1,GÜRSOYHAN,8y a  a,LION HEART (USA),55,MÜS.ÇELİK,GÜRHAN Ş. ÖZBELGE,﻿Antalya,2022-03-30,6,,Kum,English,Wednesday
2,PALAWAN KG DB SK,7y d  a,THE LUMBER GUY (USA),56,A.ÇELİK,FEDAİ KAHRAMAN,﻿Antalya,2022-03-30,6,,Kum,English,Wednesday
3,BAY ARTU KG K DB,4y d  a,LION HEART (USA),58,MER.ÇELİK,KADRİYE VATANSEVER,﻿Antalya,2022-03-30,6,,Kum,English,Wednesday
4,ÖZENGER DB SK,4y d  a,CAPTAIN RIO (GB),56 +0.10,M.M.BİLGİN,ALİ İNCE,﻿Antalya,2022-03-30,6,,Kum,English,Wednesday
5,ATEŞİN KANATLARI DB SKG SK SGKR,6y d  a,MENDIP (USA),55 +1.30,F.R.BEBEK,ERHAN AKTAŞ,﻿Antalya,2022-03-30,6,,Kum,English,Wednesday
