horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)120.000 TL,2.)48.000 TL,3.)24.000 TL,4.)12.000 TL,1.)34.500 TL,2.)13.800 TL,3.)6.900 TL,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
1,IRMAK BEYİ KG K,3y a  e,ÖZGÜNHAN,54 +1.90,A.AKDEMİR AP,HÜSEYİN BECENE,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
2,ÖNÜ AÇIK KG SK,3y d  e,AYABAKAN,57,MÜS.ÇELİK,İZZET AZİZ,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
3,CAN ALICI KG DB,3y a  e,DERHADIR,57,U.TEMUR,RECAİ ARICI,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
4,ESENTEPE BEYİ KG DB SK,3y a  e,HİSARBEY,57,F.R.BEBEK,İZZET TÜRKÖZ,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
5,FLORYA,3y k  d,SAKARBAŞI,54 +2.00,F.ÇETİNBAŞ AP,ASİYE YILDIZ,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
6,DORUKKEMAL KG K DB,3y d  e,UFUKBİR,57,M.G.ARSLAN,YASEMİN OZAN,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
7,ŞAHBİLGİN SK,3y k  e,KAFKAS ŞAHI,57,E.AKTUĞ,DENİZ KURTEL,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
8,OĞLUM SAMET KG DB SK,3y a  e,CANKARDEŞLER,57,A.KAÇMAZ,FERİT TOPCU,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
9,ÇELİKHATUN KG DB SK,3y a  d,KAIZBERT (RU),55 +0.40,N.DEMİR,MAHMUT KARAKEÇİ,﻿Ankara,2023-08-08,1,,Kum,English,Tuesday
