horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Adana,2022-03-12,1,,Çim,English,Saturday
1,SİDARHAT KG SK,4y a  a,ATİKBEY,58,V.DEMİR,MEHMET TÜRKERİ,﻿Adana,2022-03-12,1,,Çim,English,Saturday
2,KÜÇÜK ŞİMŞEĞİNOĞLU KG SK,4y k  a,ŞİMŞEĞİNOĞLU,58,M.AKYAVUZ,SERDAR DOĞAN,﻿Adana,2022-03-12,1,,Çim,English,Saturday
3,JET HEMO KG K,4y a  a,KAYATUFAN,57,M.N.SUNKAR AP,MEHMET AKTAŞ,﻿Adana,2022-03-12,1,,Çim,English,Saturday
4,TÜRKERİ HANIMI KG SK,4y k k,UÇARCAN,53 +1.70,N.DEMİR AP,MEHMET TÜRKERİ,﻿Adana,2022-03-12,1,,Çim,English,Saturday
5,PIRIL KIZ KG K DB,4y a k,TÜMÖZ BEY,56,E.SİNCAN,SEMRA ERKUŞ,﻿Adana,2022-03-12,1,,Çim,English,Saturday
6,MUANNA KG DB,4y a k,UÇANBEY,52 +2.00,M.KIYAK AP,HACIM KANDEMİR,﻿Adana,2022-03-12,1,,Çim,English,Saturday
7,ÇILGIN BİLGİÇ K DB,4y k k,YAKUPBEY,56 +0.60,E.ÇANKAYA AP,MAHMUT BİLGİÇ,﻿Adana,2022-03-12,1,,Çim,English,Saturday
8,BORANŞİMŞEK KG K,4y a  a,AYABAKAN,58,M.S.ÇELİK,KADİR İPEK,﻿Adana,2022-03-12,1,,Çim,English,Saturday
9,DEMİR EFE KG,4y k  a,DEMİRDÖVEN,58,B.KILINÇ,İBRAHİM HALİL ŞİMŞEK,﻿Adana,2022-03-12,1,,Çim,English,Saturday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Adana,2022-03-12,2,,Kum,English,Saturday
1,GÜVENAĞA K DB SKG SGKR,6y a  a,TURBO,59,F.YARDIMCI,MEHMET BECENE,﻿Adana,2022-03-12,2,,Kum,English,Saturday
2,PALA SALİH,7y k  a,KIRIMHAN,58,N.DEMİR AP,HÜSEYİN KAYA,﻿Adana,2022-03-12,2,,Kum,English,Saturday
3,HÜRADAM KG K,8y k  a,ALTAHA,56,A.KAÇMAZ,ALİ ŞAHİN,﻿Adana,2022-03-12,2,,Kum,English,Saturday
4,ŞEF NURİ KG DB SK,5y a  a,GELİBOLU,55 +0.10,F.ÇETİN AP,MEMDUH ATEŞ,﻿Adana,2022-03-12,2,,Kum,English,Saturday
5,BABA RAMAZAN KG K DB,5y k  a,YAKUPBEY,58,K.DEMİREL AP,RAMAZAN TUMBUL,﻿Adana,2022-03-12,2,,Kum,English,Saturday
6,DERİN MAVİ KG DB,7y a  a,ŞÖVALYE,56,B.KILINÇ,RAMAZAN AYMELİK,﻿Adana,2022-03-12,2,,Kum,English,Saturday
7,DOMANİÇ KG SK,9y k  a,HALİD,58,A.AKDEMİR AP,KAMİL KILINÇ,﻿Adana,2022-03-12,2,,Kum,English,Saturday
8,BAHÇE KG (Koşmaz),5y a  a,KAIZBERT (RU),57 +0.50,V.DEMİR,M.EMİN OLCAY,﻿Adana,2022-03-12,2,,Kum,English,Saturday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Adana,2022-03-12,3,,Kum,English,Saturday
1,COMPILER KG K BB,4y a  a,LION HEART (USA),55 +1.30,A.ÇELİK,CANER AKGÜN,﻿Adana,2022-03-12,3,,Kum,English,Saturday
2,BEDESTAN DB SK BB,5y d  a,APPROVE (IRE),55 +0.40,H.KARATAŞ,V.HAKAN KELEŞ,﻿Adana,2022-03-12,3,,Kum,English,Saturday
3,CEYAR KG DB SK,4y d  a,YONAGUSKA (USA),55 +1.00,Ö.YILDIRIM,TUĞBA KARA,﻿Adana,2022-03-12,3,,Kum,English,Saturday
4,ZEA BIDDY KG DB SK,4y d  a,WIN RIVER WIN (USA),54,A.KAÇMAZ,ANSIN DİKİLİTAŞ,﻿Adana,2022-03-12,3,,Kum,English,Saturday
5,MISTER RAIN SKG SK ÖG,8y d  a,YONAGUSKA (USA),55 +1.80,V.DEMİR,MEHMET DEMİR,﻿Adana,2022-03-12,3,,Kum,English,Saturday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Adana,2022-03-12,4,,Çim,English,Saturday
1,SEZARIM SKG SK,4y a  a,UÇANBEY,58,MÜS.ÇELİK,MEHMET TÜRKERİ,﻿Adana,2022-03-12,4,,Çim,English,Saturday
2,ATMACA KG DB SK,4y d  a,BABA MEVLÜT,58,M.S.ÇELİK,MEHMET DOĞAN,﻿Adana,2022-03-12,4,,Çim,English,Saturday
3,ASFALT KG SK,4y k  a,UÇANBEY,58,U.TEMUR,ÖMER TULGAR,﻿Adana,2022-03-12,4,,Çim,English,Saturday
4,ATEŞKÜPÜ KG DB SK,4y a k,KILIÇBAYLIM,56,N.DEMİR AP,FERHAT DEMİR,﻿Adana,2022-03-12,4,,Çim,English,Saturday
5,GÖĞÜN OĞLU KG K,4y a  a,TOŞUR,56 +0.20,E.ÇANKAYA AP,HACİ DİNÇER,﻿Adana,2022-03-12,4,,Çim,English,Saturday
6,GÜNEYLİ KIZ KG DB SK,4y k k,BERKSOY,54 +1.10,M.G.ARSLAN AP,ABDULKADİR YAŞARER,﻿Adana,2022-03-12,4,,Çim,English,Saturday
7,RÜZGARIN FISILTISI KG K DB,4y k k,SARRAF,56,B.KILINÇ,ABDULGAFUR DEMİRÖRS,﻿Adana,2022-03-12,4,,Çim,English,Saturday
8,GÖLGEYLE KG DB,4y k k,TURBO,56,M.KESKİN,SALİH SARIOĞLU,﻿Adana,2022-03-12,4,,Çim,English,Saturday
9,URFA ATEŞİ KG,4y a k,ŞİMŞEĞİNOĞLU,53 +2.00,F.ÇETİN AP,MÜSLÜM KATI,﻿Adana,2022-03-12,4,,Çim,English,Saturday
10,OĞLUM METİN KG DB SK,4y a  a,UÇANBEY,58,A.KAÇMAZ,MEHMET ÖZKAN,﻿Adana,2022-03-12,4,,Çim,English,Saturday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Adana,2022-03-12,5,,Kum,English,Saturday
