horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)11.385 TL,2.)4.554 TL,3.)2.277 TL,﻿İstanbul,2021-10-17,1,,,English,Sunday
1,DRAGON BORN SKG SK,3y d  e,TOROK (IRE),56,Ö.YILDIRIM,MURAT ÇAĞIMNI,﻿İstanbul,2021-10-17,1,,,English,Sunday
2,WINNER GETS IT ALL DB SK BB,3y a  e,WIN RIVER WIN (USA),55,A.SÖZEN,YILDIRIM GELGİN,﻿İstanbul,2021-10-17,1,,,English,Sunday
3,MAÇA KIZI KG K DB,3y d  d,TOROK (IRE),56,T.YILDIZ,TAYFUN KISACIK,﻿İstanbul,2021-10-17,1,,,English,Sunday
4,NAKLOV KG,3y d  e,BUSHRANGER (IRE),56,N.AVCİ,VOLKAN YOZGATLI,﻿İstanbul,2021-10-17,1,,,English,Sunday
5,POWER SMELL SK,3y d  e,INVINCIBLE SON (IRE),54,M.HAMEDİ,SEVAL ARICI,﻿İstanbul,2021-10-17,1,,,English,Sunday
6,BEAUTY DB SK,3y d  d,CAPTAIN RIO (GB),56,G.YILDIZ,HAKAN ZAYIF,﻿İstanbul,2021-10-17,1,,,English,Sunday
7,CAPTAIN ANGEL K,3y d  e,CAPTAIN RIO (GB),55 +1.00,F.YÜKSEL,HASAN ŞER,﻿İstanbul,2021-10-17,1,,,English,Sunday
8,POWERFUL MASTER SK,3y d  d,TOROK (IRE),51 +2.00,G.ÖZÇELİK AP,UFUK DEMİR,﻿İstanbul,2021-10-17,1,,,English,Sunday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-10-17,2,,,English,Sunday
1,SUBUTAI DB SK,2y d  g,COUNTERATTACK (AUS),57,G.KOCAKAYA,DUYGU FATURA,﻿İstanbul,2021-10-17,2,,,English,Sunday
2,DAUGHTER OF FIRE KG SK,2y d  d,PACO BOY (IRE),55 +0.40,H.KARATAŞ,HÜSEYİN YILDIZ,﻿İstanbul,2021-10-17,2,,,English,Sunday
