horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)25.000 TL,2.)10.000 TL,3.)5.000 TL,4.)2.500 TL,1.)7.188 TL,2.)2.875 TL,3.)1.438 TL,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
1,PİRKAN HAN SK,2y d  e,GÜNGÖR BABA,55 +0.50,M.E.DOĞAN AP,MUSTAFA ARSLAN,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
2,HOROZ BEYİ KG K,2y d  e,GÜNGÖR BABA,54 +0.80,İ.AKYAVUZ,AZİZ KARAKEÇİLİ,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
3,AŞIKLAR DİYARI SKG SK,2y d  d,HAKEEM (USA),53 +2.00,İ.KATAR AP,BİŞAR ÇELİK,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
4,ROYAL İSMET KG DB SK,2y a  e,CAPTAIN RIO (GB),56,A.ŞENBAHAR AP,İDRİS ÜNLÜ,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
5,TAKORAN SKG SK ÖG,2y d  e,HAKEEM (USA),54 +1.40,B.BEKTAŞ,SERDAR İZOL,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
6,FEHMİNİN HİKMETİ DB SK,2y d  e,AMERİKALI,56 +2.00,R.DOĞAN,EROL ÇOKLAR,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
7,BEST OF AVESTA KG SK,2y a  d,THIS IS IT,52 +1.00,F.ÇETİNBAŞ AP,ABDULBAKİ ÖZKAN,﻿Diyarbakır,2021-09-29,1,,Kum,English,Wednesday
1.)23.000 TL,2.)9.200 TL,3.)4.600 TL,4.)2.300 TL,1.)6.613 TL,2.)2.645 TL,3.)1.323 TL,﻿Diyarbakır,2021-09-29,2,,Kum,English,Wednesday
1,UÇAN DİLBER SKG SK,3y a  e,ATİKBEY,58 +1.40,V.KIZMAZ,MAHMUT KARAOĞLAN,﻿Diyarbakır,2021-09-29,2,,Kum,English,Wednesday
