horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)108.000 TL,2.)43.200 TL,3.)21.600 TL,4.)10.800 TL,1.)18.630 TL,2.)7.452 TL,3.)3.726 TL,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
1,KAR TANESİ K,6y d k,AYDEMİRHAN,"57,5",VED.ABİŞ,FEDAİ KAHRAMAN,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
2,THE RED SONYA KG DB SK,5y a k,RED GIANT (USA),"53,5 +0.50",M.S.ÇELİK,HAKAN GÜRSES,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
3,TANGOS DB SKG SK,5y d  a,AYDEMİRHAN,"54,5",M.A.SOLMAZ,İSMAİL YÜKSEL,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
4,NEOS DB SK,6y d  a,YONAGUSKA (USA),"54,5 +1.20",F.YÜKSEL,ABDİ ARSLAN,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
5,EXPRESS KITTY KG DB,5y d k,LIAISON (USA),"55,5 +1.30",H.ÇİZİK,MİTHAT KATI,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
6,BYE BYE LULLABY DB SK,6y d k,COUNTRY REEL (USA),"57,5 +0.10",A.KURŞUN,SEDAT YILDIRIM,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
7,KINGS IMPACT DB SKG SK,5y d  g,SMART ROBIN (JPN),"54,5 +1.30",F.ÇETİNBAŞ AP,MEHMET EMİN ÇİZİK,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
8,FINAL SONG KG SK,5y a  a,INVINCIBLE SON (IRE),"54,5",E.TUNÇ,ALİ ARAS,﻿Ankara,2023-05-27,1,,Kum,English,Saturday
1.)140.000 TL,2.)56.000 TL,3.)28.000 TL,4.)14.000 TL,1.)24.150 TL,2.)9.660 TL,3.)4.830 TL,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
1,KUMBEY KG K,4y k  a,KARAÜZÜM,58,Ö.YILDIRIM,ÖZKAN TURAN,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
2,CİHANA BEDEL KG,4y k  a,ANKA,58,A.SÖZEN,MEHMET GÜNEŞ,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
3,HIZLI EMEL KG DB SK,4y k  a,HIZLITAY,57,E.ÇİZİK AP,CÜNEYT YILDIZHAN,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
4,ROCKSTAR KG K,4y a  a,TURBO,58,F.ÇETİN AP,RIDVAN ENVER ADVAN,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
5,RIZA BEY SK,4y k  a,SULTAN DE FAUST (FR),58,VED.ABİŞ,SUPHİ AKPİRİNÇ,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
6,CANYURT KG DB SK,4y a  a,ÖZGÜNHAN,56 +0.20,G.KOCAKAYA,CÜNEYT YILDIZHAN,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
7,KAPRİZ KG DB SK,4y a  a,KAIZBERT (RU),58,K.DEMİREL AP,SERMET GİRİŞKEN,﻿Ankara,2023-05-27,2,,Kum,English,Saturday
1.)118.500 TL,2.)47.400 TL,3.)23.700 TL,4.)11.850 TL,1.)20.441 TL,2.)8.177 TL,3.)4.088 TL,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
1,IGUAZU FALLS SK,5y d  a,WIN RIVER WIN (USA),"58,5",İS.YILDIRIM,RECEP AVŞAR,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
2,WHITE SPEAR SK,6y a  a,VICTORY GALLOP (CAN),"54,5",F.S.M.SANSAR,ERHAN ALPER ŞENER,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
3,ANADOLU EDASI DB SK,4y d k,MENDIP (USA),59,M.KIYAK,FEHMİ İLERİ,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
4,SIRIUS BLACK KG K DB,4y d  a,HAKEEM (USA),58,U.LEVENT,GİZEM ÇAKMAKOĞLU,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
5,PRESS TO PLAY KG DB SK,4y d  a,NATIVE KHAN (FR),54 +1.90,M.AKGÖZ,SOYDAN NURİ LEVENT,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
6,DIFFERENTE SKG SK (Koşmaz),6y d k,MENDIP (USA),"56,5",M.TUZCU,FEHMİ İLERİ,﻿Ankara,2023-05-27,3,,Kum,English,Saturday
