horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)19.550 TL,2.)7.820 TL,3.)3.910 TL,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
1,BABASOY KG K,3y a  e,ATAKANKAYA,54 +1.50,A.ŞENBAHAR AP,EMİNE ALTIN,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
2,GÜLERCE HAN KG K,3y k  e,GÜNTAY,57,MER.ÇELİK,MURAT AKÇA,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
3,DOLUNAY GÜZELİ KG K DB,3y a  d,YAKUPBEY,53 +1.30,A.İNCİ AP,ÖMER ALAK,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
4,ZİRVEZRA KG K,3y a  e,EZRA,54 +0.10,E.AKTUĞ AP,BEŞİR KAYA,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
5,KOŞAN TAY KG DB SK,3y a  e,BAYHAN,57 +1.00,İ.H.KETME,ENVER ALTIN,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
6,ÖZSEDA KG K,3y a  d,KAYA PINARLI,51 +2.00,A.YILDIZ AP,BEŞİR KAYA,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
7,ŞAHMERAN TAY KG SK,3y k  e,EFEM,55 +0.20,F.ARSLAN AP,ŞİRİN DEMİR,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
8,DAHA DAHA SK,3y k  e,EFEBEY,57,M.M.BİLGİN,MEHMET NARÇİN,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
9,EZMEYRA KG K (Koşmaz),3y d  d,EZRA,55,Ç.CANPOLAT AP,BEŞİR KAYA,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
10,O BİR ALARA K DB (Koşmaz),3y k  d,SARRAF,55,T.YILMAZ AP,HALİL KAYA,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
11,TOPRAKSULTAN KG K (Koşmaz),3y a  d,SULTAN DE FAUST (FR),55,HAKAN YILDIZ,BEŞİR KAYA,﻿Kocaeli,2022-07-05,1,,Kum,English,Tuesday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Kocaeli,2022-07-05,2,,Kum,English,Tuesday
1,LION EMPIRE K,4y a  a,LION HEART (USA),58,G.ÖZÇELİK,NİHAT HAS,﻿Kocaeli,2022-07-05,2,,Kum,English,Tuesday
2,NIKKI RUN K DB,5y a k,CUVEE (USA),58,H.KAPLAN,HİKMET ALİ ATAMAN,﻿Kocaeli,2022-07-05,2,,Kum,English,Tuesday
3,FRAZIER KG K DB,4y d  a,HAKEEM (USA),56,MER.ÇELİK,MUSTAFA REMZİ SOLAK,﻿Kocaeli,2022-07-05,2,,Kum,English,Tuesday
