horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Bursa,2022-06-10,1,,Kum,English,Friday
1,BALMELDA KG DB SK,4y k k,BALIKHAN,58 +0.20,S.BOYRAZ,FATMA NİLGÜN KUTLU,﻿Bursa,2022-06-10,1,,Kum,English,Friday
2,SINIR TANIMAZ KG DB SK,4y a  a,GÜRGÖKÇE,58,K.YILMAZ AP,İSKENDER DEMİRCİ,﻿Bursa,2022-06-10,1,,Kum,English,Friday
3,ÇEKOĞLU KG,4y a  a,TURBO,"57,5",H.ŞİMŞEK,NAFİZ ÇELİK,﻿Bursa,2022-06-10,1,,Kum,English,Friday
4,ÇERDİĞİN KG K DB GKR,4y a  a,TURBO,56,C.ALTUN AP,CAHİT ÇETİNSU,﻿Bursa,2022-06-10,1,,Kum,English,Friday
5,AZELOVA KG DB SK,4y a  a,KAIZBERT (RU),50 +1.30,İ.DİNAR,FERİDE TOYDEMİR YILDIZ,﻿Bursa,2022-06-10,1,,Kum,English,Friday
6,TEKTAŞ SOY DB SK,4y a  a,BERKSOY,50 +2.00,E.KADİRLER AP,YASİN TEKTAŞ,﻿Bursa,2022-06-10,1,,Kum,English,Friday
7,YANSIMA KG SK,4y d  a,TÜMÖZ BEY,50 +2.00,O.ATMACA,GÜNSEN SOYUPAK,﻿Bursa,2022-06-10,1,,Kum,English,Friday
8,MİRAYKIZ KG DB SK,4y d k,BİLGİN,58,T.YILDIZ,SEVİLAY TANİYİT,﻿Bursa,2022-06-10,1,,Kum,English,Friday
9,ÇAKIRCALI DB,4y a  a,ÖZGÜNHAN,50 +2.00,S.ÇELİK AP,FERİDUN GÜNDÜZ,﻿Bursa,2022-06-10,1,,Kum,English,Friday
10,TİRANLI KG K DB,4y a  a,ALTAHA,53 +1.20,H.KAPLAN,ŞERAFETTİN BURAL,﻿Bursa,2022-06-10,1,,Kum,English,Friday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)19.550 TL,2.)7.820 TL,3.)3.910 TL,﻿Bursa,2022-06-10,2,,Kum,English,Friday
1,LADY İMPOSTOR,2y d  d,HAKKAR,55 +0.20,S.ÇETİN,M.SAİT TOKDEMİR,﻿Bursa,2022-06-10,2,,Kum,English,Friday
2,KING OF TOKÇALAR KG K GKR,2y d  e,SALVATORE,57,İ.DİNAR,LEVENT ŞENTÜRK,﻿Bursa,2022-06-10,2,,Kum,English,Friday
3,LIFE IS LIFE K DB,2y d  d,POWERSCOURT (GB),55 +0.50,O.ÖZTÜRK,RAHMİ ÇAKMAK,﻿Bursa,2022-06-10,2,,Kum,English,Friday
4,BAYZEKİ KG K,2y a  e,BOSPORUS (IRE),57 +0.10,O.GÖKÇE,İSMET TURAN,﻿Bursa,2022-06-10,2,,Kum,English,Friday
5,JEFE DE JEFES SK,2y d  e,PAPA CLEM (USA),57,T.YILDIZ,GÜLİZAR YANIK,﻿Bursa,2022-06-10,2,,Kum,English,Friday
6,ZARAKİ KENPACHİ,2y a  e,CAPTAIN RIO (GB),57,M.M.BİLGİN,HİKMET ŞİMŞEK,﻿Bursa,2022-06-10,2,,Kum,English,Friday
7,BOSSY BOY  KG DB SK (Koşmaz),2y d  e,RENK,53,E.KADİRLER AP,ENDER COŞGUNSU,﻿Bursa,2022-06-10,2,,Kum,English,Friday
8,GOLDIN STAR (Koşmaz),2y d  d,SCARFACE,52,Z.KARABULUT AP,ALİ TOYDEMİR,﻿Bursa,2022-06-10,2,,Kum,English,Friday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Bursa,2022-06-10,3,,Çim,English,Friday
1,TUNÇ SİPERİ KG SK,5y d  a,KURTEL,"59,5",N.AVCİ,MÜZEYYEN TUĞDAŞ,﻿Bursa,2022-06-10,3,,Çim,English,Friday
2,OZGAN KG DB SK,5y a  a,KAIZBERT (RU),"56,5",M.DEMİRBAŞ,İSKENDER DEMİRCİ,﻿Bursa,2022-06-10,3,,Çim,English,Friday
3,KAYABERT KG,7y k  a,KAIZBERT (RU),"56,5 +0.40",H.ALTIN,MEHMET KAYA,﻿Bursa,2022-06-10,3,,Çim,English,Friday
4,ASLANSOYLU KG DB SK,6y k  a,TURBO,"58,5",E.KADİRLER AP,GÖRKEM GEDİKOĞLU,﻿Bursa,2022-06-10,3,,Çim,English,Friday
5,GALİÇYA KG DB SK,8y a  a,AYABAKAN,"55,5 +1.50",İ.H.KETME,ŞEFİK ÇELİK,﻿Bursa,2022-06-10,3,,Çim,English,Friday
6,LOKUM OĞLU KG SK,7y k  a,TURBO,"55,5 +0.60",S.BOYRAZ,HAMDİ ÖZŞAHİN,﻿Bursa,2022-06-10,3,,Çim,English,Friday
7,ÖZDOĞA DB,7y d k,ÖZGÜNHAN,"53,5 +0.20",A.İNCİ AP,KAYA KAYA,﻿Bursa,2022-06-10,3,,Çim,English,Friday
8,İŞİNİBİLİR KG DB GKR,6y a  a,KAIZBERT (RU),"56,5 +0.50",O.GÖKÇE,ŞEMSETTİN TOYDEMİR,﻿Bursa,2022-06-10,3,,Çim,English,Friday
9,KÖYAĞASI DEMİR KG K DB,5y a  a,KAIZBERT (RU),"51,5 +0.20",C.ALTUN AP,MURAT AKÇA,﻿Bursa,2022-06-10,3,,Çim,English,Friday
10,ASTEROİD KG SK,7y a  a,TURBO,"51,5 +1.00",H.YOLAÇICI AP,SABAHATTİN YAVUZ,﻿Bursa,2022-06-10,3,,Çim,English,Friday
11,DUMANOĞLU KG DB SK,6y a  a,ONURKAAN,"62,5",O.YILDIZ,ŞEFİK ÇELİK,﻿Bursa,2022-06-10,3,,Çim,English,Friday
1.)106.500 TL,2.)42.600 TL,3.)21.300 TL,4.)10.650 TL,1.)24.495 TL,2.)9.798 TL,3.)4.899 TL,﻿Bursa,2022-06-10,4,,Kum,English,Friday
1,GRAND TREASURE DB SKG SK,3y d  e,EXAGGERATOR (USA),58,N.AVCİ,GÖRKEM GEDİKOĞLU,﻿Bursa,2022-06-10,4,,Kum,English,Friday
2,TOMMIX SK,3y d  e,WIN RIVER WIN (USA),54 +1.50,GÖKH.GÖKÇE,MUSTAFA İLKADIM,﻿Bursa,2022-06-10,4,,Kum,English,Friday
3,SAİMHAN SK,3y d  e,SMART ROBIN (JPN),56,M.M.BİLGİN,SAİM GÖRMEZ,﻿Bursa,2022-06-10,4,,Kum,English,Friday
4,AŞAN AŞAN KG DB SK,3y d  e,MENDIP (USA),58 +0.10,S.BOYRAZ,MUSTAFA KOCATÜRK,﻿Bursa,2022-06-10,4,,Kum,English,Friday
5,SYNCHRONICITY SK,3y d  e,EL CORREDOR (USA),54 +0.70,İ.SOYAD,DUYGU FATURA,﻿Bursa,2022-06-10,4,,Kum,English,Friday
6,KOCAÇINAR KG SK,3y d  e,CAPTAIN RIO (GB),58,T.YILDIZ,BÜLENT DEMİR,﻿Bursa,2022-06-10,4,,Kum,English,Friday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Bursa,2022-06-10,5,,Çim,English,Friday
1,BURSA EFESİ,5y k  a,URLA EFESİ,62,M.BAĞ,H.TARIK DİKENCİK,﻿Bursa,2022-06-10,5,,Çim,English,Friday
2,TUNCASOYLU KG DB SK,5y a  a,ÖZHABER,55,M.MANAV,MÜZEYYEN TUĞDAŞ,﻿Bursa,2022-06-10,5,,Çim,English,Friday
3,ÖZGÜRKAFKAS DB SKG SK,5y a  a,KAFKAS ŞAHI,59,K.GÖKÇE,C.AHMET ÇUKUROVA,﻿Bursa,2022-06-10,5,,Çim,English,Friday
4,KIRAT BEY KG DB SK,4y a  a,KIRATHAN,58 +0.10,Z.KARABULUT,HALİL ÖZTÜRK,﻿Bursa,2022-06-10,5,,Çim,English,Friday
5,ALKATTAN KG K,4y k  a,TURBO,57,F.AKBULUT,BİHTERCAN ATAÇ,﻿Bursa,2022-06-10,5,,Çim,English,Friday
6,DALBASTI KG SK,6y d k,ALTAHA,"51,5 +2.00",Ç.CANPOLAT,NİMET ARİF KURTEL,﻿Bursa,2022-06-10,5,,Çim,English,Friday
7,HANAMİCHİ KG DB,6y d  a,TURBO,61,F.HİM,FAİK AKSOY,﻿Bursa,2022-06-10,5,,Çim,English,Friday
8,KIZILOĞLUM KG DB SK,5y k  a,UÇANOĞLU,61,M.G.SEZGİN,MUHARREM CAN,﻿Bursa,2022-06-10,5,,Çim,English,Friday
9,DÜŞSELİ KG SK,5y k k,ARASLI,50 +2.00,S.GÜLENYÜZLER,DİLEK BURAN,﻿Bursa,2022-06-10,5,,Çim,English,Friday
10,BOZOK KAPLANI KG K,5y a  a,HİSARBEY,50 +2.00,ŞEV.GÖKÇE,DİLEK BURAN,﻿Bursa,2022-06-10,5,,Çim,English,Friday
11,EDİTÖR KG,5y d  a,KURTEL,"56,5",M.KAYİŞ,KASIM TUMBUL,﻿Bursa,2022-06-10,5,,Çim,English,Friday
12,SPARTAKÜS SK,6y a  a,UÇANBEY,61,K.YILMAZ,M.ALİ ÖZKAN,﻿Bursa,2022-06-10,5,,Çim,English,Friday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Bursa,2022-06-10,6,,Çim,English,Friday
