horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
1,İLK PARILTI KG DB BB,4y d  a,KURTEL,56 +0.70,T.YILDIZ,M.ÖMER NAUSHAD MA,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
2,DOBBY KG SK,4y k  a,KOŞANEFE,58,M.KAYA,AHMET KAYA,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
3,KEREMŞAH KG K GKR,4y d  a,BATURŞAH,55,N.AVCİ,HULUSİ TAŞKIRAN,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
4,ÖRSKAN KG BB,4y k  a,ÖZGÜNHAN,56 +0.70,M.ÇİÇEK,ABDULLATİF BATMACI,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
5,SADEKAR KG SK,4y a  a,KAIZBERT (RU),55 +0.70,S.BOYRAZ,MEHMET ÇELİK,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
6,ALEVKIRAN KG DB SK GKR,4y d  a,ATEŞTOPU,58,A.ASLAN,ERGÜN FIRAT,﻿İstanbul,2022-03-26,1,,Kum,English,Saturday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
1,MISS DEFNE KG DB SK,4y d k,WIENER WALZER (GER),55,G.ÖZÇELİK,YÜKSEL GÖKTÜRK,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
2,HARD NOT TO LOVE SK TGK,4y d k,VICTORY GALLOP (CAN),50 +2.00,M.HAMEDİ,HÜLYA GÖDEK,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
3,PRINCESS GRASE K,4y a k,CAPTAIN RIO (GB),50 +2.00,B.ÇIĞLA AP,SABRİ BEKTAŞ,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
4,VICTORINA KG,5y d k,SMART ROBIN (JPN),60,M.AKIN AP,HİKMET AKBULUT,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
5,PACE DB SK,4y d k,SCARFACE,50 +2.00,SEFER DEMİR AP,HAYRETTİN AKDUMAN,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
6,PEGGY BUNDY DB SK GKR,5y d k,COUNTRY REEL (USA),52 +1.60,A.ASLAN,ERDEM MUTLU,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
7,ASUDE SULTAN DB SK,5y d k,FOOTSTEPSINTHESAND (GB),58,S.BOYRAZ,VEYSEL KAHRAMAN,﻿İstanbul,2022-03-26,2,,Kum,English,Saturday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
1,DESERT FAIRY,3y d  d,SHACKLEFORD (USA),58,G.ÖZÇELİK,BUĞRA ŞARA,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
2,ANGEL OF ISLAND SK,3y d  d,KING DAVID (USA),58,G.YILDIZ,MEHMET ÇAĞRI ÇAĞIN,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
3,ROYAL DIADEM K,3y a  d,VICTORY GALLOP (CAN),58,M.KAYA,NURBİYE GÜLERCE,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
4,NEW MELBOURNE KG K DB,3y d  d,KANEKO,58,A.ASLAN,M.KEREM ALKAN,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
5,QUAICH KG DB SK,3y k  d,HIGHLAND REEL (IRE),58,F.YÜKSEL,FERHAT YAVAŞ,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
6,STRONG STORM DB SK,3y d  d,WIN RIVER WIN (USA),58,N.AVCİ,ZEKİ SÖKMEN,﻿İstanbul,2022-03-26,3,,Kum,English,Saturday
