horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)86.500 TL,2.)34.600 TL,3.)17.300 TL,4.)8.650 TL,1.)14.921 TL,2.)5.969 TL,3.)2.984 TL,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
1,ZEKAİBEY KG DB,6y k  a,GOBAKBEY,"59,5 +0.10",Y.CENGİZ,YAKUP KAYA,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
2,REBER,9y k  a,GOBAKBEY,"62,5",N.ALTIN,İSMAİL SANCAR,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
3,HIZLIYSAN YAKALA KG SK,5y k  a,SON MARTI,"57,5",H.SARIDAL,MAHMUT KARAKEÇİLİ,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
4,BUĞRAHAN SK,8y k  a,ARASLI,"60,5",A.ŞENBAHAR AP,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
5,ÇARIK AĞASI KG GKR,6y d  a,KURTEL,"55,5 +1.30",A.AKDEMİR AP,HALİL ASLAN,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
6,SANCAKTAR SKG SK,7y a  a,TURBO,"56,5",İ.KATAR,MEHMET FATİH KAYA,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
7,JARGON KG DB SK,4y a  a,KAIZBERT (RU),57 +1.00,MAHS.TURAN,TUĞBA KAZMA,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
8,KIRATIN KG DB SK GKR,6y k  a,KIRIMHAN,"59,5",F.YARDIMCI,HÜSEYİN BECENE,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
9,UÇAN EJDERHA KG DB SK GKR,4y d  a,KAIZBERT (RU),61,H.ALTUNDAĞ,İBRAHİM HALİL ŞİMŞEK,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
10,YILMABABA KG SK,5y k  a,ŞİMŞEĞİNOĞLU,"59,5",M.DOĞAN,FETHİ ÇİZİK,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
11,ALGANHAN KG SK,7y k  a,ALGANBEY,"59,5",İ.AKYAVUZ,HÜLYA TEMEL,﻿Şanlıurfa,2023-11-20,1,,Kum,English,Monday
1.)86.500 TL,2.)34.600 TL,3.)17.300 TL,4.)8.650 TL,1.)14.921 TL,2.)5.969 TL,3.)2.984 TL,﻿Şanlıurfa,2023-11-20,2,,Kum,English,Monday
1,KING BALOTELLI DB SK,3y d  e,HEMSWORTH (USA),56,İ.AKYAVUZ,MUHAMMET FELHAN,﻿Şanlıurfa,2023-11-20,2,,Kum,English,Monday
