horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)39.500 TL,2.)15.800 TL,3.)7.900 TL,4.)3.950 TL,1.)6.814 TL,2.)2.726 TL,3.)1.363 TL,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
1,AKTAŞ HAT KG SK,4y a  a,TOŞUR,"54,5 +2.00",M.DOĞAN,ADEM AKTAŞ,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
2,KIRATIN KG DB SK GKR,4y k  a,KIRIMHAN,60,Y.CENGİZ AP,HÜSEYİN BECENE,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
3,CİNDERELLA KG,4y a k,ARASLI,"50,5 +1.50",S.ALTAY AP,HASAN KOÇYİĞİT,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
4,ALDIRMAZ KG DB SK GKR,4y a  a,KAIZBERT (RU),"55,5",H.ALTUNDAĞ AP,ŞEMSETTİN TOYDEMİR,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
5,YALAZTOPU KG DB GKR,4y a  a,ATEŞTOPU,54 +1.30,İ.KATAR AP,SELİM DEMİRKAPU,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
6,SON MAHSÜL KG DB,4y k  a,DARBE,"56,5",F.YARDIMCI,ELİF KAYA,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
7,ÇILGIN ÇOCUK KG DB SK,4y k  a,ZENGİNOĞLU,"51,5 +2.00",A.ŞENBAHAR AP,MEHMET ALTIN,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
8,HASANIN OĞLU KG K DB,4y a  a,ODİNHAN,50 +2.00,C.TEPE AP,BUBO CANPOLAT,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
9,DORUKURT KG K DB,4y k  a,KURTEL,50 +2.00,F.ÇETİNBAŞ AP,İBRAHİM HALİL ASLAN,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
10,GÜNDÜZ KIRAL KG DB SK,4y a  a,YAKUPBEY,"55,5 +0.10",A.ÇANKAYA AP,M.MELİH KILIÇ,﻿Diyarbakır,2021-09-22,1,,Kum,English,Wednesday
