horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Adana,2022-04-09,1,,Kum,English,Saturday
1,BALKUHAN KG DB SK,4y k  a,SARRAF,54 +1.20,F.ÇETİN AP,ABDULLAH BALKU,﻿Adana,2022-04-09,1,,Kum,English,Saturday
2,GURUR KG K,4y k  a,PİRLER,55,N.DEMİR AP,SEVİM KARACA,﻿Adana,2022-04-09,1,,Kum,English,Saturday
3,MEKEHAN KG DB SK,4y k  a,TÜMÖZ BEY,58,MÜS.ÇELİK,MEHMET ŞİMŞEK,﻿Adana,2022-04-09,1,,Kum,English,Saturday
4,CABURHAN KG K DB,4y a  a,ATİKBEY,58,H.ÇİZİK,MEHMET SALİH ELĞAÇ,﻿Adana,2022-04-09,1,,Kum,English,Saturday
5,BABA FETHİ KG K,4y k  a,BALBEY,56,E.ÇANKAYA AP,FAİK YILDIZ,﻿Adana,2022-04-09,1,,Kum,English,Saturday
6,PAKEDA KG DB,4y d k,SEFAHAN,53 +0.10,SER.YILDIZ AP,DURMUŞ ALİ KARALI,﻿Adana,2022-04-09,1,,Kum,English,Saturday
7,BİRTANEMSİN KG DB SK,4y k k,UÇARLIM,56,A.KAÇMAZ,HÜSEYİN BECENE,﻿Adana,2022-04-09,1,,Kum,English,Saturday
8,TAŞKINKADİR KG DB,4y k  a,TAMERİNOĞLU,58,A.ÇELİK,D.SERHAN TAŞKIN,﻿Adana,2022-04-09,1,,Kum,English,Saturday
9,TÜRKERİ HANIMI KG SK,4y k k,UÇARCAN,54 +1.10,A.AKDEMİR AP,MEHMET TÜRKERİ,﻿Adana,2022-04-09,1,,Kum,English,Saturday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Adana,2022-04-09,2,,Çim,English,Saturday
1,CAPTAIN BERSIS DB SK,3y d  e,CAPTAIN RIO (GB),54 +1.80,A.ÇELİK,TOLGA KARAKARTAL,﻿Adana,2022-04-09,2,,Çim,English,Saturday
2,BELLE FRANCE DB SK,3y d  d,FAST COMPANY (IRE),56,A.KAÇMAZ,FATİH M. AKILLI,﻿Adana,2022-04-09,2,,Çim,English,Saturday
3,GÖKDENİZİM KG K,3y d  e,MENDIP (USA),55 +1.00,Ö.YILDIRIM,MURAT TİNİZ,﻿Adana,2022-04-09,2,,Çim,English,Saturday
4,ACT OF GOD KG K DB,3y d  e,SMART ROBIN (JPN),54 +2.00,H.ÇİZİK,ANSIN DİKİLİTAŞ,﻿Adana,2022-04-09,2,,Çim,English,Saturday
5,SOL NACIENTE SK,3y a  d,LION HEART (USA),52 +0.10,E.SİNCAN,SEMİH AŞKIN,﻿Adana,2022-04-09,2,,Çim,English,Saturday
6,ATEŞLER GÜÇLÜBEY KG SK SGKR,3y a  e,LION HEART (USA),55 +2.00,V.DEMİR,YUNUS GÜÇLÜ,﻿Adana,2022-04-09,2,,Çim,English,Saturday
7,COLOUR OF LOVE KG DB SK,3y a  d,INVINCIBLE SON (IRE),56,MÜS.ÇELİK,DENİZ KURTEL,﻿Adana,2022-04-09,2,,Çim,English,Saturday
8,KURUKÖPRÜ DB SK,3y d  e,HAKEEM (USA),54 +1.40,A.AKDEMİR AP,MEMDUH ATALAY ÜRENÇ,﻿Adana,2022-04-09,2,,Çim,English,Saturday
9,FAST TO FAST SK,3y d  d,MENDIP (USA),52 +0.20,M.BAYIR,RECEP KÜÇÜKÇAY,﻿Adana,2022-04-09,2,,Çim,English,Saturday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Adana,2022-04-09,3,,Kum,English,Saturday
1,SECRET BLOOD KG DB SK,5y d  a,HAKKAR,57,M.ÖZDEMİR,LENA İŞÇİ,﻿Adana,2022-04-09,3,,Kum,English,Saturday
2,ALBERTO KG DB SK,7y a  a,DR FONG (USA),62,A.AKDEMİR,MÜTHİŞ ÖLÇER,﻿Adana,2022-04-09,3,,Kum,English,Saturday
3,BABA HANCI KG DB SK,6y a  a,CUVEE (USA),56 +0.50,K.DEMİREL,İBRAHİM HALİL GÜRCÜ,﻿Adana,2022-04-09,3,,Kum,English,Saturday
4,EL RAPIDO KG DB,6y a  a,KANEKO,56 +0.10,SER.YILDIZ,H.ÇAĞATAY TURAKTEKİN,﻿Adana,2022-04-09,3,,Kum,English,Saturday
5,PANCHMAHAL KG DB SK,6y d  a,PLEASANTLY PERFECT (USA),57,N.DEMİR,BURAK GÖKTÜRK,﻿Adana,2022-04-09,3,,Kum,English,Saturday
