horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
1,GREEN PRINCE KG SK,3y d  e,KULOĞLU,"53,5 +2.00",İ.KATAR AP,ALAETTİN ÖZCAN,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
2,BABA BEDO DB SKG SK,3y d  e,VICTORY GALLOP (CAN),"51,5 +0.80",B.SARIDAL AP,EYYÜP ÇİZİK,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
3,MİLA GOLD KG SK,3y a  d,EL CORREDOR (USA),"61,5",M.ÜNLÜ,SİNAN KORKMAZ,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
4,DIZZY BOY DB SKG SK ÖG,3y d  e,PRESENT PERFECT,"51,5 +1.20",UMUT DEMİR AP,ŞEFİK ÇELİK,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
5,ATEŞGİBİ DB SK,3y d  d,EL CORREDOR (USA),"55,5 +1.80",M.AVŞAR,SALİH DOĞAN,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
6,KUZEYİN IŞIKLARI KG SK,3y d  e,WIN RIVER WIN (USA),"53,5 +2.00",A.ÇANKAYA AP,MEHMET DEMİRKAPI,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
7,PİRKAN,3y d  e,GÜNGÖR BABA,54 +1.90,M.E.DOĞAN,MUSTAFA ARSLAN,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
8,ÇAPRAZ SK,3y a  e,EVOKE (USA),54 +1.60,F.FELHAN AP,İBRAHİM HALİL ALTINTEN,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
9,VINCENZIO KG K,3y a  e,GALİPHAN,"55,5",N.ALTIN,HALİL ŞİMŞEK,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
10,KURUKÖPRÜ DB SK,3y d  e,HAKEEM (USA),"55,5",Y.ÇELİKBAŞ AP,MEMDUH ATALAY ÜRENÇ,﻿Diyarbakır,2022-07-03,1,,Kum,English,Sunday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
1,EYVAH MEHMET DB SK,5y d  a,CAPTAIN RIO (GB),58,M.IŞIK AP,DİDEM ARTIK TUTAŞER,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
2,ALEMDAR KG DB,5y d  a,BUSHRANGER (IRE),56,N.ALTIN,HASAN KOÇYİĞİT,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
3,BORDO MAVİ KG DB SK,6y d  g,TO HONOR AND SERVE (USA),"55,5",İ.AKYAVUZ,MUHAMMET FELHAN,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
4,KING TAMER KG DB SK,4y a  a,LION HEART (USA),"54,5 +1.00",İ.KATAR AP,AZİZ KARAKEÇİLİ,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
5,FINISH HIM KG SK,4y d  a,WIENER WALZER (GER),"59,5",M.ÜNLÜ,İSHAK ÜNLÜ,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
6,ALTIN KAFES SK,8y d k,PERFECTO,"60,5",Y.CENGİZ AP,ABDULBAKİ ÖZKAN,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
7,EREBUS DB SKG SK SGKR,4y d  a,ÇAKAL CARLOS,53 +1.90,Y.ÇELİKBAŞ AP,ALİ POLAT,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
8,I GOT THE POWER KG SK,4y d  a,HAKEEM (USA),57 +0.20,M.AVŞAR,MUHAMMED YILDIZ,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
9,BLACK OLIVA SKG SK,4y d  a,SMART ROBIN (JPN),60,F.ÇETİNBAŞ AP,HÜSEYİN YÜKSEL,﻿Diyarbakır,2022-07-03,2,,Kum,English,Sunday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
1,SERHOŞ BABA DB SKG SK,4y k  a,WIENER WALZER (GER),56,Y.ÇELİKBAŞ AP,LATİF KOÇYİĞİT,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
2,TATVAN BEYİ DB SK,7y d  a,VICTORY GALLOP (CAN),60,M.AVŞAR,MAHMUT TEKİN,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
3,TAKİPETBENİ KG SK,7y d  a,INDIGO RED (GB),55 +0.50,M.IŞIK AP,ZEYNEP DOĞAN,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
4,THE DIFFERENCE KG DB SK,6y d  a,SHANGHAI BOBBY (USA),60,Y.CENGİZ AP,ALİ ŞEKER,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
5,KOŞ BUĞRA KOŞ SKG SK,4y d  a,WIN RIVER WIN (USA),55 +0.40,F.FELHAN AP,RAMAZAN SOYAN,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
6,DARKHOLM K,7y d  a,MENDIP (USA),60,F.YARDIMCI,SALİH ÇİZİK,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
7,MY HEAD SKG SK,5y a  a,KANEKO,60,İ.KATAR AP,AHMET ÇELİK,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
8,MOURINHO KG DB SK ÖG,5y d  a,ROCKMASTER (IRE),60,S.KAPLAN,RUKEN ATAŞ,﻿Diyarbakır,2022-07-03,3,,Kum,English,Sunday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
1,BAY ZENGİN SKG SK,4y a  a,ZENGİNOĞLU,58,UMUT DEMİR,MUHAMMED YILDIZ,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
2,NESLİNUR,4y a k,ORÇUN,53,A.H.BAYAR,MEHMET DEMİRKAPI,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
3,UÇAN MUHTAR K,4y a  a,UÇARLIM,58,B.SARIDAL,ABDULKADİR ELĞAÇ,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
4,DEMİR BEREKET KG K,4y k  a,TURBO,61,F.ÇETİNBAŞ,İBRAHİM HALİL KORKMAZ,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
5,SALDA KG K,4y k  a,TÜMÖZ BEY,55 +0.20,C.A.MAYDA,HAYDAR YARDIMCI,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
6,MIZRAKLIHAN KG SK GKR,4y k  a,BOLKAR,55,Y.ÇELİKBAŞ,CEVHER CANLIKA,﻿Diyarbakır,2022-07-03,4,,Kum,English,Sunday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)10.638 TL,2.)4.255 TL,3.)2.128 TL,﻿Diyarbakır,2022-07-03,5,,Kum,English,Sunday
1,MEYDANIN ERİ KG SK,2y a  e,CUVEE (USA),60,F.YARDIMCI,ERKUT ŞAHİN,﻿Diyarbakır,2022-07-03,5,,Kum,English,Sunday
2,LEGENDRUNNER DB SKG SK,2y a  e,CUVEE (USA),57,A.ÇANKAYA AP,SELÇUK YONTÜRK,﻿Diyarbakır,2022-07-03,5,,Kum,English,Sunday
3,WICTORY DROP KG SK,2y d  e,PAPA CLEM (USA),55 +1.20,Y.CENGİZ AP,BAĞNU EĞİLLİ,﻿Diyarbakır,2022-07-03,5,,Kum,English,Sunday
4,BLAZE THE GREAT DB,2y d  e,SMART ROBIN (JPN),54 +2.00,F.ÇETİNBAŞ AP,SERHAT ŞAHİN,﻿Diyarbakır,2022-07-03,5,,Kum,English,Sunday
5,KING ŞEKER,2y d  e,GÜNGÖR BABA,54 +1.80,M.E.DOĞAN,İBRAHİM HALİL ARSLAN,﻿Diyarbakır,2022-07-03,5,,Kum,English,Sunday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)14.519 TL,2.)5.808 TL,3.)2.904 TL,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
1,MEDET BEY KG K,3y k  e,UÇARLIM,55,İ.AKYAVUZ,BUBO CANPOLAT,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
2,EFEM CAN KG,3y a  e,EFEM,55 +0.90,İ.KATAR AP,İBRAHİM HALİL ALTINTEN,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
3,NESRAMIN KG SK,3y k  d,AKARÇAY,53 +2.00,F.FELHAN AP,MURAT ÇELİK,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
4,BERKMEMO KG DB SK,3y a  e,BERKCAN,55 +0.30,M.IŞIK AP,MUZAFFER KARAOĞLAN,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
5,CANKUZGUN KG K,3y a  e,ŞİMŞEĞİNOĞLU,53 +1.70,Y.ÇELİKBAŞ AP,M.VEYSİ BECENE,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
6,UÇAN EJDERHA KG DB SK,3y d  e,KAIZBERT (RU),55 +1.50,F.YARDIMCI,İBRAHİM HALİL ŞİMŞEK,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
7,SARRAF HATI KG K,3y d  e,SARRAF,"56,5 +2.00",M.ÜNLÜ,BEKİR ÜNLÜ,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
8,BAYRAM BEY KG DB SK,3y a  e,SAKARBAŞI,55 +1.80,M.AVŞAR,CEVER KARAOĞLAN,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
9,DEĞER YER SK,3y k  d,ÖZHABER,54 +2.00,Y.CENGİZ AP,SELÇUK YONTÜRK,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
10,UÇAN URFALIM KG K,3y k  e,UÇARLIM,55 +0.30,N.ALTIN,İBRAHİM CANLIKA,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
11,MIÇI EFENDİ KG SK,3y k  e,ŞİMŞEĞİNOĞLU,54 +2.00,A.ÇANKAYA AP,CEVHER CANLIKA,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
12,SON CABİRE K,3y k  d,SON MARTI,51 +0.40,A.H.BAYAR AP,YASİN TEKTAŞ,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
13,YAZYURDU KG SK,3y a  d,YAKUPBEY,54 +2.00,F.ÇETİNBAŞ AP,HALİL YILDIZ,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
14,TEKE TEK KAYA KG SK,3y a  e,BERKCAN,55 +1.10,S.KAPLAN,SAHDUN KAYA,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
15,DERİNNAZ KG DB SK,3y a  d,MERT,54 +1.80,M.E.DOĞAN,SELÇUK YONTÜRK,﻿Diyarbakır,2022-07-03,6,,Kum,English,Sunday
